description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Main speciality of consultant (recoded): Ear, nose and throat (ENT)	41245#1240	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	247829/22949(270778)	0.00838754299566395	-0.00516447112154573	0.0219389974739864	0.00691427720338762	0.225098670812081	0.633079205584913	1.21308147774477	270778	0.00233122239935849
Treatment/medication code: iron+folic acid	20003#1140870306	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271698/142(271840)	-0.101815625934382	-0.266401275587237	0.062617460098823	0.0839348932636819	0.225111786225764	0.633079205584913	-1.21304717099793	271840	-0.00232659843030092
Eye problems/disorders: Glaucoma	6148#2	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	CAT-MUL	LOGISTIC-BINARY	85007/4012(89019)	-0.019747182944837	-0.0516896166208361	0.0121888923969261	0.0162958374545726	0.225580194823738	0.634127807304172	-1.21182286228748	89019	-0.00406161806918464
Depression possibly related to stressful or traumatic event	20447	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	11107/30659(41766)	0.0136654559649598	-0.00844292179855714	0.0357767145820066	0.0112807267708393	0.225731538054768	0.634284596981158	1.21142767509566	41766	0.00592773550329127
Treatment/medication code: naftidrofuryl	20003#1140888676	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271802/38(271840)	-0.197229000534707	-0.516869497738571	0.121554654416906	0.162866296827719	0.225850722818691	0.634350929897441	-1.21111659314972	271840	-0.00232289564343255
Age cataract diagnosed	4700	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	INTEGER	LINEAR	4014	0.0138539910611734	-0.00858514110660722	0.0362931232289541	0.0114487471937126	0.226176148398922	0.634996233893251	1.21026780218646	4014	0.0191038875523829
Heating type(s) in home: Open fire without central heating	6140#6	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	89951/349(90300)	0.0648792575919101	-0.0402620893975051	0.169966731966747	0.0536307868467253	0.226359447635735	0.635242136980285	1.20979009576243	90300	0.00402594131019715
Treatment/medication code: premique 0.625mg/5mg tablet	20003#1140922804	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271343/497(271840)	0.0542930855744447	-0.0337055295543117	0.14226066710033	0.0448901607485241	0.226479212228933	0.63530960759232	1.20947811960053	271840	0.00231975310323791
Treatment/medication code: carvedilol	20003#1140909368	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271633/207(271840)	-0.0842645789154802	-0.220944159376851	0.0522879935167791	0.0697033606354123	0.226689431000837	0.635630652113458	-1.20893080278577	271840	-0.0023187033669663
Treatment/medication code: prograf 0.5mg capsule	20003#1141171242	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	-0.365440479773587	-0.959678542618936	0.22649081606148	0.302599784495218	0.227109728412823	0.635865374568522	-1.20783761846174	271840	-0.00231660667412203
Date L03 first reported (cellulitis)	131702	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	251950/19929(271879)	0.0089086700079127	-0.00555163017730795	0.023368319916978	0.00737767385584705	0.227227606879175	0.635865374568522	1.20753127822722	271879	0.00231585300494796
Treatment/medication code: gliclazide	20003#1140874744	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269362/2478(271840)	0.0244547176081139	-0.0152475423960181	0.0641497216380579	0.0202547762765927	0.227291657669712	0.635865374568522	1.2073648718005	271840	0.00231569996101762
No-wear time bias adjusted acceleration minimum	90090	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	ORDERED-LOGISTIC	48837	0.0472229873410865	-0.0294321891145492	0.123878163796722	0.0391105025705992	0.22732975061372	0.635865374568522	1.20726592071384	48837	0.00546299577445182
Fraction acceleration <= 2 milli-gravities	90093	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	-0.00542659649005264	-0.014236668135691	0.00338347515558575	0.00449501711007503	0.227331312262808	0.635865374568522	-1.20726186439134	48837	-0.00546297741974555
Chest pain due to walking ceases when standing still	3616	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Chest pain	CAT-SIN	LOGISTIC-BINARY	3031/13284(16315)	-0.0246546230172417	-0.0646953154306431	0.0153780917249527	0.0204272649362959	0.227423143464325	0.635865374568522	-1.20702337135142	16315	-0.00944994691353099
Treatment speciality of consultant (recoded): Haematology	41246#1590	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259417/728(260145)	-0.045067448414029	-0.11827488808141	0.0281046040233011	0.0373423933448099	0.227443784725881	0.635865374568522	-1.206969773779	260145	-0.00236640517301955
Date J64 first reported (unspecified pneumoconiosis)	131508	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271841/38(271879)	0.196300489403454	-0.122827563520946	0.515108441737395	0.162741767269781	0.227666968990712	0.636221336080571	1.20639046969132	271879	0.00231366512727187
Date M86 first reported (osteomyelitis)	131974	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	270156/1723(271879)	0.0291194257967663	-0.0182889018413972	0.0765166477680396	0.0241855336009363	0.228586018988751	0.638520794624722	1.2040092095489	271879	0.00230909827326907
Job code - historical: Metal working production and maintenance fitters	22617#5223	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54734/685(55419)	0.0466513452300458	-0.0293347635670198	0.122617724865236	0.0387641022056624	0.228774151441921	0.638777468708469	1.20352259916134	55419	0.00511242639324073
Date N31 first reported (neuromuscular dysfunction of bladder, not elsewhere classified)	132056	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	268900/2979(271879)	0.0221663397561899	-0.0139696808195406	0.0582968913389018	0.0184356888005269	0.229205278761945	0.639634134670442	1.20240854853164	271879	0.00230602847621623
Job coding: postal worker, postman, mail sorter, messenger, courier, mailroom clerk, post sorter, leaflet/circular distributor, newspaper/parcel deliverer	22601#92113311	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55160/259(55419)	0.074965404826711	-0.0473043307217785	0.197212607105596	0.0623779160627677	0.229407793280052	0.639634134670442	1.20188575750651	55419	0.00510547345840609
Date N80 first reported (endometriosis)	132122	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	266530/5349(271879)	-0.0167644712335549	-0.0441085038026593	0.010576318464707	0.0139504661051716	0.229464038300265	0.639634134670442	-1.20174061931553	271879	-0.00230474750095173
Job code - historical: Construction operatives n.e.c.	22617#8149	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55220/199(55419)	0.0854277346726611	-0.0539825462495297	0.224734074507217	0.0711024852893288	0.229547129108423	0.639634134670442	1.20152625287425	55419	0.00510394636356713
Years since last cervical smear test	2704	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	INTEGER	ORDERED-LOGISTIC	113310	0.00698046019606457	-0.00440696368845336	0.0183678840805825	0.00581001690558627	0.229562830915322	0.639634134670442	1.20148574989702	113310	0.00356932070158128
Treatment/medication code: frumil tablet	20003#1140866406	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271787/53(271840)	0.164812617628506	-0.10441446559383	0.433626461278693	0.137257860633287	0.229828987948848	0.640091610317172	1.20079949465621	271840	0.0023031077752683
PCT responsible for patient data: KNOWSLEY PCT	41229#5J4	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270938/941(271879)	0.0392451883980449	-0.0248376443903361	0.103302688884014	0.0326894612056917	0.229919903419638	0.640091610317172	1.20056520912529	271879	0.00230249326298543
Treatment/medication code: amisulpride	20003#1141153490	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271784/56(271840)	0.160330624000051	-0.101629346191592	0.422067603973332	0.133598615662272	0.230035041024186	0.640143634078626	1.20026859866484	271840	0.00230208953349713
Type of cancer: ICD10: C63.2 Scrotum	40006#C632	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271865/14(271879)	-0.325194931024514	-0.858446031772464	0.204126883486914	0.271069500164497	0.230179020145285	0.640275841032798	-1.19989783697467	271879	-0.00230121335604705
Job code - historical: Assemblers (electrical products)	22617#8131	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55174/245(55419)	0.0768148205235631	-0.0487172265811189	0.202343695561546	0.0640473304925503	0.230365087431182	0.64033964745354	1.19941893792058	55419	0.00509499496278106
Treatment/medication code: clobazam	20003#1140863268	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271785/55(271840)	-0.161921279528702	-0.426735404573176	0.10253975098811	0.135021653391629	0.230394919107888	0.64033964745354	-1.19934218288285	271840	-0.00230031269722199
Hearing test done	4849-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	CAT-SIN	MULTINOMIAL-LOGISTIC	88107/90242	-999	-999	-999	-999	0.230909999636317	0.641107356130203	-1.1980180255364	90242	-0.00398804780495448
Histology of cancer tumour: Multifocal superficial basal cell carcinoma	40011#8091	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271573/306(271879)	-0.0685700373989845	-0.180834723669407	0.0436260288577584	0.0572614482453972	0.231109087970207	0.641107356130203	-1.19750677623161	271879	-0.00229662770575547
Time elapsed	4256	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Numeric memory	INTEGER	LINEAR	28471	0.00680125463778403	-0.00433069992885114	0.0179332092044192	0.00567967302177112	0.231112409883291	0.641107356130203	1.19749824837261	28471	0.00709704964249602
Frequency of depressed days during worst episode of depression	20439	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	ORDERED-LOGISTIC	40602	-0.0115377164975836	-0.0304257225769929	0.0073502895818257	0.0096369148761893	0.231145936725808	0.641107356130203	-1.19741218471412	40602	-0.00594255196201201
Multiple worries during worst period of anxiety	20540	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	5353/16696(22049)	0.0189196671848087	-0.0120465513084834	0.0498940086189905	0.0158014536022226	0.231154121322823	0.641107356130203	1.19739117613845	22049	0.00806393802635509
Pea intake	104280	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	0.0183881632632971	-0.0116456330714443	0.0484219595980385	0.0153236470525194	0.231513963482293	0.64168115595175	1.19646803967637	38021	0.00613610215488527
Job coding: sculptor	22601#34113149	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55388/31(55419)	0.216190159558087	-0.138011696190614	0.570420677181625	0.180725865107794	0.231582028211915	0.64168115595175	1.19629354154924	55419	0.00508171897845903
Type of cancer: ICD10: C69.4 Ciliary body	40006#C694	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	-0.309229988365652	-0.816775850024044	0.19675441398718	0.258558389849462	0.231651054642217	0.64168115595175	-1.19611661509634	271879	-0.00229396161164093
Date G63 first reported (polyneuropathy in diseases classified elsewhere)	131088	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	270889/990(271879)	0.0380987310281103	-0.0243971081693446	0.10057456033346	0.0318811135022289	0.232073260593148	0.642582490845525	1.19503524355135	271879	0.00229188772374002
6mm regularity index (left)	5162	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	30189	0.00677046704505628	-0.00433700987191269	0.0178779439620253	0.00566718419551755	0.23220305461117	0.642673758738255	1.19470309037707	30189	0.0068760613466677
Date Q53 first reported (undescended testicle)	132522	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271573/306(271879)	-0.0685668887503001	-0.181146483400261	0.0439258160043011	0.0574174579685912	0.23239723158654	0.642896476046642	-1.19420642206756	271879	-0.00229029818416238
Thickness of butter/margarine spread on bread rolls: thick	20101#3	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37889/132(38021)	0.104252349239893	-0.066952025341464	0.275300868715867	0.0873110161097291	0.232477255162263	0.642896476046642	1.19400182245353	38021	0.00612345460201159
Fortified wine intake	100720	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	38011	0.0458221770828115	-0.0294465261047581	0.121090880270381	0.0384031052515656	0.23280045643389	0.643287289511423	1.19317598840853	38011	0.00612002434623319
Greenspace percentage, buffer 1000m	24500	Lifestyle and environment	Additional exposures > Local environment > Greenspace and coastal proximity	CONTINUOUS	LINEAR	234879	0.00244451449905936	-0.00157149196509132	0.00646052096321004	0.00204902054110608	0.232861864273055	0.643287289511423	1.19301917293733	234879	0.00246164749051316
Date D69 first reported (purpura and other haemorrhagic conditions)	130658	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	268043/3836(271879)	0.0194195571364192	-0.012514247659671	0.0513489185037575	0.0162919233891982	0.233265267800778	0.643287289511423	1.19198974127522	271879	0.00228604696482259
Treatment/medication code: insulin product	20003#1140883066	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	268894/2946(271840)	0.0221090022416286	-0.0142509500134835	0.0584629202148793	0.0185497975477918	0.233291524509848	0.643287289511423	1.19192278145394	271840	0.00228608251830902
Statuses of person conducting delivery: Hospital doctor	41228#1	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	1761/2223(3984)	0.038221792666618	-0.024659673943836	0.101180630177371	0.0321027082930654	0.233694240651348	0.643287289511423	1.19089644416104	3984	0.0188688766322346
Date M70 first reported (soft tissue disorders related to use, overuse and pressure)	131946	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	262057/9822(271879)	0.0122538048876891	-0.00791460133581143	0.0324206139867132	0.0102897848227528	0.23370188660062	0.643287289511423	1.19087697030348	271879	0.0022839128580104
Sweets intake	102330	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	0.026273817938676	-0.0169705710133609	0.0695182068907128	0.022063869179813	0.233719933089186	0.643287289511423	1.1908310085736	38021	0.00610719364718799
Date G43 first reported (migraine)	131052	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	257565/14314(271879)	0.0102779921123117	-0.00664025018806039	0.0271954740161852	0.00863172090689867	0.233759768531355	0.643287289511423	1.19072956251453	271879	0.00228363015476133
Job coding: laundry worker, dry cleaner, presser, ironer, carpet cleaner	22601#92342992	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55372/47(55419)	-0.174127548239837	-0.460782500697359	0.112512737676469	0.146251472704577	0.233762227705244	0.643287289511423	-1.19072330031462	55419	-0.00505805783365626
Job code - historical: Launderers, dry cleaners, pressers	22617#9234	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55372/47(55419)	-0.174127548239837	-0.460782500697359	0.112512737676469	0.146251472704577	0.233762227705244	0.643287289511423	-1.19072330031462	55419	-0.00505805783365626
Date K74 first reported (fibrosis and cirrhosis of liver)	131666	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	270005/1874(271879)	0.0276208069786006	-0.0178518994208811	0.0730836968393199	0.0231982824627109	0.233791954770346	0.643287289511423	1.19064760508134	271879	0.00228347297424294
Date N15 first reported (other renal tubulo-interstitial diseases)	132026	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271746/133(271879)	-0.103324367654359	-0.273517367972465	0.066687919675435	0.0867886579374407	0.233799804995182	0.643287289511423	-1.19062761687362	271879	-0.0022834346402355
Other cheese intake	102910	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	38013	0.0469939438054771	-0.0303806781567847	0.124368565767739	0.0394775733496039	0.233878594182773	0.643287289511423	1.19042703053305	38013	0.0061057643180244
Job coding: bouncer, or other jobs in entertainment places, including casino/night club porter, etc.	22601#92493196	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55385/34(55419)	0.203682475218669	-0.131688026116348	0.539593710710685	0.171248487758453	0.234182600880188	0.64370967099099	1.18965352021998	55419	0.00505351364497863
Treatment/medication code: dioralyte product	20003#1140888456	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	-0.319521169299274	-0.847700552040356	0.205748492177186	0.268741939272102	0.234290438811612	0.64370967099099	-1.18937930988241	271840	-0.00228120421939978
Treatment/medication code: seroxat 20mg tablet	20003#1140882236	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271470/370(271840)	-0.0618582436236267	-0.163842414958763	0.0400742599690993	0.0520205158197628	0.234360583769103	0.64370967099099	-1.18920099324951	271840	-0.00228086221366987
Satsuma intake	104540	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	0.0189860848039647	-0.0123110889772888	0.0502832585852182	0.015968239226905	0.234420110710445	0.64370967099099	1.18904969850236	38021	0.00609805851329689
Administrative and legal statuses: Private patient: formally detained under Part III, Mental Health Act 1983	41232#22	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271838/41(271879)	0.185405803084246	-0.120786841057667	0.491130350282049	0.156104192772531	0.234949111188295	0.644627511572466	1.18770637528452	271879	0.00227783219200558
Delivery methods: Other forceps, not breech	41221#3	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	7636/133(7769)	0.10575638033048	-0.0688244585266005	0.280510803618627	0.0891177758623984	0.235232206323903	0.644627511572466	1.18698837407953	7769	0.0134672966172751
Treatment/medication code: alphagan 0.2% eye drops	20003#1141150754	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271784/56(271840)	0.158651312598875	-0.103513127505723	0.420452330053806	0.133667113705278	0.235241682174594	0.644627511572466	1.18696435149704	271840	0.00227657240461071
Type of cancer: ICD9: 1723 Malignant melanoma of other and unspecified parts of face	40013#1723	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	-0.307183418037824	-0.815450808735139	0.199119862855789	0.258823804823388	0.235252883568539	0.644627511572466	-1.18693595530889	271879	-0.002276354656512
Date F51 first reported (nonorganic sleep disorders)	130920	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271533/346(271879)	-0.0638691568949036	-0.169389741758298	0.0415851526829471	0.0538211151085908	0.235320987312614	0.644627511572466	-1.18676332893348	271879	-0.00227602358825514
Treatment/medication code: losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet	20003#1141151016	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271605/235(271840)	0.0774815898918681	-0.0505480786635137	0.205434107194262	0.0653027779788125	0.235411618857258	0.644627511572466	1.18653365491313	271840	0.00227574634199355
Day shifts worked: Shift pattern was worked for whole of job	22630#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	51788/3631(55419)	-0.0204033392625986	-0.0541215831375996	0.0133128244189528	0.0172029710975473	0.235591227305414	0.644627511572466	-1.18607868481111	55419	-0.00503832853441372
Date M25 first reported (other joint disorders, not elsewhere classified)	131888	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	219480/52399(271879)	0.00578587861233158	-0.00377581860991366	0.0153474716559295	0.00487848001715471	0.235620334214123	0.644627511572466	1.18600497657658	271879	0.00227456919639984
Date K82 first reported (other diseases of gallbladder)	131678	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	269109/2770(271879)	0.0226532772621194	-0.0147879164357394	0.060088471854465	0.0191014704557889	0.23562849827856	0.644627511572466	1.1859843036462	271879	0.00227452954920754
Work hours per week - exact value	22605	Work environment	Online follow-up > Work environment > Employment history	CONTINUOUS	LINEAR	20400	0.00763122665053744	-0.00499301356839216	0.0202554668694671	0.00644105724314734	0.236090995629048	0.645403655441153	1.18481400092206	20400	0.00829547846765062
Total traffic load on major roads	24013	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	INTEGER	ORDERED-LOGISTIC	268047	0.0066762226740075	-0.00436947755433513	0.0177219229023501	0.00563566489765613	0.236183163272295	0.645403655441153	1.18458097387046	268047	0.00228801970782475
Treatment/medication code: bendrofluazide	20003#1140866122	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270289/1551(271840)	0.0302193595329804	-0.0197902826476956	0.0802178728313448	0.0255127533638097	0.236203929345572	0.645403655441153	1.18452847997606	271840	0.00227190047893202
Type of cancer: ICD9: 2040 Acute lymphoid leukaemia	40013#2040	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	0.305905773940906	-0.200377934796579	0.812673365037808	0.258436202865258	0.236328690818776	0.645478815211612	1.18421316811778	271879	0.00227113281007032
Treatment/medication code: cosopt 2%/0.5% eye drops	20003#1141169520	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271579/261(271840)	-0.0734523649154199	-0.195128637178269	0.0481177059302427	0.0620537788008371	0.236494682521375	0.645644374731462	-1.18379383681787	271840	-0.00227049145621591
Basophill count	30160	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	ORDERED-LOGISTIC	263361	0.00432010736436959	-0.00283407103145971	0.0114742857601989	0.00365015809079175	0.23658386610621	0.645644374731462	1.18356862553953	263361	0.00230631278730406
Treatment/medication code: vitamin a product	20003#1140870852	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271806/34(271840)	-0.2034445765977	-0.541123315861847	0.133149904828664	0.172011635420113	0.236794965617924	0.645954865107341	-1.18303578455246	271840	-0.00226903753554645
Treatment/medication code: pro-banthine 15mg tablet	20003#1140865330	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.314325786028428	-0.207901012305553	0.834741701491209	0.265985171671774	0.237149644897982	0.646409045367622	1.18214128615982	271840	0.00226732191542995
Treatment/medication code: daktarin 2% cream	20003#1140882464	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/33(271840)	-0.206596076843927	-0.549738855889322	0.135581580285706	0.174829854420986	0.237253160890924	0.646409045367622	-1.18188039787484	271840	-0.00226682153980387
Chocolate sweet intake	102310	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.028412993120071	-0.0755279384055541	0.0187019521654121	0.0240386791069223	0.237300339434044	0.646409045367622	-1.18176152187433	38021	-0.00606068237161512
Date F40 first reported (phobic anxiety disorders)	130904	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	269325/2554(271879)	0.0235016650458852	-0.0154836364274887	0.0624806904166484	0.0198892243579754	0.237351038656154	0.646409045367622	1.18163379341528	271879	0.00226618600441377
Type of cancer: ICD9: 1734 Other malignant neoplasm of scalp and skin of neck	40013#1734	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271826/53(271879)	0.162301078350909	-0.107143617702266	0.431437228718257	0.137395597742811	0.237491114153572	0.64652523570027	1.18128099611108	271879	0.00226550939867219
Treatment/medication code: isosorbide mononitrate product	20003#1141157254	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271798/42(271840)	0.182266541242652	-0.120535317482667	0.484742744088776	0.15441050609751	0.237779133422619	0.647043914934777	1.18055604588057	271840	0.00226428147379368
Job coding: countryside or park ranger, countryside or environmental warden	22601#35522495	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55387/32(55419)	0.210013443875547	-0.139225896181351	0.558776313662924	0.178065060212848	0.238239871108184	0.647581288150522	1.17939764836162	55419	0.00500994895914836
Job code - historical: Countryside and park rangers	22617#3552	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55387/32(55419)	0.210013443875547	-0.139225896181351	0.558776313662924	0.178065060212848	0.238239871108184	0.647581288150522	1.17939764836162	55419	0.00500994895914836
Blue cheese intake	102840	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	38018	-0.0368161619605947	-0.0980106391126697	0.0243783151914803	0.0312222457324569	0.238269324342862	0.647581288150522	-1.1793236501546	38018	-0.00604841879638978
Job code - historical: Kitchen and catering assistants	22617#9223	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55120/299(55419)	-0.0683448431364377	-0.181960553550658	0.0453229290000665	0.0579815456670397	0.238484439426702	0.64790062401761	-1.17878339144918	55419	-0.00500733973010473
Histology of cancer tumour: Neurilemmoma, malignant	40011#9560	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271670/209(271879)	0.0815269915741164	-0.054111225485415	0.217079542690462	0.0691825896585333	0.238618520408922	0.647999639915718	1.1784468228132	271879	0.0022600739320658
Date B97 first reported (viral agents as the cause of diseases classified to other chapters)	130340	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	269100/2779(271879)	0.022470995439034	-0.0149311384626009	0.0598666062013899	0.0190814079375912	0.238923991550213	0.64842053523887	1.17768053053086	271879	0.00225860431261378
Treatment/medication code: disopyramide	20003#1140866568	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/18(271840)	-0.278555127652144	-0.74340407207585	0.184170273171938	0.236630456621748	0.23896890601089	0.64842053523887	-1.17756791827361	271840	-0.00225855033764976
