description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Bloody diarrhoea when IBS symptoms first began	21075	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	4686/569(5255)	0.0459730704181145	-0.0412817091853769	0.133360622110988	0.0445524337880495	0.302035858740448	0.746718357911452	1.03207740290968	5255	0.01423850988659
Treatment/medication code: dexamethasone	20003#1140874816	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271754/86(271840)	0.111319732149406	-0.100113272920465	0.322711091092339	0.107865340217471	0.302053227173454	0.746718357911452	1.03204032510754	271840	0.00197943266557285
Treatment/medication code: balneum bath oil	20003#1140878244	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/27(271840)	0.198463874652251	-0.1787386073012	0.575157218767156	0.192323897789702	0.302115159720297	0.746718357911452	1.03190812422656	271840	0.00197917910792519
Mouth/teeth dental problems: Bleeding gums	6149#3	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth	CAT-MUL	LOGISTIC-BINARY	236183/34903(271086)	0.00596639563704479	-0.00536783487079605	0.0173007723631404	0.00578291423024697	0.302197605748103	0.746718357911452	1.03173216335881	271086	0.00198159169852463
Heel ultrasound method (left)	4092-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CAT-SIN	MULTINOMIAL-LOGISTIC	86120/90310	-999	-999	-999	-999	0.302467244023116	0.746913049879682	-1.03115690940265	90310	-0.00343130313724402
Multiple worries during worst period of anxiety	20540	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	5353/16696(22049)	0.016241197207099	-0.0146332431244969	0.0471218077108578	0.015754128984632	0.302558137266642	0.746913049879682	1.03096307205862	22049	0.00694317145959922
Date L98 first reported (other disorders of skin and subcutaneous tissue, not elsewhere classified)	131836	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	243413/28466(271879)	-0.0064838772793115	-0.0188119625656057	0.00584398373790566	0.00628989779863159	0.302614011018	0.746913049879682	-1.03084393589447	271879	-0.00197699621199953
Treatment/medication code: solpadol capsule	20003#1141168122	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271673/167(271840)	0.079699097512465	-0.071950732969834	0.2313560863933	0.0773756104080431	0.302981757119449	0.747542721933748	1.03006017826195	271840	0.00197563479843516
Degree bothered by feeling heart pound/race in the last 3 months	21055	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81565	0.00780667509171327	-0.00705376265699546	0.022667112840422	0.0075819953151823	0.303173549725445	0.747643609998534	1.02965167186388	81565	0.00360529586777809
Main speciality of consultant (recoded): Dental medicine	41245#1220	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270541/51(270592)	0.144061160624409	-0.13028693095881	0.418301554021729	0.13994861367549	0.303291021259275	0.747643609998534	1.02940154958532	270592	0.00197891935402998
Sources of admission to hospital (recoded): Nursing, residential care, group home: Non-NHS	41251#7003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269362/917(270279)	0.0341027099910625	-0.0308527366603647	0.0990546709057707	0.0331402537472189	0.303452039575593	0.747643609998534	1.02905881139608	270279	0.00197940562471699
Treatment/medication code: ascorbic acid product	20003#1140870932	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271777/63(271840)	-0.129705209405052	-0.376836733942472	0.117335480235023	0.126066656855805	0.303524903941901	0.747643609998534	-1.02890375447069	271840	-0.00197341680939956
Values wanted	20200	Cognitive function	Online follow-up > Cognitive function online > Symbol digit substitution	INTEGER	ORDERED-LOGISTIC	55573	-0.00798959991006959	-0.023212138583677	0.00723293876353778	0.00776674407983046	0.303603247417186	0.747643609998534	-1.02873706547759	55573	-0.00436391362950816
Illnesses of adopted siblings: Alzheimer's disease/dementia	20114#10	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1277/11(1288)	0.342349809358702	-0.304821390006562	1.00996380733957	0.335410550325667	0.30382926364592	0.747643609998534	1.02825633782929	1288	0.0286617334009242
Ever had prostate specific antigen (PSA) test	2365	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening	CAT-SIN	LOGISTIC-BINARY	80978/36751(117729)	-0.00693721085777804	-0.0201706478227288	0.00629582957699324	0.00675177646336521	0.304195204805273	0.747643609998534	-1.02747849878431	117729	-0.00299455819000685
Sources of admission to hospital (recoded): Legal Establishment: Court, police station, prison	41251#4001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270240/20(270260)	-0.229272075594737	-0.66706563616307	0.207733447009854	0.223167132170088	0.304205019991237	0.747643609998534	-1.02745764433241	270260	-0.00197639524430453
Treatment speciality of consultant (recoded): Burns care	41246#1140	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259945/190(260135)	0.0746019469728973	-0.0677107472638829	0.216921747009248	0.0726116644280904	0.304221127725948	0.747643609998534	1.02742342098957	260135	0.00201442385475588
Treatment/medication code: rizatriptan	20003#1141167932	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271638/202(271840)	-0.0722515798747144	-0.210100582736804	0.0655850765942588	0.070329266635927	0.304260139066536	0.747643609998534	-1.02734054042355	271840	-0.00197041860779166
Treatment/medication code: doublebase gel	20003#1141174032	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271709/131(271840)	0.0898387783889499	-0.081555126739544	0.261258170103864	0.0874539786311064	0.304278801674321	0.747643609998534	1.02730089374327	271840	0.00197034256654712
Treatment/medication code: almogran 12.5mg tablet	20003#1141172628	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271805/35(271840)	-0.173603883414278	-0.504953939233411	0.157627159034048	0.169028896319987	0.304374421307223	0.747643609998534	-1.02709778556027	271840	-0.00196995301062651
Treatment/medication code: imipramine	20003#1140879630	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271689/151(271840)	-0.0835181642287069	-0.2430137534696	0.075948664780263	0.081369459022155	0.304677857440172	0.748112075408961	-1.02645352925898	271840	-0.00196871734471663
Job coding: routine laboratory tester	22601#81382767	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	0.275981501351888	-0.251546996164007	0.803954395832051	0.269265506999547	0.305057399742004	0.748592776669343	1.02564828340432	55419	0.00435685222404495
Job code - historical: Advertising and public relations managers	22617#1134	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55051/368(55419)	0.0536075964202577	-0.0488499239619097	0.156093054268537	0.0522823326976952	0.305187864626632	0.748592776669343	1.02537163959265	55419	0.0043556770908577
Frequency of loose/mushy/watery stools in the last 3 months	21034	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81544	-0.00674640717975388	-0.0196432480108511	0.00615043365134336	0.00658014174384115	0.305212001456568	0.748592776669343	-1.02532046733695	81544	-0.00359059273312768
Detention categories	41215#4	Mental health	Health-related outcomes > Hospital inpatient > Summary Psychiatric	CAT-MUL	LOGISTIC-BINARY	271670/209(271879)	0.0708089652408846	-0.0648207567404776	0.206354873573707	0.0691787278881611	0.306014779616398	0.750080663585381	1.02362003229452	271879	0.00196314195693619
Date F19 first reported (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances)	130872	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271669/210(271879)	0.070698936826566	-0.0646641218527002	0.206104318034699	0.0690748508705227	0.306044664304537	0.750080663585381	1.02355678804441	271879	0.00196302066489561
Histology of cancer tumour: Basal cell carcinoma, NOS	40011#8090	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	253769/18110(271879)	-0.00794761887018665	-0.0231764299651541	0.00728083587902931	0.00776985344741701	0.306362863272159	0.750153856752047	-1.02288364488258	271879	-0.00196172968733028
Treatment/medication code: brexidol 20mg tablet	20003#1141169530	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	-0.3083386209447	-0.899603090629199	0.282676545380209	0.301607490069991	0.306617222121478	0.750153856752047	-1.02234588728604	271840	-0.00196083899989902
Date K57 first reported (diverticular disease of intestine)	131636	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	229610/42269(271879)	-0.00548850609508567	-0.0160110978515273	0.00503388890364864	0.00536871772164594	0.306631211896841	0.750153856752047	-1.02231631911363	271879	-0.00196064165006481
Job coding: chartered/certified accountant, auditor, company accountant, articled/audit clerk, official receiver	22601#24213281	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54265/1154(55419)	-0.030471799442086	-0.0888928262818489	0.0279513353029937	0.0298077318018327	0.306639658485506	0.750153856752047	-1.02229846720895	55419	-0.00434262280573974
Job code - historical: Chartered and certified accountants	22617#2421	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54265/1154(55419)	-0.030471799442086	-0.0888928262818489	0.0279513353029937	0.0298077318018327	0.306639658485506	0.750153856752047	-1.02229846720895	55419	-0.00434262280573974
Consecutive night shifts during night shift periods	22654	Work environment	Online follow-up > Work environment > Employment history	INTEGER	ORDERED-LOGISTIC	1147	0.0570463874166481	-0.0524344661918436	0.16652724102514	0.0558586047866506	0.306916304000772	0.750553982923038	1.02171395559042	1147	0.0301806576221521
Job coding: storesman, warehouseman, porter	22601#91492810	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	-0.199388141157791	-0.581719255977053	0.184083966170521	0.195361554647976	0.307448683174162	0.751314940589438	-1.02059009718545	55419	-0.00433536595531244
Treatment/medication code: oramorph 10mg/5ml oral unit dose vial	20003#1140871778	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.273328369676419	-0.251899735388461	0.798121196300654	0.267867404700175	0.30752146848019	0.751314940589438	1.02043654673701	271840	0.00195717693688828
Treatment/medication code: azelaic acid	20003#1140880208	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/12(271840)	0.294344442032162	-0.271599244813688	0.859342994298605	0.288510974699796	0.307567077532244	0.751314940589438	1.02034034053291	271840	0.00195699241601503
Treatment/medication code: atazanavir	20003#1141190554	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271820/20(271840)	0.228540857791388	-0.210441904860907	0.66811402339467	0.224125528628463	0.307804008662297	0.751617073396492	1.01984071783744	271840	0.00195603415332054
Treatment/medication code: adizem-xl plus m/r capsule	20003#1140926780	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271627/213(271840)	0.0699276598439399	-0.0645427146602497	0.204390193527543	0.0686065943836472	0.308078024600994	0.752009506905773	1.01926321074063	271840	0.00195492651046315
Had major operations	2415	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Operations	CAT-SIN	LOGISTIC-BINARY	42706/80828(123534)	0.00615589062139829	-0.0056965610894848	0.0180086864410478	0.00604736814490383	0.308699949928451	0.753158220182374	1.01795372079429	123534	0.00289625286394646
Treatment/medication code: nizoral 20mg/ml shampoo	20003#1140916950	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271811/29(271840)	0.189125938078269	-0.175048478910787	0.553406397121987	0.185833740257151	0.308775578893512	0.753158220182374	1.01779459984486	271840	0.00195210975479608
Job code - historical: Pipe fitters	22617#5216	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55292/127(55419)	-0.0905344793309453	-0.264889031063268	0.0839861456459179	0.0890004049719966	0.309016766193526	0.753469609561511	-1.01728732144467	55419	-0.00432133635251442
Reason former drinker stopped drinking alcohol	3859-5	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	CAT-SIN	MULTINOMIAL-LOGISTIC	4325/9566	-999	-999	-999	-999	0.309273451584094	0.753715113959372	-1.01674773400235	9566	-0.0103960882915517
Treatment/medication code: dipyridamole+aspirin	20003#1141167844	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/19(271840)	0.233436379660927	-0.216830444400634	0.683231647767463	0.229611895745961	0.309388393879687	0.753715113959372	1.01650620567217	271840	0.00194963864985331
Treatment/medication code: zimovane ls 3.75mg tablet	20003#1140928004	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271740/100(271840)	-0.101562614796489	-0.297431411447235	0.0942819270438735	0.0999287082775228	0.309458141560839	0.753715113959372	-1.01635967372295	271840	-0.00194935760556223
Treatment/medication code: micronor tablet	20003#1140869276	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271473/367(271840)	0.0531584598971132	-0.0494096255026313	0.155764304352899	0.0523412500112033	0.309797640095649	0.75397160541105	1.01564673730573	271840	0.00194799021290826
Date M71 first reported (other bursopathies)	131948	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	269719/2160(271879)	0.0219423037829404	-0.0204098352830783	0.0642939526681339	0.0216085062326004	0.309890564709122	0.75397160541105	1.01545168846137	271879	0.00194747641998956
Job coding: railway man, shunter, signalman, pointsman, level crossing keeper	22601#82162625	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55376/43(55419)	-0.154496369009248	-0.452768994680997	0.143661095997287	0.152153329189426	0.309904254868366	0.75397160541105	-1.01542295607011	55419	-0.0043134168595026
Treatment/medication code: glandosane plain spray	20003#1140876384	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271782/58(271840)	-0.13338708159911	-0.391090254412907	0.124100795573606	0.131428703295131	0.310092975730102	0.754049684720442	-1.01502696121775	271840	-0.00194680149922262
Ever had refractive laser eye surgery	5325-0	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	CAT-SIN	MULTINOMIAL-LOGISTIC	3105/4228	-999	-999	-999	-999	0.310163573796415	0.754049684720442	-1.01487886549862	4228	-0.0156097714568194
2mgG unique antigen for Herpes Simplex virus-2	23001	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5207	0.0142606155605081	-0.0133038165281966	0.0418250476492128	0.0140637441841429	0.310517919784119	0.754517631160494	1.01413587908523	5207	0.0140553892809777
VZV seropositivity for Varicella Zoster Virus	23052	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	397/4810(5207)	-0.0540472985452295	-0.158632483751218	0.0504433611956873	0.0533366548049018	0.310815854410406	0.754517631160494	-1.01351160798393	5207	-0.0140467389199026
Date Q65 first reported (congenital deformities of hip)	132540	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271641/238(271879)	-0.0656907070346474	-0.192753613275886	0.0613490231264836	0.0648232922662607	0.310845197974054	0.754517631160494	-1.01345014492529	271879	-0.00194363778921625
Job code - historical: Pattern makers (moulds)	22617#5493	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	0.199354671860951	-0.185876585319566	0.585529010691136	0.196790757915822	0.310963074084371	0.754517631160494	1.01320328007401	55419	0.00430398806901313
Nitrogen dioxide air pollution; 2005	24016	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	0.0019540961929711	-0.00182697419641628	0.00573516658235849	0.00192915299424479	0.311092512606586	0.754517631160494	1.01293227147577	268047	0.00195648139016661
Date I05 first reported (rheumatic mitral valve diseases)	131276	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271270/609(271879)	0.0410764496366752	-0.0384475393794621	0.120595111502101	0.0405728503523716	0.311298224036124	0.754517631160494	1.01250172142927	271879	0.00194181886916162
Histology of cancer tumour: Neuroendocrine carcinoma	40011#8246	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271737/142(271879)	-0.0849670550713293	-0.249511906634072	0.0795562205503775	0.0839474933672499	0.311433911668299	0.754517631160494	-1.0122178325381	271879	-0.00194127441702271
White rice intake	102730	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	0.0178648777057877	-0.0167340551900696	0.0524638106016451	0.0176528411586995	0.311444647917166	0.754517631160494	1.01219537338556	38021	0.00519108513483866
Type of cancer: ICD10: C15.5 Lower third of oesophagus	40006#C155	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271367/512(271879)	0.044903993662095	-0.0420480248587517	0.131864238061471	0.0443661884330581	0.311474365069148	0.754517631160494	1.01213321075548	271879	0.00194111212637988
Treatment/medication code: gtn 400micrograms spray	20003#1140851812	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271150/690(271840)	0.0386761521073419	-0.0362401773717029	0.113583739252896	0.0382210892155139	0.311562808488585	0.754517631160494	1.01194822708007	271840	0.00194089657073213
Job coding: roofer, roof tiler, slater, felt roofer, thatcher	22601#53132526	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55379/40(55419)	0.160472956892781	-0.150306297879161	0.471528712374152	0.15863429510906	0.311720256839246	0.754517631160494	1.01161900192915	55419	0.00429725833535389
Job code - historical: Roofers, roof tilers and slaters	22617#5313	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55379/40(55419)	0.160472956892781	-0.150306297879161	0.471528712374152	0.15863429510906	0.311720256839246	0.754517631160494	1.01161900192915	55419	0.00429725833535389
Treatment/medication code: trandolapril	20003#1140860904	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271674/166(271840)	-0.0785295748937867	-0.230819237055613	0.0737513777730892	0.0776980131347097	0.312154718433101	0.754598875199016	-1.01071110915103	271840	-0.00193852381207395
Treatment/medication code: zamadol 50mg capsule	20003#1140928742	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271820/20(271840)	0.225936523913762	-0.212366079136658	0.66408348834578	0.223588181822666	0.31217518801686	0.754598875199016	1.0106683544872	271840	0.00193844180978691
Particulate matter air pollution 2.5-10um; 2010	24008	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	247974	0.00202855354171262	-0.0019059330607287	0.00596304014415395	0.00200742801065533	0.312243083961005	0.754598875199016	1.01052655397023	247974	0.00202929653344767
Job coding: other animal care work including dog beautician, dog walker, dog warden; kennel or cattery assistant; groom, huntsman, stable worker; zoo keeper	22601#61392517	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55341/78(55419)	0.114794862120837	-0.107790665019648	0.337600844275476	0.113622370821177	0.312310543550065	0.754598875199016	1.01038568490053	55419	0.00429201942210662
Job coding: television or radio engineer, video engineer	22601#52442947	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55343/76(55419)	-0.116414688640903	-0.342229832743539	0.109464462246117	0.115230253859908	0.312322300764155	0.754598875199016	-1.01036113554545	55419	-0.00429191514077186
Date E79 first reported (disorders of purine and pyrimidine metabolism)	130816	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271560/319(271879)	0.0567275745380139	-0.0533850080599768	0.166859053689666	0.0561857420562061	0.312659923202365	0.755139705347197	1.00965643112873	271879	0.00193636207088504
Treatment/medication code: lodine 200mg tablet	20003#1140871196	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271708/132(271840)	0.087809539921833	-0.0828058851120117	0.258311950398675	0.0870214550372815	0.312931049690917	0.755519598689929	1.0090908835646	271840	0.00193541626326276
Treatment/medication code: cialis 20mg tablet	20003#1141187818	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271748/92(271840)	0.105429312703122	-0.0993901888850071	0.310366857286321	0.104531779513154	0.313154355182838	0.755538718821664	1.00862532893593	271840	0.00193452334207833
Treatment/medication code: ventodisks 200micrograms/blister disks+diskhaler	20003#1140862016	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271792/48(271840)	0.145459925609327	-0.137346493205187	0.428018562384891	0.144228429718506	0.313166643887057	0.755538718821664	1.0085997153875	271840	0.00193447421598517
Cancer code, self-reported: large bowel cancer/colorectal cancer	20001#1020	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271406/434(271840)	-0.0484667250743845	-0.142702406476191	0.0457659213821466	0.0480795385387058	0.31342620174704	0.755565792940037	-1.00805886917229	271840	-0.0019334368875683
Job coding: management information officer, conference/events co-ordinator/organiser, exhibition officer, work study engineer/officer/analyst, contract adviser/agent, election agent, business system analyst	22601#35393271	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54293/1126(55419)	-0.0303791902304419	-0.089454085840357	0.0287011667269645	0.0301421999330894	0.313510925435407	0.755565792940037	-1.00788239244954	55419	-0.00428138587613385
Treatment/medication code: vitamin b12 preparation	20003#1140870570	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270962/878(271840)	-0.0340562325303257	-0.1003123681404	0.0321917812392558	0.0338027000559275	0.313691866897481	0.755565792940037	-1.00750560225714	271840	-0.00193237573657834
Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere)	132028	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271836/43(271879)	0.153762904030043	-0.145391411914658	0.45291694977351	0.152632488761923	0.313738177212381	0.755565792940037	1.00740918923518	271879	0.00193205223085312
Date Q85 first reported (phakomatoses, not elsewhere classified)	132580	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271661/218(271879)	-0.0682591592783067	-0.201069772145232	0.0645399882430019	0.0677588370203049	0.313747073277496	0.755565792940037	-1.00739066967059	271879	-0.00193201671337631
Lipoprotein A	30790	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	205921	0.00221699610350348	-0.00210023302358498	0.00653422523059194	0.00220270839726761	0.314179975879786	0.756333877371832	1.00648988298381	205921	0.00221799281676825
Histology of cancer tumour: Acute myeloid leukemia, NOS	40011#9861	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271572/307(271879)	-0.0574659373194964	-0.169470480480617	0.0545338561325997	0.0571450134747716	0.31459685438777	0.756912196786151	-1.00562321056578	271879	-0.0019286270176795
Date G83 first reported (other paralytic syndromes)	131106	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	270906/973(271879)	0.0323000337108737	-0.0306759308348526	0.0952753428066181	0.0321310173643389	0.314746963555119	0.756912196786151	1.00531132498958	271879	0.00192802887246365
Date B00 first reported (herpesviral [herpes simplex] infections)	130174	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	269159/2720(271879)	0.0193769409403004	-0.0184036851957089	0.0571573758149514	0.0192761350735718	0.314762341890881	0.756912196786151	1.00527937855838	271879	0.00192796760446513
Treatment/medication code: lanreotide	20003#1141167430	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	-0.317995412668023	-0.939167397549554	0.302373153796898	0.316725348307307	0.315251314329137	0.757813463673481	-1.00426413825061	271840	-0.00192615869609072
Weight change during worst episode of depression	20536-0	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	MULTINOMIAL-LOGISTIC	14318/35626	-999	-999	-999	-999	0.315544086007677	0.757889341682815	-1.00365675942272	35626	-0.00531750286615207
Treatment/medication code: aveeno lotion	20003#1141185108	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	-0.302694413050102	-0.894282768113267	0.288282075544406	0.301680248460072	0.315548022480159	0.757889341682815	-1.00364859541073	271840	-0.00192497810151014
Date K26 first reported (duodenal ulcer)	131592	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	266152/5727(271879)	0.0134835557827199	-0.0128521067371356	0.0398190862493466	0.0134367757269893	0.315625454333479	0.757889341682815	1.00348801990634	271879	0.0019245320732889
Treatment/medication code: nedocromil	20003#1140883706	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271787/53(271840)	0.137758502178776	-0.131480364573706	0.407010277197019	0.137372585929709	0.315899985497282	0.758274214736152	1.0029189150295	271840	0.00192357859419036
Treatment/medication code: fluorometholone	20003#1140875766	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.268523639424371	-0.255738701386817	0.794208812410728	0.267848675302046	0.316015658526732	0.758277630383919	1.00267922133444	271840	0.00192311886813609
Job coding: archivist, curator, conservator, inspector of ancient monuments, museum officer	22601#24523188	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55322/97(55419)	-0.10183671122007	-0.300945940953474	0.097388261802917	0.101617735299832	0.316236390944118	0.758533041812834	-1.00222198694511	55419	-0.00425734146393465
Treatment/medication code: colpermin 0.2ml m/r gel e/c capsule	20003#1140865416	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271589/251(271840)	0.0632422166231518	-0.0604870620837887	0.186958383998317	0.0631249982229071	0.316405022706797	0.758663343824065	1.00187281716874	271840	0.00192157220664672
Date J82 first reported (pulmonary eosinophilia, not elsewhere classified)	131526	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271724/155(271879)	-0.080472553133379	-0.237989499272169	0.0770348961351288	0.0803648428981783	0.316653919724581	0.758985939043714	-1.00135767283049	271879	-0.00192044641799823
Lifetime number of same-sex sexual partners	3669	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	INTEGER	ORDERED-LOGISTIC	6597	-0.0229696114437605	-0.0679869020359294	0.0220476791484084	0.0229684274544122	0.31726326053267	0.759359824070333	-1.00009763502785	6597	-0.0123140828256261
