description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Date G71 first reported (primary disorders of muscles)	131094	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271674/205(271879)	0.0366701465961916	-0.100394062479799	0.173710242305908	0.0699258524513223	0.599989071824489	0.955979904200076	0.524416228055586	271879	0.00100574913624817
Date G14 first reported (postpolio syndrome)	131020	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271825/54(271879)	-0.0714124116524911	-0.338410157085686	0.195534376266099	0.136212843083718	0.600082618821253	0.955979904200076	-0.524281706261722	271879	-0.00100549114453483
Treatment/medication code: amitriptyline hydrochloride+perphenazine 10mg/2mg tablet	20003#1140867948	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271769/71(271840)	0.0621777130046826	-0.170469055605685	0.294750310639732	0.118680590540185	0.600329076657856	0.955979904200076	0.523927342109442	271840	0.00100488360603127
PCT responsible for patient data: DORSET PCT	41229#5QM	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271494/385(271879)	0.0267385612204067	-0.0733329934960183	0.126799639136091	0.0510551811693302	0.60043579794712	0.955979904200076	0.523773915589199	271879	0.00100451728162306
Leg pain when walking normally	5485	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease	CAT-SIN	LOGISTIC-BINARY	8529/11484(20013)	0.00748325710788991	-0.0205230010129325	0.0354920824029886	0.01428982467478	0.600485378056487	0.955979904200076	0.523702641562616	20013	0.0037020935792025
Date M99 first reported (biomechanical lesions, not elsewhere classified)	131996	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271535/344(271879)	0.0282553751277413	-0.0774958714201869	0.134005623309018	0.0539554543852596	0.600500276981663	0.955979904200076	0.523681224090404	271879	0.00100433951385781
Date M36 first reported (systemic disorders of connective tissue in diseases classified elsewhere)	131902	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271853/26(271879)	-0.102774803398022	-0.487712060314411	0.282088477854318	0.196381296860763	0.60069731464288	0.955979904200076	-0.523398001506996	271879	-0.00100379633733752
Date F12 first reported (mental and behavioural disorders due to use of cannabinoids)	130858	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271672/207(271879)	-0.0365140123434586	-0.173423142703828	0.100337415895939	0.0698381604864057	0.601050375955595	0.955979904200076	-0.522890614988862	271879	-0.00100282324952555
Patient classification on admission (recoded): Expectant mothers using delivery facilities	41247#5000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271097/782(271879)	0.0191769751997006	-0.052724253220116	0.0910667093300922	0.0366820420386326	0.60110197572517	0.955979904200076	0.522816471928602	271879	0.00100268105475722
Number of incorrect matches in round	20132	Cognitive function	Online follow-up > Cognitive function online > Pairs matching	INTEGER	LINEAR	55625	-0.00219094338052543	-0.0104079989717907	0.00602611221073988	0.00419245233896152	0.601252153142089	0.955979904200076	-0.522600700237798	55625	-0.00221585693348064
Treatment/medication code: sotalol	20003#1140879854	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271359/481(271840)	0.0238487150454554	-0.0656927146831754	0.113379435560277	0.0456825104073214	0.601630269198681	0.955979904200076	0.522057538903336	271840	0.00100129735933231
Date H68 first reported (eustachian salpingitis and obstruction)	131234	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	270454/1425(271879)	0.0138631774267604	-0.0381932412446637	0.0659173703678197	0.0265593175266726	0.601687601162396	0.955979904200076	0.521975195347864	271879	0.00100106761813348
FI10 : arithmetic sequence recognition	20183-2	Cognitive function	Online follow-up > Cognitive function online > Fluid intelligence / reasoning	CAT-SIN	MULTINOMIAL-LOGISTIC	8303/10109	-999	-999	-999	-999	0.601805008611746	0.955979904200076	-0.521806578872298	10109	-0.00519030127603316
Treatment/medication code: paramax tablet	20003#1140872036	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271755/85(271840)	-0.0566080618992385	-0.269272061191478	0.155999089809902	0.10848953204137	0.601814162291414	0.955979904200076	-0.52179343330093	271840	-0.00100079080984756
PCT responsible for patient data: PORTSMOUTH CITY TEACHING PCT	41229#5FE	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271844/35(271879)	-0.0883351051999072	-0.4203399918697	0.243504567891807	0.169351213848272	0.601945758189123	0.955979904200076	-0.521604458799127	271879	-0.00100035660353819
Job coding: filing clerk, records assistant/clerk	22601#41313256	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55102/317(55419)	0.0293343418422326	-0.0809684099658984	0.139638032549481	0.0562781878278109	0.602179683306309	0.955979904200076	0.521268583340993	55419	0.00221431285067771
Mental health problems ever diagnosed by a professional: Obsessive compulsive disorder (OCD)	20544#7	Mental health	Online follow-up > Mental health > Mental distress	CAT-MUL	LOGISTIC-BINARY	72988/477(73465)	-0.023948514539954	-0.114045687815084	0.0661182631852793	0.0459610361265497	0.602315379562097	0.955979904200076	-0.521073774256084	73465	-0.00192248997237673
Job code - historical: Chemical engineers	22617#2125	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55288/131(55419)	0.0459450574350991	-0.126893892693323	0.218824206354813	0.0881950132183847	0.602388011039813	0.955979904200076	0.520969510736747	55419	0.00221304241718576
Date F03 first reported (unspecified dementia)	130842	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	268203/3676(271879)	0.00871707522612692	-0.0241137242447237	0.0415472400655018	0.0167505537928632	0.602764911042749	0.955979904200076	0.520428556323539	271879	0.000998101406878074
Date Q71 first reported (reduction defects of upper limb)	132552	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271864/15(271879)	0.134425221500325	-0.371747839768775	0.640936333806002	0.258342546486237	0.602843516076808	0.955979904200076	0.520315755833048	271879	0.000997885073214664
Date F33 first reported (recurrent depressive disorder)	130896	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	269563/2316(271879)	0.0108579703769714	-0.0300481141051696	0.0517624451057181	0.0208704241139631	0.602851356431136	0.955979904200076	0.52030450506163	271879	0.000997863495998222
Platelet distribution width	30110	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	263823	0.00100104957360345	-0.00277064486827139	0.00477274401547829	0.00192436925965247	0.602925607778072	0.955979904200076	0.520197958941608	263823	0.00101277679013873
Manifestations of mania or irritability: I was more active than usual	20548#9	Mental health	Online follow-up > Mental health > Mania	CAT-MUL	LOGISTIC-BINARY	69933/3610(73543)	0.008905204010496	-0.0246584951062727	0.0424676309657681	0.017124326416588	0.603035510390347	0.955979904200076	0.520040266284615	73543	0.00191765910994968
Date F52 first reported (sexual dysfunction, not caused by organic disorder or disease)	130922	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	270564/1315(271879)	-0.014403671072729	-0.0687011352445989	0.0398909159261932	0.0277025629111944	0.603095958146418	0.955979904200076	-0.519953538942545	271879	-0.000997190397981982
Destinations on discharge from hospital (recoded): Temporary place of residence	41248#2000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	253920/4679(258599)	-0.00768036446525382	-0.0366402764924185	0.0212782899755845	0.0147754160088801	0.603196148559918	0.955979904200076	-0.519809799484926	258599	-0.00102219203963937
Illnesses of adopted father: Severe depression	20112#12	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1793/65(1858)	0.0663193667685104	-0.183337123257242	0.317294903954104	0.127714598625349	0.603321856357733	0.955979904200076	0.519629466375084	1858	0.0120607189081937
Treatment/medication code: verapamil	20003#1140888510	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271340/500(271840)	0.0232274874188563	-0.0645068049859564	0.110956459727402	0.0447618594263441	0.60382000916677	0.956016825924688	0.518915011333408	271840	0.000995270051618946
Crumble intake	101990	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.0175571092514769	-0.0839153147352511	0.0488010962322973	0.033856849415193	0.60403357714144	0.956016825924688	-0.518608791432221	38021	-0.00265973270585898
PCT responsible for patient data: WARRINGTON PCT	41229#5J2	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270787/1092(271879)	0.0157207305076366	-0.0437196471996496	0.0751605480813063	0.0303271376970872	0.604168007272528	0.956016825924688	0.518416066583789	271879	0.000994241766920373
Histology of cancer tumour: Basosquamous carcinoma	40011#8094	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271828/51(271879)	0.0725846897116293	-0.201968417084404	0.347060073779715	0.140060862136954	0.604285875112341	0.956016825924688	0.518247101994124	271879	0.000993917719312625
Job coding: road inspector	22601#81422593	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	0.138986874728398	-0.38549451998802	0.666836386531778	0.268456694822061	0.604642369899678	0.956016825924688	0.517736153576153	55419	0.002199307406442
Did your sleep change?	20532	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	7303/28687(35990)	0.00685803606099351	-0.0191550294991414	0.0328724920205494	0.0132725708048916	0.605350272751637	0.956016825924688	0.516721947698218	35990	0.00272380768948172
Main speciality of consultant (recoded): Obstetrics	41245#1560	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260510/10150(270660)	-0.00554562383403125	-0.0265855903858467	0.0154933173253236	0.0107346124834648	0.605423076088872	0.956016825924688	-0.516617673182606	270660	-0.00099302140674122
Baguette intake	101020	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-SIN	ORDERED-LOGISTIC	38012	-0.008996975621282	-0.0431322715652689	0.0251383203227049	0.0174162873467277	0.605441628850127	0.956016825924688	-0.516591101395127	38012	-0.00264969851003962
Job coding: local government administrative officer or assistant or clerk	22601#41133206	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	52418/3001(55419)	0.00971054093833984	-0.027135588810183	0.0465583475578813	0.0187998190143678	0.605481722512602	0.956016825924688	0.516533679367681	55419	0.0021941994037129
Job code - historical: Local government clerical officers and assistants	22617#4113	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	52418/3001(55419)	0.00971054093833984	-0.027135588810183	0.0465583475578813	0.0187998190143678	0.605481722512602	0.956016825924688	0.516533679367681	55419	0.0021941994037129
Job coding: other assembler, routine operative	22601#81392760	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	-0.155305803192614	-0.743830721466615	0.435462398407032	0.300845609709097	0.605566934086677	0.956016825924688	-0.516411645253617	55419	-0.00219368101371764
Date A48 first reported (other bacterial diseases, not elsewhere classified)	130080	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271754/125(271879)	0.0462747040963455	-0.129385733996845	0.221904708334714	0.0896165554832878	0.605595660798483	0.956016825924688	0.516370506580156	271879	0.000990318703333218
Statuses of person conducting delivery: Midwife	41228#3	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	1274/3006(4280)	-0.017341603656833	-0.0831988048174175	0.0484787398656115	0.0335918276360394	0.605601112373465	0.956016825924688	-0.516362699639689	4280	-0.00789443292489843
Type of cancer: ICD10: C79.8 Secondary malignant neoplasm of other specified sites	40006#C798	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271847/32(271879)	0.0914270762506097	-0.255881573400883	0.438419932449327	0.177120985723914	0.605735352494704	0.956016825924688	0.516170470692846	271879	0.000989935065840666
Ever had hysterectomy (womb removed)	3591	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	CAT-SIN	LOGISTIC-BINARY	118214/11357(129571)	-0.005173700012844	-0.0248198428501644	0.0144715068007247	0.0100234876663077	0.605740375948517	0.956016825924688	-0.516163277586026	129571	-0.00143395691781694
Job coding: metal working production or maintenance fitter, machine fitter, fitter and turner, bench fitter, plant fitter	22601#52232929	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55114/305(55419)	-0.0299804419970148	-0.143849190281578	0.0838670256496677	0.0580919388640409	0.605776884493615	0.956016825924688	-0.516111001633236	55419	-0.00219240390651642
Job coding: personnel or industrial relations officer, recruitment consultant	22601#35623213	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55170/249(55419)	-0.0326363193916154	-0.156865365160617	0.0915678118899791	0.0633769750388796	0.606565922553862	0.956016825924688	-0.514981535978918	55419	-0.00218760603737275
Treatment/medication code: symbicort 100/6 turbohaler	20003#1141174520	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270073/1767(271840)	0.01229329645997	-0.0344996450705192	0.0590835220725416	0.0238736956090094	0.606600040277208	0.956016825924688	0.514932713112938	271840	0.000987632079720068
Treatment/medication code: marevan 0.5mg tablet	20003#1141164760	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	-0.163915910808257	-0.788018319904807	0.460796173436924	0.318580979852747	0.606654576369466	0.956016825924688	-0.514854673868314	271840	-0.000987482401938207
Data quality, good wear time	90015	Physical activity	Additional exposures > Physical activity measurement > Accelerometer wear time duration	CAT-SIN	LOGISTIC-BINARY	3337/45500(48837)	0.00925972863271166	-0.0259918311328423	0.0445131343479259	0.0179862910841481	0.606667398558125	0.956016825924688	0.514836326219132	48837	0.00232971291899411
Workplace very dusty: Rarely/never	22609#0	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	6416/48817(55233)	-0.00688061634421555	-0.0330804245990093	0.019317825826874	0.0133671462432968	0.606727345947441	0.956016825924688	-0.514750548024948	55233	-0.00219030362859628
Number of times heard an un-real voice	20465	Mental health	Online follow-up > Mental health > Unusual and psychotic experiences	INTEGER	ORDERED-LOGISTIC	624	-0.0393464945086555	-0.189338589059323	0.110645600042012	0.0765279850720656	0.606981577979197	0.956016825924688	-0.514386811715427	624	-0.0206206466265217
Treatment/medication code: fml eye drops	20003#1140878052	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271815/25(271840)	-0.102700987436586	-0.494042690975672	0.288767366312181	0.199700112722111	0.60704880989781	0.956016825924688	-0.514290632658778	271840	-0.000986400581660715
Type of cancer: ICD10: C85.1 B-cell lymphoma, unspecified	40006#C851	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271764/115(271879)	0.0479224956197546	-0.134879230058406	0.230692529439666	0.0932598155837698	0.607346483038645	0.956016825924688	0.513864851559661	271879	0.000985513249529451
Job code - historical: Filing and other records assistants/clerks	22617#4131	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54443/976(55419)	0.0165983082199115	-0.0467209152833658	0.0799197513769397	0.0323068861619986	0.607402226319061	0.956016825924688	0.513785128706418	55419	0.00218252380605379
Oat crunch intake	100810	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Cereal yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.0147575785711567	-0.0710479209104056	0.0415327637680921	0.0287200901563804	0.60757167259156	0.956016825924688	-0.513542810299745	38021	-0.00263375153854859
Treatment/medication code: teveten 300mg tablet	20003#1141171344	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271801/39(271840)	-0.0821123654813686	-0.39575635442257	0.231291601907588	0.159964152728375	0.607704444713877	0.956016825924688	-0.513352959212861	271840	-0.000984602141875408
Treatment/medication code: genotropin 12iu multidose injection	20003#1140857748	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271816/24(271840)	0.104764357576375	-0.295353746089255	0.504812616224079	0.204127822915356	0.607784396668382	0.956016825924688	0.513238644700644	271840	0.000984382888820607
Methods of admission to hospital (recoded): Emergency admission: Road traffic accident	41249#2008	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270848/497(271345)	-0.0231841260750244	-0.111734226634309	0.0653702211188248	0.0451805362624291	0.607843362524272	0.956016825924688	-0.513154340201395	271345	-0.000985118521824014
Bipolar disorder status	20122	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	422/371(793)	0.0368806709935966	-0.103994999432094	0.17815389278709	0.0719780808333058	0.607917364289747	0.956016825924688	0.513048543763713	793	0.0182388717721634
Cancer code, self-reported: brain cancer / primary malignant brain tumour	20001#1032	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271696/144(271840)	0.0427704661730149	-0.120749792033079	0.206246099758898	0.0834188521756723	0.608136115781063	0.956016825924688	0.512735839813023	271840	0.000983418518631436
Englyst dietary fibre	100009	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	38037	-0.0026208325616865	-0.0126399891961635	0.0073983240727905	0.00511190854194609	0.608158627438985	0.956016825924688	-0.512703662378066	38037	-0.00262889480808714
Currently (in last 3 months) suffer from abdominal pain	21035	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	57295/24121(81416)	-0.00399780337893302	-0.0192929981907498	0.0112966589176735	0.00780362734971423	0.608436208303819	0.956016825924688	-0.512306940889195	81416	-0.00179547760863058
FI6 : conditional arithmetic	4990-69	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning	CAT-SIN	MULTINOMIAL-LOGISTIC	51415/67440	-999	-999	-999	-999	0.608671308984551	0.956016825924688	-0.511970995582659	67440	-0.00197147907925351
Types of spread used on bread/crackers: Low fat butter on bread/crackers	20087#161	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37215/806(38021)	-0.0182137309917435	-0.0879599559649139	0.0515480592533395	0.0355894333566012	0.608767157370733	0.956016825924688	-0.51183405035029	38021	-0.00262498806646167
Job coding: farmhand, farm labourer, herdsman, shepherd, dairyman, pigman	22601#91112478	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55198/221(55419)	-0.0346348323981852	-0.167270690648736	0.098016644983407	0.0676765842956033	0.608803789391011	0.956016825924688	-0.511781714179412	55419	-0.00217401347956137
Job code - historical: Farm workers	22617#9111	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55198/221(55419)	-0.0346348323981852	-0.167270690648736	0.098016644983407	0.0676765842956033	0.608803789391011	0.956016825924688	-0.511781714179412	55419	-0.00217401347956137
Treatment/medication code: panadol extra tablet	20003#1141168646	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271825/15(271840)	0.13223087322973	-0.374544073991638	0.638080412394615	0.258327319882841	0.60881963628055	0.956016825924688	0.511759074161187	271840	0.000981545100724071
Treatment/medication code: beconase 50micrograms nasal spray	20003#1140876136	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270059/1781(271840)	-0.0121664276479529	-0.0587883053659194	0.0344523526165672	0.0237863192175869	0.609007691667051	0.956059757226182	-0.511490424588806	271840	-0.000981029835961711
Main speciality of consultant (recoded): Dermatology	41245#1230	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	254154/16545(270699)	0.00412085583688327	-0.0116754636137229	0.0199170604376405	0.0080594654546107	0.609135119582926	0.956059757226182	0.511308406353915	270699	0.000982745359754028
Treatment/medication code: co-careldopa	20003#1140882112	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271767/73(271840)	0.0598359317613771	-0.169855080069416	0.289519533139709	0.117189554714427	0.609631979516202	0.956064851579227	0.510598852543925	271840	0.000979319817757457
Job coding: aircraft engineer	22601#52232942	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55335/84(55419)	0.0559876195259627	-0.159184882934595	0.271040514424636	0.109753393621718	0.609954820513658	0.956064851579227	0.510137948789537	55419	0.00216703091022132
Job coding: petrol station manager	22601#11633326	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55384/35(55419)	-0.0867734911463354	-0.420194487799948	0.246693083572085	0.170127506584906	0.609964102076955	0.956064851579227	-0.510124699574238	55419	-0.00216697462873053
Date B94 first reported (sequelae of other and unspecified infectious and parasitic diseases)	130334	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271777/102(271879)	0.0504899815646713	-0.143544675103308	0.24446895572434	0.0989848879592304	0.609997775349265	0.956064851579227	0.510076632514507	271879	0.000978248038718031
Low fat hard cheese intake	102810	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.0115743935972963	-0.0560518582647854	0.0329030710701929	0.0226930010032438	0.610022364139621	0.956064851579227	-0.510041533882718	38021	-0.00261579504368248
Main speciality of consultant (recoded): Endocrinology	41245#1250	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	262497/8184(270681)	0.00573979256820809	-0.0163179270555961	0.0277971501344016	0.0112540530178033	0.610023798773849	0.956064851579227	0.510039486070654	270681	0.000980339065342346
Date L94 first reported (other localised connective tissue disorders)	131830	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271517/362(271879)	0.0267948933072309	-0.0762251908968988	0.129799371758224	0.0525582521618301	0.61014687257957	0.956064851579227	0.509863817180183	271879	0.000977839892233684
Treatment speciality of consultant (recoded): Palliative medicine	41246#2360	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	258688/1557(260245)	0.0129688891896881	-0.0369185929659334	0.0628545364252457	0.0254527966274321	0.610375159984719	0.956196780372662	0.509538013741219	260245	0.000998819114298271
Type of cancer: ICD10: C44.1 Skin of eyelid, including canthus	40006#C441	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271195/684(271879)	-0.01946509389094	-0.0945059605833302	0.0555693268727077	0.0382852156059531	0.611152657425274	0.956569133573342	-0.508428803221407	271879	-0.000975087760171222
Treatment/medication code: clobetasol propionate+neomycin sulphate+nystatin	20003#1140882794	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	0.160743441960893	-0.459681026870361	0.780731094889669	0.316437478327215	0.611381619023808	0.956569133573342	0.508102276240238	271840	0.000974531431902563
Date I66 first reported (occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction)	131372	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271725/154(271879)	0.0409487188985726	-0.117078939245689	0.198971413632584	0.0806265715521402	0.611488602186355	0.956569133573342	0.507949723858415	271879	0.000974168960967651
Fat	100004	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	38037	-0.00256023523587375	-0.0124421954665319	0.00732172499478438	0.00504190909047604	0.611591644550229	0.956569133573342	-0.507802802024106	38037	-0.0026037657530085
Treatment/medication code: garlic product	20003#1140911732	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	268136/3704(271840)	0.00840781346705827	-0.0240544334811143	0.0408695608864224	0.0165625478018088	0.611695852006924	0.956569133573342	0.50765423010207	271840	0.000973672087926211
Job code - historical: Leisure and travel service occupations n.e.c.	22617#6219	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55299/120(55419)	0.0465039235950149	-0.133257209469138	0.226294247812452	0.0917239959809686	0.612125547009836	0.956569133573342	0.507041718423548	55419	0.00215387839784325
Histology of cancer tumour: Gastrointestinal stromal sarcoma	40011#8936	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271862/17(271879)	0.123051126196832	-0.352834577183195	0.598430487903208	0.242674118654695	0.612159059876559	0.956569133573342	0.506993955277328	271879	0.000972335946476802
PCT responsible for patient data: NORTH YORKSHIRE AND YORK PCT	41229#5NV	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269099/2780(271879)	0.00966580321037879	-0.0277241204465159	0.0470569808741951	0.0190771621087364	0.612385693719511	0.956569133573342	0.506670982958199	271879	0.000971716536135281
Job coding: other work in this industry: factory hand, mate, assistant, handler, loader	22601#91392813	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55369/50(55419)	-0.0722033984160621	-0.35139117242049	0.207270488096895	0.142518348531921	0.612406028951	0.956569133573342	-0.506642006124364	55419	-0.0021521804553151
Type of cancer: ICD10: C92.0 Acute myeloid leukaemia	40006#C920	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271569/310(271879)	0.0287927261158711	-0.0826154205307492	0.14019238173907	0.0568397695129346	0.612461351773633	0.956569133573342	0.506563175624617	271879	0.000971509778548213
Types of physical activity in last 4 weeks: Other exercises (eg: swimming, cycling, keep fit, bowling)	6164#2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-MUL	LOGISTIC-BINARY	143429/127105(270534)	0.00196534690128799	-0.00564133421386486	0.00957208250160849	0.00388104496701849	0.612577186161917	0.956569133573342	0.506398131284887	270534	0.000973604487453979
Job coding: mining engineer in mining, water or natural gas/oil	22601#21212864	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55368/51(55419)	-0.0716118511750259	-0.348994224313023	0.20548594457981	0.141451621883489	0.612645374144114	0.956569133573342	-0.506300981435574	55419	-0.00215073181255552
Job coding: personnel, human resources, training or industrial relations manager/director, recruitment manager/director	22601#11353225	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54722/697(55419)	-0.0192973734479584	-0.0940220555189946	0.0554149743001447	0.0381223917882878	0.612708334862949	0.956569133573342	-0.506211283297639	55419	-0.00215035078278522
