description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Job coding: docker, stevedore, slinger	22601#91412654	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	0.282505570342449	-0.307167613416986	0.873579404075884	0.301216508774256	0.348031048175783	0.778649540966026	0.938415257188954	55419	0.00398630113911293
Job code - historical: Stevedores, dockers and slingers	22617#9141	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	0.282505570342449	-0.307167613416986	0.873579404075884	0.301216508774256	0.348031048175783	0.778649540966026	0.938415257188954	55419	0.00398630113911293
Never eat eggs, dairy, wheat, sugar: Eggs or foods containing eggs	6144#1	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-MUL	LOGISTIC-BINARY	263827/7333(271160)	0.0111168820624814	-0.0121032448559193	0.0343348155618574	0.0118466616693149	0.348031861924186	0.778649540966026	0.938413673117885	271160	0.0018021146234733
Reason for not eating or drinking normally: Away	20085#5	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Typical diet yesterday	CAT-MUL	LOGISTIC-BINARY	94277/14395(108672)	-0.00839197188138493	-0.0259421626154515	0.00915720256510605	0.00895408422231655	0.348638330287363	0.779660622595067	-0.937233754693846	108672	-0.00284309474514961
Vitamin supplement user	104670	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-SIN	LOGISTIC-BINARY	62494/46178(108672)	-0.0058560855336485	-0.0181048479665334	0.00639219220199789	0.00624935977440423	0.348718373849125	0.779660622595067	-0.937078122889639	108672	-0.002842622640526
Date B98 first reported (other specified infectious agents as the cause of diseases classified to other chapters)	130342	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	269484/2395(271879)	0.0192287104383929	-0.0210284493090519	0.0594793180429581	0.0205380731449774	0.349143746904525	0.780349188189098	0.936251434051	271879	0.00179558331532465
Treatment/medication code: levonorgestrel	20003#1140869366	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.240320635988126	-0.743412800158803	0.262807113260082	0.256693470225938	0.349327331543205	0.780497066476532	-0.935894845135178	271842	-0.00179502158281202
Sleeping too much	20534	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	22740/5947(28687)	0.0137309473137655	-0.0150327227180816	0.0424960068760034	0.0146759659993409	0.349458301833638	0.780527329397914	0.935640525358053	28687	0.00552427093411161
Statuses of person conducting delivery: Hospital doctor	41228#1	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	1761/2223(3984)	0.0299592307975747	-0.0328195175572925	0.0928007660605738	0.0320465795822635	0.34973949351185	0.780892984001769	0.935094708110064	3984	0.0148168980805938
Date I02 first reported (rheumatic chorea)	131274	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271863/16(271879)	0.233580334776193	-0.256883437500438	0.723139785609759	0.250010518264748	0.349989508740635	0.781188806111149	0.934609640890142	271879	0.00179243462383005
Particulate matter air pollution (pm10); 2010	24005	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	247974	0.00187287485349499	-0.00205621028207888	0.00580195998906885	0.00200467210957241	0.350170951488432	0.781331424821621	0.934257752277289	247974	0.00187613732426088
Treatment/medication code: glyceryl trinitrate patch	20003#1140927544	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	0.29376560395049	-0.325289385442771	0.908043095783282	0.314631414391903	0.350527189250699	0.781482621406374	0.933567203926666	271842	0.00179055724281085
Date G97 first reported (postprocedural disorders of nervous system, not elsewhere classified)	131122	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271647/232(271879)	0.0612721673382203	-0.0674092458836798	0.189876485700371	0.0656353212644436	0.350545910748523	0.781482621406374	0.933530925590597	271879	0.00179036582380249
Date J94 first reported (other pleural conditions)	131542	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271287/592(271879)	0.0384600935628847	-0.042317038394748	0.11919838717577	0.0412036718134953	0.350591421247752	0.781482621406374	0.933442740911791	271879	0.00179019669996868
Job code - historical: Careers advisers and vocational guidance specialists	22617#3564	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55196/223(55419)	0.0626108075765673	-0.0689241317934028	0.194189115630184	0.06712195976533	0.350878553212992	0.781860456991873	0.932886538990441	55419	0.00396281602593137
Treatment/medication code: bactroban 2% nasal ointment	20003#1140916846	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.295310017311653	-0.917056188902346	0.324398541283682	0.316703454751838	0.351098221739081	0.781952045701537	-0.932461214942322	271842	-0.00178843599193551
Back pain for 3+ months	3571	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Pain	CAT-SIN	LOGISTIC-BINARY	21870/48589(70459)	-0.00765375375230101	-0.0237436871689718	0.00843579906954075	0.00820920345790541	0.351154935522655	0.781952045701537	-0.932351432632127	70459	-0.00351248832779152
Date A28 first reported (other zoonotic bacterial diseases, not elsewhere classified)	130046	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271836/43(271879)	-0.142252753616758	-0.441575123342816	0.156682349389506	0.152619506646882	0.351290738290882	0.781992477367546	-0.932088601423828	271879	-0.00178759968122903
Date P39 first reported (other infections specific to the perinatal period)	132370	First occurrences	Health-related outcomes > First occurrences > Certain conditions originating in the perinatal period	DATE	LOGISTIC-BINARY	271868/11(271879)	0.280378399907195	-0.309943254442708	0.869665190702438	0.300926051307511	0.351423701032183	0.782026562022404	0.931831329141124	271879	0.00178710627493607
Scotch pancake intake	102020	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.02373131455781	-0.073680853733815	0.026218224618195	0.0254849270547829	0.351734149344135	0.782217323862287	-0.931230876439915	108672	-0.00282488518440468
Treatment/medication code: hydrochlorothiazide	20003#1140866162	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/25(271842)	0.186139302662767	-0.206265136167568	0.577260047328303	0.199882546229476	0.351744784267245	0.782217323862287	0.931210312882136	271842	0.0017860368024681
Treatment/medication code: combined oral contraceptive product	20003#1140883162	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/29(271842)	0.172133098194372	-0.190437547795212	0.534354621745771	0.184899359186712	0.351919275090189	0.782343619238959	0.930872975766091	271842	0.00178538980084571
Auto-refraction method (left)	5191-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CAT-SIN	MULTINOMIAL-LOGISTIC	63459/64897	-999	-999	-999	-999	0.352123249235433	0.782535351945143	-0.93047877379605	64897	-0.00365256501452151
Date F15 first reported (mental and behavioural disorders due to use of other stimulants, including caffeine)	130864	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271825/54(271879)	0.126591531697319	-0.140443240553971	0.393149720481687	0.136123154620333	0.352377069753434	0.782837694736322	0.929988440168987	271879	0.00178357191431104
Treatment/medication code: provera 2.5mg tablet	20003#1140864232	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/35(271842)	0.156428885840689	-0.173549907074653	0.486141672452317	0.16829176064727	0.352613360071509	0.783100903573445	0.929532172478525	271842	0.00178281818370496
Treatment/medication code: prostap sr 3.75mg injection (pdr for recon)+diluent+kit	20003#1140870284	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271805/37(271842)	-0.153244396943045	-0.476966485439914	0.169642437793362	0.164954287000589	0.352862065958725	0.783192676336834	-0.929052139727854	271842	-0.00178189749647759
Spirometry QC measure	20255-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CAT-SIN	MULTINOMIAL-LOGISTIC	150331/217051	-999	-999	-999	-999	0.353002143034246	0.783192676336834	-0.928781868078025	217051	-0.00199358138937852
Restless during period of worst anxiety	20426	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	8480/12836(21316)	0.0130360106010807	-0.014475541637324	0.0405531408718077	0.0140381871664967	0.353069206765376	0.783192676336834	0.928652496005877	21316	0.00636080327005423
Type of cancer: ICD10: C18.4 Transverse colon	40006#C184	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271560/319(271879)	0.052014301044312	-0.0578752758227016	0.161841308918516	0.0560511791222477	0.353413370282258	0.783192676336834	0.92798881749606	271879	0.00177973696392266
Treatment/medication code: esomeprazole	20003#1141177526	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270870/972(271842)	0.029827353600088	-0.0331846201151768	0.0928199873910334	0.0321446231920889	0.35345114213795	0.783192676336834	0.927916003844591	271842	0.00177971842472992
Treatment/medication code: buprenorphine	20003#1140871732	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271645/197(271842)	-0.0661049228878898	-0.205838568749884	0.073538289182963	0.0712709162353329	0.353653984424159	0.783192676336834	-0.927525064347121	271842	-0.00177896861545693
Date D73 first reported (diseases of spleen)	130666	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	270920/959(271879)	-0.0300296748932081	-0.0935128417626524	0.0334294917525048	0.0323838434064254	0.353734446440377	0.783192676336834	-0.927370028547843	271879	-0.00177855022755422
Patient classification on admission (recoded): Day case: In inpatient ward and retained overnight	41247#2005	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270649/1230(271879)	-0.0266465261331686	-0.0829855713517033	0.029679538018535	0.0287416274632918	0.353861991865152	0.783192676336834	-0.927124317169912	271879	-0.00177807899316896
Treatment/medication code: dianette tablet	20003#1140880234	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271801/41(271842)	-0.144756205155946	-0.451222547032967	0.161193128293757	0.156231359391647	0.354121786969522	0.783192676336834	-0.926624004886882	271842	-0.00177724041263362
HHV-7 seropositivity for Human Herpesvirus-7	23058	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	268/5033(5301)	-0.0592403517251896	-0.184537971932788	0.0662111454513447	0.0639677870006821	0.354294007330854	0.783192676336834	-0.926292471468485	5301	-0.0127237760566624
Treatment/medication code: ferrous salt product	20003#1140888390	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271749/93(271842)	-0.0959856250199557	-0.299197020764979	0.107089470784035	0.103646417677506	0.354399868128714	0.783192676336834	-0.926088734279774	271842	-0.00177621378096052
Treatment/medication code: cipralex 5mg tablet	20003#1141190158	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271580/262(271842)	-0.0571981336009502	-0.178298768119569	0.0638493968042204	0.0617736261568639	0.354479675093364	0.783192676336834	-0.925935165092757	271842	-0.00177591924023688
Date A89 first reported (unspecified viral infection of central nervous system)	130152	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271857/22(271879)	-0.197767785043586	-0.616906296717123	0.220378995888435	0.213597111786226	0.354489119969543	0.783192676336834	-0.925916992159647	271879	-0.00177576354051047
Treatment/medication code: hydrocortistab 1% cream	20003#1140888628	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/16(271842)	0.231306866274839	-0.258974264984731	0.720291672741051	0.249817329667817	0.354493730203378	0.783192676336834	0.925908121696914	271842	0.00177586737188006
Treatment/medication code: cyproterone	20003#1140884634	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/20(271842)	-0.20714619823589	-0.64642560182237	0.230892982247345	0.223809873801226	0.354645778658529	0.783192676336834	-0.925615608985735	271842	-0.0017753063419787
Pain type(s) experienced in last month: Facial pain	6159#2	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Pain	CAT-MUL	LOGISTIC-BINARY	266385/4992(271377)	0.0132286056760285	-0.0147841955851431	0.0412391941685662	0.0142919436774386	0.354652292176761	0.783192676336834	0.925603079967319	271377	0.00177680262558867
Job code - historical: Housing and welfare officers	22617#3232	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55118/301(55419)	-0.0535373145868002	-0.166908802042395	0.0598394118840336	0.0578449950394471	0.354657733680438	0.783192676336834	-0.925592613124088	55419	-0.00393183258206854
Total traffic load on major roads	24013	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	INTEGER	ORDERED-LOGISTIC	268047	0.00521208095078859	-0.00583332532608791	0.0162574872276651	0.00563551491966243	0.355055058724423	0.783561848303738	0.924828624119748	268047	0.00178630952864424
Treatment/medication code: zestril 2.5mg tablet	20003#1140860714	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271805/37(271842)	0.152042276720613	-0.170536683182301	0.473940246328494	0.164410401056945	0.355078941628646	0.783561848303738	0.924782718524245	271842	0.00177370888505365
Treatment/medication code: lacidipine	20003#1140861276	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271553/289(271842)	0.0545208745754421	-0.0611011087844833	0.17005805180774	0.0589702572127798	0.355178554075397	0.783561848303738	0.924591273345023	271842	0.00177334169939953
Date A80 first reported (acute poliomyelitis)	130134	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271629/250(271879)	-0.0585852708698001	-0.182881213795184	0.0656136250315411	0.0633927053728591	0.355392455951999	0.783621137078734	-0.924180289757957	271879	-0.00177243282821737
Frequency of failure to fulfil normal expectations due to drinking alcohol in last year	20407	Mental health	Online follow-up > Mental health > Alcohol use	CAT-SIN	ORDERED-LOGISTIC	39233	0.0182141813810912	-0.0204181828922862	0.0568465456544687	0.0197107521250924	0.355441210815764	0.783621137078734	0.924086635710852	39233	0.00466544714504561
Date J37 first reported (chronic laryngitis and laryngotracheitis)	131478	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271523/356(271879)	-0.0490149502284186	-0.153045288055231	0.0549620480603237	0.0530640710126028	0.355625442946048	0.783647793126462	-0.92373281423392	271879	-0.00177157464304763
Treatment/medication code: fucithalmic m/r eye drops	20003#1140875736	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/21(271842)	-0.201449897827336	-0.629234255194242	0.225742992350605	0.218110448530891	0.355689091599599	0.783647793126462	-0.923610602601235	271842	-0.00177146080465904
Job coding: quantity surveyor, quantity survey technician	22601#24333290	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55360/59(55419)	0.120042675350684	-0.13503563219762	0.374764391509935	0.130053416218051	0.355970335941672	0.784007562294332	0.923070751051742	55419	0.00392112010806922
Main speciality of consultant (recoded): Dermatology	41245#1230	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	254154/16545(270699)	-0.00744026124171975	-0.0232498224647454	0.00836785141891241	0.0080658813460487	0.356299135981296	0.784471797571273	-0.922439956725588	270699	-0.00177294679464694
Milk chocolate intake	102280	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	0.00864317757546004	-0.00973747934775503	0.0270238344986751	0.00937805850933963	0.356723665354026	0.784862609354596	0.921626050641291	108672	0.00279574921221449
Treatment/medication code: sulfinpyrazone	20003#1140909890	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	0.237079926851447	-0.268416798324636	0.740366613091314	0.257347435813389	0.356945669919909	0.784862609354596	0.92120066736395	271842	0.0017668386268081
Job coding: routine inspector, tester	22601#81332745	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55406/13(55419)	0.254906204707867	-0.288263438352124	0.796779526713495	0.276801761058953	0.357047400949976	0.784862609354596	0.921005796070924	55419	0.00391234850262743
Other fish intake	103230	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.014992382339409	-0.0469054722124322	0.0169207075336143	0.0162824879052624	0.35705487621547	0.784862609354596	-0.920991478174777	108672	-0.00279382425401735
Treatment/medication code: amorolfine	20003#1140880466	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271808/34(271842)	-0.15837739505024	-0.495984252986282	0.178428990888767	0.172047356276629	0.357266220180557	0.784862609354596	-0.920586754469728	271842	-0.00176566116171202
Vitamin and/or mineral supplement use: Multivitamin	20084#468	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-MUL	LOGISTIC-BINARY	100213/8459(108672)	-0.0104275705057497	-0.0326298920947976	0.0117732788988785	0.01132754768555	0.357280943549642	0.784862609354596	-0.920558564835532	108672	-0.0027925110232418
Histology of cancer tumour: Multifocal superficial basal cell carcinoma	40011#8091	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271573/306(271879)	-0.0526975648670953	-0.164931036124219	0.0594787273522158	0.0572484405954779	0.357303182775238	0.784862609354596	-0.920515986590659	271879	-0.00176540529147362
Friday average acceleration	90023	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	0.00410983994278397	-0.00464814918788776	0.0128678290734557	0.00446844391006857	0.357697370062911	0.785468919328764	0.919761569649481	48837	0.00416203666641638
Job coding: motor mechanic, diesel fitter, auto engineer	22601#52312934	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55089/330(55419)	-0.0510889202399016	-0.160072570085349	0.05778759919661	0.0555775950477693	0.357948747898645	0.785761336618987	-0.919280742397917	55419	-0.00390502074402934
Other milk-based pudding intake	102150	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0132827441062196	-0.0416319566834008	0.0150664684709615	0.0144641497500955	0.35839903025522	0.786490047575585	-0.918419988010576	108672	-0.00278602370871597
Date H36 first reported (retinal disorders in diseases classified elsewhere)	131184	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	269002/2877(271879)	0.0172393450469908	-0.0195991075279829	0.0540701557639594	0.0187935247466372	0.358981734738117	0.787129994875781	0.917307106068651	271879	0.00175925118098317
Treatment/medication code: rinatec 0.03% aqueous nasal spray	20003#1141152098	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271801/41(271842)	0.142910247936159	-0.162919267517679	0.448308908223873	0.155928420257424	0.359383219722721	0.787129994875781	0.916540987961315	271842	0.00175790151208092
Trouble falling asleep	20533	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	6894/21793(28687)	0.0126937917624694	-0.0144584225949587	0.0398514289717253	0.0138548085564513	0.359544819860127	0.787129994875781	0.916232772586703	28687	0.00540968578007015
Treatment/medication code: oxerutins 250mg capsule	20003#1140861418	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/16(271842)	0.229276105823948	-0.261842888440933	0.719296155105725	0.250295171565845	0.3596547315104	0.787129994875781	0.916023190925125	271842	0.00175690839404869
Type of cancer: ICD10: D41.2 Ureter	40006#D412	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271858/21(271879)	0.200207374057312	-0.228748815722035	0.628119956775296	0.218592989273324	0.359686706669419	0.787129994875781	0.915962227628093	271879	0.00175667192299787
Inpatient record format	41253#69	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268876/3003(271879)	-0.0172469663524639	-0.0541646301753953	0.0196655912458505	0.0188345862484232	0.359796090350282	0.787129994875781	-0.915753704289795	271879	-0.00175627200916668
Type of cancer: ICD9: 2327 Carcinoma in situ of skin of lower limb, including hip	40013#2327	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271849/30(271879)	0.167232293547986	-0.190829756240673	0.525159808392323	0.182653755446689	0.359818881700826	0.787129994875781	0.915710261061606	271879	0.00175618869212414
Recent medication for asthma	22167	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	2623/4584(7207)	0.0227916656851239	-0.0260050206148563	0.0716144368543579	0.0249033804292385	0.360018669007582	0.787129994875781	0.915329514858077	7207	0.0107828912335644
Date B59 first reported (pneumocystosis)	130274	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271747/132(271879)	0.0797018772028046	-0.0910721092493331	0.250312465386319	0.0870895019828043	0.360095816492802	0.787129994875781	0.915182525950315	271879	0.00175517658205142
Main speciality of consultant (recoded): Clinical pharmacology	41245#1170	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269733/864(270597)	-0.0312227582074327	-0.0981334242930546	0.0356620859124481	0.0341321348914737	0.360314312128466	0.787129994875781	-0.914766334031223	270597	-0.00175852933611601
Date P03 first reported (foetus and newborn affected by other complications of labour and delivery)	132320	First occurrences	Health-related outcomes > First occurrences > Certain conditions originating in the perinatal period	DATE	LOGISTIC-BINARY	271783/96(271879)	-0.0931975420670235	-0.292930866881798	0.106479556874247	0.101892286518156	0.360369867074511	0.787129994875781	-0.91466053786978	271879	-0.00175417549384325
Treatment/medication code: proctofoam hc foam	20003#1140881444	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271825/17(271842)	0.222669280619001	-0.254771533557401	0.699739463629808	0.243502177773742	0.360374091978935	0.787129994875781	0.914652492584324	271842	0.00175427943876921
Weight change during worst episode of depression	20536-0	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	MULTINOMIAL-LOGISTIC	14318/35626	-999	-999	-999	-999	0.36046681634637	0.787129994875781	-0.914475936866957	35626	-0.00484502300651202
Treatment/medication code: oruvail gel	20003#1140877894	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	-0.262852641632371	-0.826766105564832	0.300491762163176	0.287571066769511	0.360527307252169	0.787129994875781	-0.914360771985588	271842	-0.0017537199280499
Treatment/medication code: imipramine	20003#1140879630	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271691/151(271842)	0.0744105525021691	-0.08518615714624	0.233893303780472	0.0813993173965364	0.360616964613998	0.787129994875781	0.914190101202806	271842	0.00175339258698082
Treatment/medication code: telmisartan	20003#1141166006	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271371/471(271842)	0.0422314581736396	-0.0483445523698306	0.132758607927935	0.0462006347377514	0.36066733676988	0.787129994875781	0.914094224994778	271842	0.00175320869949894
PCT responsible for patient data: GREAT YARMOUTH AND WAVENEY PCT	41229#5PR	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271821/58(271879)	-0.120314996793441	-0.37852884092781	0.137459156127289	0.131632009854555	0.360703770782553	0.787129994875781	-0.914024883289053	271879	-0.00175295641177475
Date O87 first reported (venous complications in the puerperium)	132290	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271811/68(271879)	-0.110395660373063	-0.347572937998939	0.126447307610832	0.120925754082417	0.36128244640297	0.787301880271074	-0.91292412863024	271879	-0.0017508453434071
Job coding: fork-lift truck driver or operator	22601#82222618	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55386/33(55419)	-0.158955831607027	-0.500889287864501	0.181817871343294	0.17416318988331	0.36134011300467	0.787301880271074	-0.912814496036037	55419	-0.00387755313374105
Job code - historical: Fork-lift truck drivers	22617#8222	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55386/33(55419)	-0.158955831607027	-0.500889287864501	0.181817871343294	0.17416318988331	0.36134011300467	0.787301880271074	-0.912814496036037	55419	-0.00387755313374105
Ever addicted to alcohol	20406	Mental health	Online follow-up > Mental health > Addictions	CAT-SIN	LOGISTIC-BINARY	2334/1772(4106)	-0.0293539361949605	-0.0924491723757605	0.0336847629320987	0.0321776155844668	0.361527342322272	0.787301880271074	-0.912458621493326	4106	-0.0142418187595609
Treatment/medication code: amantadine	20003#1140879644	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271747/95(271842)	-0.0936774319940836	-0.295066357483585	0.107476610508559	0.102691419629991	0.361644474377795	0.787301880271074	-0.912236042479234	271842	-0.00174964476519177
Ever depressed for a whole week	4598	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	43536/50470(94006)	0.00602910807796526	-0.00692958136071498	0.0189882255838604	0.00661180693854881	0.361832267182477	0.787301880271074	0.911879285365335	94006	0.00297414585203733
Date H15 first reported (disorders of sclera)	131148	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271150/729(271879)	-0.0338140236743748	-0.106519546719369	0.0388640115176246	0.0370883239140516	0.361914917597149	0.787301880271074	-0.911722308013251	271879	-0.00174854044694609
Treatment/medication code: fentanyl product	20003#1141157470	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271791/51(271842)	0.127523486921733	-0.146821853106476	0.401574766624147	0.139899667559278	0.361996287547715	0.787301880271074	0.911567784581723	271842	0.00174836306801867
Activities undertaken to treat anxiety: Other therapeutic activities such as mindfulness, yoga or art classes	20550#3	Mental health	Online follow-up > Mental health > Anxiety	CAT-MUL	LOGISTIC-BINARY	69615/4040(73655)	0.0148782442448254	-0.0171213877876957	0.0468812699263306	0.0163275086223194	0.362160930582664	0.787301880271074	0.911255190180095	73655	0.00335770352208716
Type of cancer: ICD9: 193 Malignant neoplasm of thyroid gland	40013#193	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271788/91(271879)	0.0953589189853819	-0.109847016075203	0.300423152550477	0.104662680503784	0.362226984483294	0.787301880271074	0.911129804011846	271879	0.00174740412063499
