description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Job coding: receptionist, doctor's/dental receptionist	22601#42163095	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55221/198(55419)	-0.0579944943421602	-0.197564579203724	0.0814413749228772	0.0711762961787473	0.415167117834071	0.856266053780214	-0.81483438140281	55419	-0.00346134778567318
Cylindrical power (left)	5086	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	58008	-0.0033410711777103	-0.0113825538852822	0.00470041152986161	0.00410287269103009	0.415452488820449	0.856512279576507	-0.814336004853246	58008	-0.00338115200346136
Ingredients in canned soup: Pulses	20108#4	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	37709/312(38021)	-0.0463593543095448	-0.158033636894938	0.065192359340748	0.0569464536074296	0.415544604525592	0.856512279576507	-0.814175175660436	38021	-0.00417555035763122
Treatment/medication code: xalacom 0.005%/0.5% eye drops	20003#1141184726	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271687/153(271840)	-0.0658433078004236	-0.22470240152469	0.0928104442595594	0.0809996633327832	0.416269420720659	0.857273131698459	-0.81291041849938	271840	-0.00155914705458621
Treatment/medication code: paramol tablet	20003#1140863552	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271819/21(271840)	0.177032965110289	-0.250734474747518	0.603335672174714	0.21787904105867	0.416310058339125	0.857273131698459	0.812839546996246	271840	0.0015590111246925
p101 k antigen for Human Herpesvirus-6	23012	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5207	0.0113644256206392	-0.0160465670938903	0.0387754183351687	0.0139854573506166	0.416382475713655	0.857273131698459	0.812713262111468	5207	0.011264175960965
Histology of cancer tumour: Adenosquamous carcinoma	40011#8560	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271794/85(271879)	-0.088335062830358	-0.301641267196789	0.12450070653721	0.108711684779759	0.416444674019268	0.857273131698459	-0.812604808074057	271879	-0.00155844911154959
Treatment/medication code: coro-nitro spray 400micrograms spray	20003#1140860836	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271800/40(271840)	0.12828612420821	-0.18164664834324	0.437657900786271	0.157988757450266	0.416683603442377	0.857273131698459	0.81218828009538	271840	0.00155776200992867
Treatment/medication code: halibut-liver oil capsule	20003#1140877600	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271810/30(271840)	0.148040144626721	-0.210197804277882	0.505059236962095	0.182466883800374	0.417123920132072	0.857273131698459	0.811421040615748	271840	0.00155629046244757
Job coding: storesman, warehouseman, porter	22601#91492810	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	0.159785418907785	-0.226649865382472	0.545702927347024	0.197032394171963	0.417197208903471	0.857273131698459	0.811293383354535	55419	0.00344630610340834
Date K14 first reported (diseases of tongue)	131580	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	269517/2362(271879)	0.0167609277278535	-0.0237688739822999	0.0572769991949455	0.0206753475616197	0.417526177265561	0.857273131698459	0.810720536114729	271879	0.00155483538095832
Treatment/medication code: nicotine	20003#2018610518	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.215584026856707	-0.306928067201096	0.735632945057448	0.265964329059649	0.417582865742265	0.857273131698459	0.810621848821058	271840	0.00155475763115843
Treatment/medication code: lacri-lube eye ointment	20003#1140881472	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271438/402(271840)	-0.0405428497397623	-0.138626208538274	0.0574542310895004	0.0500214394688964	0.417642270663006	0.857273131698459	-0.810518441020853	271840	-0.00155455929740001
Treatment/medication code: terbutaline	20003#1140879792	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271426/414(271840)	-0.039921504440118	-0.13650735577534	0.0565822212159325	0.0492584502864181	0.417657450377764	0.857273131698459	-0.81049201865884	271840	-0.00155450861992349
Treatment/medication code: hydrocortistab 1% cream	20003#1140888628	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271824/16(271840)	0.201926647809748	-0.287384920807474	0.689349445484159	0.249171508761383	0.417708327770397	0.857273131698459	0.81040346375025	271840	0.00155433877366594
Main speciality of consultant (recoded): Clinical pharmacology	41245#1170	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269733/864(270597)	-0.027654591485188	-0.0945577385478737	0.0392117357777887	0.034125492963345	0.417718521223039	0.857273131698459	-0.81038572224778	270597	-0.00155787055918001
Trunk fat percentage	23127	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266626	0.00141190088858781	-0.00200473193934018	0.0048285337165158	0.0017432120461794	0.417972042493985	0.857273131698459	0.809944555525026	266626	0.00156857444889595
Illnesses of mother	20110#101	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	57348/193921(251269)	0.00385169347643286	-0.00547162243642167	0.0131755412585074	0.00475701692531483	0.418118143378753	0.857273131698459	0.80969038868617	251269	0.00161529069106165
Treatment/medication code: betnovate cream	20003#1140882694	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270935/905(271840)	0.0269513288984863	-0.0383202360280125	0.0921884963052025	0.033293655741292	0.418198983666303	0.857273131698459	0.809549776008825	271840	0.00155270142040214
Tobacco smoking	22506-114	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	MULTINOMIAL-LOGISTIC	33200/56306	-999	-999	-999	-999	0.418249929573937	0.857273131698459	-0.809461169497763	56306	-0.00341133105915576
Histology of cancer tumour: Infiltrating duct mixed with other types of carcinoma	40011#8523	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	-0.21024482389015	-0.721000437406627	0.297501567673365	0.259826714448277	0.418336541237356	0.857273131698459	-0.809310546716394	271879	-0.00155213124800553
Job code - historical: Managers in animal husbandry, forestry and fishing n.e.c.	22617#1219	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55383/36(55419)	0.135535271470993	-0.193165135004805	0.46342399269013	0.167500304310188	0.41836788813791	0.857273131698459	0.809256037136054	55419	0.00343765173031342
Treatment/medication code: rivotril 500mcg tablet	20003#1140872152	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271825/15(271840)	-0.209615804129584	-0.718896759124871	0.296976489792286	0.259156101063651	0.418499190172807	0.857277507770654	-0.809027740246132	271840	-0.00155170016792581
Oat crunch intake	100810	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Cereal yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	0.023216720353288	-0.0330804640335291	0.0795139047401051	0.0287235810611226	0.418804731731612	0.857401592614416	0.808496653534317	38021	0.00414642818993012
Final number of letters displayed (left)	5207	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	INTEGER	ORDERED-LOGISTIC	59688	0.0370672652691323	-0.0528109112036462	0.126945441741911	0.0458570551202605	0.418818135189986	0.857401592614416	0.808473361111249	59688	0.00330923111676496
Actions taken following self-harm: Use a helpline / voluntary organization	20554#4	Mental health	Online follow-up > Mental health > Self-harm behaviours	CAT-MUL	LOGISTIC-BINARY	73361/322(73683)	-0.0451015182643144	-0.154669388733574	0.0643315189418675	0.055868605087362	0.419462136476716	0.858455195743436	-0.807354737097039	73683	-0.00297429965739353
Age high blood pressure diagnosed	2966	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	INTEGER	LINEAR	68757	0.00248201499881616	-0.00355118097910839	0.0085152109767407	0.0030782177762008	0.420055505891062	0.858840067386242	0.806324953664364	68757	0.00307507635371312
Job coding: natural environment and conservation manager, country park manager, national park manager	22601#12122493	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	-0.168463710106834	-0.578915102613184	0.240577422522569	0.209058057086713	0.420174956939586	0.858840067386242	-0.806117751607008	55419	-0.00342432071338658
Job code - historical: Natural environment and conservation managers	22617#1212	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	-0.168463710106834	-0.578915102613184	0.240577422522569	0.209058057086713	0.420174956939586	0.858840067386242	-0.806117751607008	55419	-0.00342432071338658
Treatment/medication code: sudafed co tablet	20003#1140862998	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271824/16(271840)	-0.202618226670218	-0.696882157313088	0.288723264667126	0.251434574756104	0.420237548805488	0.858840067386242	-0.80600919238541	271840	-0.00154591066309837
HHV-6 overall seropositivity for Human Herpesvirus-6	23055	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	491/4716(5207)	-0.0388812625882527	-0.133477249081168	0.0556786907169251	0.0482549529711084	0.420297203385643	0.858840067386242	-0.80590573642701	5207	-0.0111698357265952
Treatment/medication code: modecate 12.5mg/0.5ml oily injection	20003#1140867456	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/23(271840)	0.167716810754744	-0.24112115259286	0.575191229073729	0.208246781090254	0.420524985995564	0.859041037873979	0.805510783745544	271840	0.00154495472686516
PCT responsible for patient data: NOT KNOWN	41229#59999	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271819/60(271879)	-0.104151076394997	-0.358110559156981	0.149175503095243	0.129412087735701	0.420885530428906	0.859296321577986	-0.80488589180239	271879	-0.00154364547110315
Alkaline phosphatase	30610	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	259228	-0.00154913734916312	-0.00532235577414825	0.00222408107582201	0.00192514681634346	0.42099987202787	0.859296321577986	-0.804687781743435	259228	-0.00158047483588802
Methods of discharge from hospital (recoded): Discharged on clinical advice/consent: Leave of absence granted	41250#1004	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270065/16(270081)	-0.202023468932299	-0.695620082417189	0.289212862512794	0.251237510663007	0.421139180629915	0.859296321577986	-0.804446456131429	270081	-0.00154792963208309
Treatment/medication code: half-inderal la 80mg m/r capsule	20003#1140866800	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271734/106(271840)	-0.0782149010924845	-0.269013226827446	0.112267441787337	0.0972672639962459	0.421309634440262	0.859296321577986	-0.804151241095593	271840	-0.00154234715551417
Type of cancer: ICD10: D00.0 Lip, oral cavity and pharynx	40006#D000	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271829/50(271879)	0.113659387217255	-0.163784249299911	0.390541098192002	0.141412125902405	0.421507595299184	0.859296321577986	0.803808473556501	271879	0.00154157915604207
Doctor diagnosed COPD (chronic obstructive pulmonary disease)	22130	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	55614/982(56596)	0.0259987415523875	-0.0374502182676803	0.0894179396863322	0.0323649207216899	0.421770863145798	0.859296321577986	0.803352773780282	56596	0.00337690331221381
Date I86 first reported (varicose veins of other sites)	131408	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	270592/1287(271879)	-0.0224786113867448	-0.0773486678275567	0.0323668155864957	0.0279891580354216	0.421902402244426	0.859296321577986	-0.803125150517983	271879	-0.00154026865224981
Date N99 first reported (postprocedural disorders of genito-urinary system, not elsewhere classified)	132160	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270706/1173(271879)	-0.0235408765859157	-0.0810180502760187	0.0339065959342902	0.0293180505144023	0.421975096495583	0.859296321577986	-0.802999373812447	271879	-0.00154002743273739
Treatment/medication code: carbocisteine	20003#1140862944	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271690/150(271840)	0.0655835715773841	-0.0946035532540627	0.225580603769144	0.0816811328036583	0.422004559762002	0.859296321577986	0.802948399635743	271840	0.00154004013339443
Date J91 first reported (pleural effusion in conditions classified elsewhere)	131536	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271515/364(271879)	-0.0422047395135577	-0.145303878789986	0.0607999716132093	0.052578478999848	0.422140538966598	0.859296321577986	-0.802713170060153	271879	-0.00153947853992443
Treatment/medication code: pilocarpine	20003#1140875816	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271800/40(271840)	-0.127162792435327	-0.438162480049745	0.183081409050678	0.158483496125622	0.422319314684928	0.859296321577986	-0.8024039746306	271840	-0.00153899593880932
Job coding: physiotherapist	22601#32213078	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55154/265(55419)	-0.0493112858113814	-0.169838153125506	0.0710822807445654	0.0614604237043183	0.422345313150537	0.859296321577986	-0.802359016262599	55419	-0.00340835410627745
Job code - historical: Physiotherapists	22617#3221	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55154/265(55419)	-0.0493112858113814	-0.169838153125506	0.0710822807445654	0.0614604237043183	0.422345313150537	0.859296321577986	-0.802359016262599	55419	-0.00340835410627745
Treatment/medication code: xismox xl 60 m/r tablet	20003#1141173888	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271798/42(271840)	0.123631314984166	-0.178832316638713	0.425639633614708	0.154204861676393	0.422646628119475	0.859296321577986	0.801838079570002	271840	0.00153791056514841
Date F02 first reported (dementia in other diseases classified elsewhere)	130840	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271076/803(271879)	-0.0284032409125998	-0.0978698274586302	0.041022568118547	0.0354323846439891	0.422768398282143	0.859296321577986	-0.801627615597149	271879	-0.0015373966208662
Treatment/medication code: locoid 0.1% cream	20003#1140882852	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271796/44(271840)	0.120755753002364	-0.17489865923623	0.415691368422616	0.150663489818523	0.422800215959168	0.859296321577986	0.801572628709676	271840	0.00153740143652512
Destinations on discharge from hospital (recoded): Usual Place of residence: No fixed abode	41248#1005	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257868/12(257880)	-0.232380239267391	-0.802293075416875	0.334855889372703	0.290094352181791	0.422931458899355	0.859296321577986	-0.801345842012125	257880	-0.00157801926319752
Treatment/medication code: antabuse 200mg tablet	20003#1140872484	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	-0.254220237950922	-0.878834456780815	0.365970984500328	0.317558243697336	0.422980425281796	0.859296321577986	-0.80126123907153	271840	-0.00153680419838476
Treatment/medication code: starflower oil	20003#1140911680	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271431/409(271840)	0.0396340699143192	-0.057405197121061	0.136581853579752	0.04948740186834	0.423185272414854	0.859449404228086	0.800907371272229	271840	0.00153612548810953
Qualifications: Other professional qualifications eg: nursing, teaching	6138#6	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	193895/75313(269208)	-0.00344217684001335	-0.0118707686951147	0.00498604802621794	0.00430028736606822	0.423446571283166	0.859554780976021	-0.800456130152502	269208	-0.00154274678682592
Pulse wave peak to peak time	4196	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	89332	-0.00260837405397457	-0.00899587224806401	0.00377912414011487	0.00325898753470636	0.42349617806111	0.859554780976021	-0.80037048183682	89332	-0.00267787831878088
Job coding: other assembler, routine operative	22601#81392831	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55327/92(55419)	0.0833946815782521	-0.121168073110217	0.287634182990101	0.104288206141771	0.423841599779426	0.859992876103959	0.799774258514234	55419	0.00339737439811839
Job coding: motor vehicle/industrial machinery fitter	22601#52232941	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55318/101(55419)	0.0798984658819811	-0.116358826431433	0.275850226084653	0.100055168260688	0.424483400985048	0.860242151423334	0.798667216514749	55419	0.00339267183012963
Average acceleration 05:00 - 05:59	90032	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	-0.00358749087297993	-0.0123918879723538	0.00521690622639394	0.00449212188020894	0.424504156799507	0.860242151423334	-0.798631431180693	48837	-0.00361391527206954
Treatment/medication code: salamol 100micrograms inhaler	20003#1140862086	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270953/887(271840)	0.0268593420091945	-0.0390918339237569	0.0927749151551488	0.0336400949504822	0.424564316745721	0.860242151423334	0.798527714515776	271840	0.00153156136129492
Oestradiol	30800	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	39387	-0.00333519920211433	-0.0115219334523885	0.00485153504815986	0.00417698198275586	0.424587761758279	0.860242151423334	-0.798487297282537	39387	-0.00402345428715701
Type of cancer: ICD10: C20 Malignant neoplasm of rectum	40006#C20	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270240/1639(271879)	0.0198018412281304	-0.028816293437787	0.0684019127926728	0.0248010185384284	0.424612518918614	0.860242151423334	0.798444619432564	271879	0.00153129214547768
Vitamin D	30890	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	247459	-0.00159451303180235	-0.0055111730144077	0.002322146950803	0.00199833262932353	0.424914412098523	0.86036817911258	-0.797924315136822	247459	-0.00160402550317487
Treatment/medication code: cod liver oil capsule	20003#1140909674	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	255902/15938(271840)	-0.00654009738443781	-0.0226128576988185	0.00953051234954605	0.00819998997479223	0.425115954800903	0.86036817911258	-0.797577082240936	271840	-0.00152973807047436
Job code - historical: School secretaries	22617#4213	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54637/782(55419)	-0.0287852959932549	-0.0995650252794537	0.0419485578650229	0.0361010672289689	0.425226062550136	0.86036817911258	-0.797387420960085	55419	-0.00338723542760755
Job coding: pest exterminator, pest control surveyor	22601#62923015	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55409/10(55419)	0.253504662792787	-0.369367961704198	0.878071756183234	0.318230265384231	0.425249091137116	0.86036817911258	0.797347757702986	55419	0.00338706694332404
Type of cancer: ICD10: D46.1 Refractory anaemia with sideroblasts	40006#D461	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	0.2382170428739	-0.349779792518628	0.822586415494775	0.299078507886083	0.425525633159109	0.86036817911258	0.796871553840327	271879	0.00152827525827545
Job coding: potter, ceramic caster, ceramic artist, ceramic lithographer	22601#54912900	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55390/29(55419)	0.147349221012144	-0.215829028074825	0.509780083685635	0.185107766643666	0.425820357249533	0.86036817911258	0.796364239391921	55419	0.00338288908719878
Treatment/medication code: oestrogel 0.06% gel	20003#1141167206	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271779/61(271840)	-0.102329666656537	-0.354585794446352	0.149327516994739	0.128551676310354	0.425989155705602	0.86036817911258	-0.796073775537409	271840	-0.00152685476279043
Date I62 first reported (other nontraumatic intracranial haemorrhage)	131364	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	270861/1018(271879)	0.0250178224998001	-0.0365922700708096	0.0865994234923635	0.0314270299186346	0.425992726314555	0.86036817911258	0.796067632054737	271879	0.00152673346536875
Date F22 first reported (persistent delusional disorders)	130878	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271488/391(271879)	0.0402720445241763	-0.0589310543310757	0.139395252504868	0.0505943753049332	0.426029539255082	0.86036817911258	0.796004294565032	271879	0.00152661199423253
Job coding: research or laboratory manager	22601#11373019	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54805/614(55419)	-0.0324907118914852	-0.112546036551214	0.0475050893473502	0.0408301191146947	0.426160291213381	0.86036817911258	-0.795779358696342	55419	-0.0033804045910265
Treatment/medication code: simple eye ointment	20003#1140876026	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/23(271840)	-0.166880435763937	-0.578877108218937	0.243557534308194	0.20980861102918	0.426355153468421	0.86036817911258	-0.795444206973467	271840	-0.00152564726475246
Job coding: broadcasting professional, broadcaster, news reporter; radio or television journalist, director or producer	22601#34323160	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55191/228(55419)	-0.0529096876493429	-0.183387769181351	0.0773696294584943	0.0665209668893578	0.426359942911146	0.86036817911258	-0.795435970536171	55419	-0.00337894592331349
Job code - historical: Broadcasting associate professionals	22617#3432	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55191/228(55419)	-0.0529096876493429	-0.183387769181351	0.0773696294584943	0.0665209668893578	0.426359942911146	0.86036817911258	-0.795435970536171	55419	-0.00337894592331349
Date M11 first reported (other crystal arthropathies)	131860	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271089/790(271879)	0.028289622359596	-0.0416173792226985	0.0981587665534583	0.0356578352660287	0.427557789703275	0.862523115580741	0.793377716353454	271879	0.0015215746388687
Treatment/medication code: surmontil 10mg tablet	20003#1140867758	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.212835807742898	-0.314485872920255	0.738251842999643	0.268560474637228	0.427803404856794	0.862587072758126	0.792956092270308	271840	0.00152087511786414
Date L50 first reported (urticaria)	131754	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	265817/6062(271879)	0.0103128847118669	-0.0151829797099298	0.0358034084221737	0.0130069706724913	0.42784942647578	0.862587072758126	0.792877107031555	271879	0.00152061455053923
Date N92 first reported (excessive, frequent and irregular menstruation)	132146	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	256292/15587(271879)	0.00683407640673946	-0.0100661073028237	0.0237325725563267	0.0086222706452134	0.428002805112067	0.862634259802244	0.792613904535365	271879	0.00152010977039497
Date M84 first reported (disorders of continuity of bone)	131970	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	269131/2748(271879)	0.0152037511342373	-0.0224411636607701	0.0528377878845133	0.0192041670507913	0.428511933399245	0.863346271343509	0.7917406179368	271879	0.00151843494685122
Job coding: vehicle body builder, coach builder, panel beater	22601#52322935	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	-0.0962333423322175	-0.334785364398954	0.141866233956389	0.121597029872771	0.428616236865581	0.863346271343509	-0.791561785052714	55419	-0.0033624888917474
Job coding: archivist, curator, conservator, inspector of ancient monuments, museum officer, public records officer	22601#24523315	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55383/36(55419)	-0.132088810332334	-0.45996926149852	0.194776662661124	0.16703009068641	0.42898185595535	0.863820563706207	-0.790935114814357	55419	-0.00335982687854899
Other grain intake	102780	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-SIN	ORDERED-LOGISTIC	38013	-0.0670936335014284	-0.233486388407478	0.0992991214046208	0.0848958226878322	0.429133320545729	0.863863466321505	-0.790675595850219	38013	-0.00405545993751279
Treatment/medication code: celebrex 200mg capsule	20003#1141176670	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271729/111(271840)	0.074946125235815	-0.111150077887358	0.260732972265337	0.0948698682950455	0.429519046328134	0.864097605001625	0.79001493482483	271840	0.00151523404526123
6mm cylindrical power (left)	5118	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	48709	0.00357918947222872	-0.00530546963786712	0.0124638485823246	0.00453307263815913	0.429769855621235	0.864097605001625	0.789585540175304	48709	0.00357767360163446
Job code - historical: Recycling and refuse disposal managers	22617#1235	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55388/31(55419)	0.142519439189047	-0.211639868748092	0.496108722947846	0.18055142780137	0.429811326093815	0.864097605001625	0.789514555241006	55419	0.00335379252703905
Date N84 first reported (polyp of female genital tract)	132130	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	261520/10359(271879)	-0.00805228457595018	-0.028049733425921	0.0119413723445521	0.0102020001606963	0.429942332599987	0.864097605001625	-0.789290337765848	271879	-0.00151373570265649
Treatment/medication code: neo-cytamen 250micrograms/1ml injection	20003#1140858448	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/18(271840)	-0.186828957282712	-0.652429443802068	0.275921719147692	0.23682862804431	0.430085435426211	0.864097605001625	-0.789045462790066	271840	-0.00151337462007599
Histology of cancer tumour: Basal cell carcinoma, nodular	40011#8097	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270976/903(271879)	-0.0266193164175835	-0.0927922869910288	0.0395009312125983	0.0337488900936801	0.430213324234176	0.864097605001625	-0.788826661797442	271879	-0.00151284644653946
Date I02 first reported (rheumatic chorea)	131274	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271863/16(271879)	-0.197361809966372	-0.688684312623099	0.292227923366242	0.250237311431907	0.430363386597025	0.864097605001625	-0.788569972901089	271879	-0.00151235415841689
Date H52 first reported (disorders of refraction and accommodation)	131208	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	263297/8582(271879)	0.00869728669342082	-0.0129215810174422	0.0303127851163057	0.0110293777015229	0.430369093223662	0.864097605001625	0.788560212467028	271879	0.00151233543947021
Type of cancer: ICD10: C81.2 Mixed cellularity	40006#C812	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271843/36(271879)	0.131219896608344	-0.195528192310736	0.457320975782286	0.166546215451563	0.430689533024558	0.864097605001625	0.788012262827741	271879	0.00151128455996591
