description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Meat consumers	103000	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday	CAT-SIN	LOGISTIC-BINARY	31336/77336(108672)	-0.00635793532344824	-0.0194999896996361	0.00678362053795543	0.0067051258198909	0.343012845075257	0.838055639125435	-0.948229081875912	108672	-0.00287644875062092
Date K70 first reported (alcoholic liver disease)	131658	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	270380/1499(271879)	0.0246166052410192	-0.0262966713441091	0.0755294384255691	0.0259765257353884	0.343275572598001	0.838089356347193	0.947713016544481	271879	0.00181756475959006
Treatment speciality of consultant (recoded): Tropical medicine	41246#2590	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260096/39(260135)	0.151731439608272	-0.162370675431252	0.465480453973957	0.16016904758394	0.343460812735549	0.838089356347193	0.947349308296673	260135	0.00185742663292765
Treatment speciality of consultant (recoded): Poisons unit	41246#2410	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260060/70(260130)	-0.11346798508735	-0.348330266540864	0.121224209081959	0.119786506110982	0.343484013016431	0.838089356347193	-0.947303764723419	260130	-0.00185735518800788
Treatment/medication code: brufen 200mg tablet	20003#1140871374	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271790/52(271842)	0.131215637031487	-0.140423575318812	0.402763602400848	0.138570703850747	0.343632859751325	0.838089356347193	0.947011616189722	271842	0.0018163431860147
Mineral and other dietary supplements: Fish oil (including cod liver oil)	6179#1	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	185086/86298(271384)	0.0039746058858763	-0.0042519924793209	0.0122012928091236	0.00419734378239241	0.343670792589996	0.838089356347193	0.946937176534586	271384	0.00181773232464199
Sources of admission to hospital (recoded): Transfer to other NHS provider: Obstetrics	41251#5002	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270077/186(270263)	-0.069511114893815	-0.213461524337988	0.0743751003146885	0.0734290596467831	0.34381162830048	0.838089356347193	-0.946660845492793	270263	-0.00182096670472137
Detention categories: Formally detained under Part X, Mental Health Act 1983	41215#3	Mental health	Health-related outcomes > Hospital inpatient > Summary Psychiatric	CAT-MUL	LOGISTIC-BINARY	271744/135(271879)	-0.0818089949652656	-0.251246805059597	0.087623552384069	0.086448108260313	0.343937997244106	0.838089356347193	-0.946412960931325	271879	-0.00181507146527339
Type of cancer: ICD10: C81.0 Lymphocytic predominance	40006#C810	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271842/37(271879)	-0.155505550673178	-0.477706977739225	0.166649485431295	0.164379669282987	0.34412959105976	0.838089356347193	-0.946037242536644	271879	-0.00181435089875543
Treatment speciality of consultant (recoded)	41246#2586	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260089/42(260131)	0.14548831190241	-0.155993763498928	0.44685896884305	0.153791788292337	0.344172135505292	0.838089356347193	0.945953830348719	260131	0.00185470484902947
Date O43 first reported (placental disorders)	132232	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271726/153(271879)	-0.0772982571219094	-0.237572314689354	0.0828421653992131	0.0817398897673518	0.34429774562356	0.838089356347193	-0.945707598877483	271879	-0.00181371869605286
Treatment/medication code: multivitamins	20003#1140852976	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	263451/8391(271842)	0.0104856198422678	-0.0112548378778048	0.0322259283262691	0.0110922360173566	0.344496060742033	0.838089356347193	0.945318961659098	271842	0.00181309673015851
Yogurt intake	102090	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00557960086364889	-0.0171515753716294	0.00599237364433164	0.00590417711716071	0.344631242771264	0.838089356347193	-0.945054127877471	108672	-0.00286681762091498
Transport type for commuting to job workplace: Walk	6143#2	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-MUL	LOGISTIC-BINARY	115698/21882(137580)	-0.0069980337713242	-0.0215307924594586	0.00753410676591165	0.00741465135447143	0.345260838770834	0.838089356347193	-0.94382156474782	137580	-0.00254456760680363
Histology of cancer tumour: Teratoma malignant, NOS	40011#9080	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271788/91(271879)	0.0993892470096667	-0.107040117103689	0.305846491303336	0.105330151896622	0.345376136292828	0.838089356347193	0.943596001539689	271879	0.00180966899716259
Degree bothered by feeling tired all the time in the last 3 months	21060	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81564	0.00627609058103241	-0.00676413475620095	0.0193163159182658	0.0066532984483863	0.345507545691684	0.838089356347193	0.943338976262126	81564	0.00330309813055379
Date D83 first reported (common variable immunodeficiency)	130682	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	271848/31(271879)	0.169579859768753	-0.182603601744135	0.522117615785522	0.179779124281979	0.345510278362627	0.838089356347193	0.943333632058484	271879	0.00180916581533384
Main speciality of consultant (recoded): Chemical pathology	41245#1090	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270369/225(270594)	0.0628565867134714	-0.0677768499979613	0.19346044295334	0.066643391157161	0.345585204658812	0.838089356347193	0.943187111414953	270594	0.00181317477008474
Job coding: scientific researcher, scientific officer, medical research associate, experimental officer	22601#23213026	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54725/694(55419)	0.0361419599884426	-0.0390159483397163	0.111311688812167	0.0383495917112887	0.345952353049862	0.838089356347193	0.94246943410958	55419	0.00400352263191776
Job code - historical: Scientific researchers	22617#2321	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54725/694(55419)	0.0361419599884426	-0.0390159483397163	0.111311688812167	0.0383495917112887	0.345952353049862	0.838089356347193	0.94246943410958	55419	0.00400352263191776
Nitrogen dioxide air pollution; 2007	24018	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	-0.00181823860970715	-0.00559983957918225	0.00196336235976794	0.00192942370334551	0.345999897919104	0.838089356347193	-0.942376532053943	268047	-0.00182020325927321
Job coding: routine laboratory tester	22601#81382716	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55404/15(55419)	-0.243627965429822	-0.750020432524492	0.263014310115963	0.258431979013682	0.346044307413073	0.838089356347193	-0.942289763826771	55419	-0.00400275942147139
Substances taken for anxiety: Unprescribed medication (more than once)	20549#1	Mental health	Online follow-up > Mental health > Anxiety	CAT-MUL	LOGISTIC-BINARY	71759/1862(73621)	0.0221743705848395	-0.023967623083435	0.0683100224706062	0.0235406482674976	0.346204078878082	0.838089356347193	0.941977657547657	73621	0.00347170670198491
Treatment/medication code: salmeterol+fluticasone propionate	20003#1141164086	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271315/527(271842)	-0.0411032162027711	-0.126643783098829	0.0444200350431693	0.0436395310044797	0.346239097626214	0.838089356347193	-0.941909262277499	271842	-0.00180655703843797
Treatment/medication code: anusol cream	20003#1140865816	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271774/68(271842)	-0.114394927933628	-0.352551927041644	0.123626058529845	0.121476208064924	0.346309397245436	0.838089356347193	-0.941771973083017	271842	-0.00180629372225535
Self-harmed in past year	20481	Mental health	Online follow-up > Mental health > Self-harm behaviours	CAT-SIN	LOGISTIC-BINARY	2896/296(3192)	0.0600426419563407	-0.0648691199082454	0.18516913538498	0.0637864412982829	0.346360223657875	0.838089356347193	0.941672724465204	3192	0.0166703338030011
Job coding: electronics engineer	22601#21242681	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	-0.255259382418942	-0.786803129876668	0.27620711649266	0.271181066273212	0.34640539057775	0.838089356347193	-0.941584534908743	55419	-0.00399976372245509
Treatment/medication code: hypotonic artificial tears eye drops	20003#1140878170	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/13(271842)	-0.261547017403941	-0.806167379745416	0.28289776672017	0.277827846597181	0.346430437912468	0.838089356347193	-0.941535632508908	271842	-0.0018058404287669
Treatment/medication code: dried yeast 300mg tablet	20003#1140865170	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271801/41(271842)	-0.147111866192825	-0.453633912256463	0.159066666134012	0.15630404008017	0.346600514051829	0.838195786619338	-0.94120363549904	271842	-0.00180520366936251
Job code - historical: Brokers	22617#3532	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55001/418(55419)	-0.0463659349616862	-0.143018997191019	0.0502823060513935	0.0493124630776761	0.347076116996917	0.838833274296722	-0.940275785282393	55419	-0.00399420436425349
Date N62 first reported (hypertrophy of breast)	132100	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270708/1171(271879)	0.0275589856369685	-0.0298929281609847	0.0850096581521341	0.0293124228861999	0.347116476773508	0.838833274296722	0.940197084957024	271879	0.00180315042998064
Date O46 first reported (antepartum haemorrhage, not elsewhere classified)	132238	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271473/406(271879)	-0.047177693179167	-0.145615114665838	0.0512071141664185	0.0502106748860605	0.347402512043969	0.839219440431797	-0.939639491751001	271879	-0.00180208105720848
Type of baguette eaten: wholemeal	20092#3	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	105849/2823(108672)	-0.0179349186621112	-0.0553616719500159	0.0194911922387749	0.0190954692992373	0.34760217893561	0.839256830770063	-0.939250436950078	108672	-0.00284921229288091
Infectious illness diagnosis status when IBS symptoms first began	21071	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	9045/1044(10089)	0.0307386175181415	-0.0334201999679897	0.0949228129974361	0.0327411661586078	0.347765953060454	0.839256830770063	0.938931425998587	10089	0.00934832682175239
Cancer code, self-reported: colon cancer/sigmoid cancer	20001#1022	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	270830/1012(271842)	-0.0296130560103818	-0.0914357923692235	0.0322043253882132	0.0315414259477965	0.347796716120867	0.839256830770063	-0.93887151416922	271842	-0.00180073073688018
Which eye(s) affected by glaucoma	6119-3	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	CAT-SIN	MULTINOMIAL-LOGISTIC	965/1279	-999	-999	-999	-999	0.348278909874058	0.840023413878586	-0.937932869771011	1279	-0.0262377607310673
Job coding: fashion designer, clothing and footwear designer, hat designer	22601#34223151	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55361/58(55419)	0.123161719895211	-0.134225017265948	0.380798431749468	0.131385947159707	0.34844947582856	0.840023413878586	0.937601041746349	55419	0.00398284248217791
Treatment/medication code: loratadine product	20003#1141157324	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271786/56(271842)	0.125310309257055	-0.136711898455831	0.387270831046885	0.133671519894198	0.348493468032061	0.840023413878586	0.937515473734405	271842	0.00179812989560035
Round of numeric memory test	4260	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Numeric memory	INTEGER	ORDERED-LOGISTIC	28466	-0.00925001627941333	-0.0298147305462994	0.0113146979874727	0.0104923939567757	0.348825719383384	0.840175845873838	-0.936869442423648	28466	-0.00555295830645651
Pulse rate	4194	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	94940	-0.00301838308964271	-0.00933422122849824	0.00329745504921281	0.00322242561020205	0.348919190035909	0.840175845873838	-0.936687768047843	94940	-0.00303999453522338
How are people in household related to participant: Brother and/or sister	6141#3	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	268846/1230(270076)	-0.0268133750590491	-0.0829283684445691	0.0292956875329742	0.0286291117752041	0.348966464901492	0.840175845873838	-0.936595893954995	270076	-0.00180222975575855
Attempted fluid intelligence (FI) test.	4924	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning	CAT-SIN	LOGISTIC-BINARY	93580/1277(94857)	-0.0263960304421831	-0.0816593442787927	0.0288689353345175	0.0281965078147209	0.349165711284419	0.840175845873838	-0.936208764874502	94857	-0.00303976900243941
Age when last took cannabis	20455	Mental health	Online follow-up > Mental health > Cannabis use	INTEGER	LINEAR	15130	0.00753994032388359	-0.00824653697803963	0.0233264176258068	0.00805447315687683	0.349188607423197	0.840175845873838	0.936164287427909	15130	0.00761112285731962
Feelings of tiredness during worst episode of depression	20449	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	6713/30877(37590)	0.0127898966122166	-0.0139954022966698	0.0395784660090475	0.0136670542745431	0.349351837879712	0.84026447837349	0.935847253815718	37590	0.00482697780246338
Histology of cancer tumour: Infiltrating ductular carcinoma	40011#8521	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	0.280209502632274	-0.306568602306098	0.867401742813109	0.29948773405515	0.349497375136398	0.840290960659111	0.935564664040813	271879	0.00179426620246859
HSV-2 seropositivity for Herpes Simplex virus-2	23051	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	4487/814(5301)	0.0361942233390303	-0.0396475058169227	0.112068852178075	0.0387038637423231	0.349615643378926	0.840290960659111	0.935335077539707	5301	0.012847967062867
Treatment/medication code: letrozole	20003#1141145896	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271655/187(271842)	-0.0682121079776152	-0.211244400820401	0.0747688251096621	0.0729638983639748	0.349844012459224	0.840535957654109	-0.934891898844028	271842	-0.00179309796451567
Job coding: marketing research professional, marketing consultant, promotions or advertising consultant, fundraiser consultant, appeals organiser	22601#35433238	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55032/387(55419)	0.0476544972392244	-0.0523557347863598	0.147672512580307	0.0510285517857635	0.350349949501526	0.840752342472529	0.933910718284065	55419	0.0039671665767295
Job code - historical: Marketing associate professionals	22617#3543	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55032/387(55419)	0.0476544972392244	-0.0523557347863598	0.147672512580307	0.0510285517857635	0.350349949501526	0.840752342472529	0.933910718284065	55419	0.0039671665767295
Treatment/medication code: depakote 250mg e/c tablet	20003#1141172838	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271765/77(271842)	0.106530851528457	-0.117120357778732	0.330063720238625	0.11407966716345	0.350399428454116	0.840752342472529	0.933814810364215	271842	0.00179103214389591
Treatment/medication code: naproxen	20003#1140871462	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269921/1921(271842)	0.0213807342576996	-0.023499601852144	0.066259440655231	0.0228981356839674	0.350439942989076	0.840752342472529	0.933736285090033	271842	0.00179088153497697
Treatment speciality of consultant (recoded): Paediatric dentistry	41246#2080	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260114/10(260124)	0.295369257494533	-0.324757643554847	0.915671682541727	0.316441867269226	0.350661695656354	0.840980863175845	0.933306586014919	260124	0.0018299324608957
Job coding: author, writer, biographer, book editor, novelist, dramatist, playwright, poet	22601#34123157	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55253/166(55419)	-0.0725395792066055	-0.225097533555836	0.079910574250019	0.0778096205368364	0.351165549974222	0.84188553055486	-0.932330887217165	55419	-0.00396045570545114
White fish intake	103190	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday	CAT-SIN	ORDERED-LOGISTIC	108666	-0.00935571137622059	-0.0290574014364425	0.0103459786840014	0.0100520673928839	0.352019250286048	0.8433014526292	-0.930679744878409	108666	-0.00282329128400808
Cancer code, self-reported: ear cancer	20001#1008	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271831/11(271842)	0.281155565016739	-0.311475349539689	0.872258469498137	0.301978461944956	0.35203647224169	0.8433014526292	0.930646461992796	271842	0.0017849553547908
Fraction acceleration <= 1500 milli-gravities	90153	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	ORDERED-LOGISTIC	48837	0.0335723769565575	-0.0371719171722183	0.104316671085333	0.0360946908651371	0.352276364325831	0.8433014526292	0.930182957400573	48837	0.0042091939245545
Treatment/medication code: amoxicillin	20003#1141180226	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271616/226(271842)	-0.0619038247960141	-0.192403710492749	0.0685773827023506	0.0665780328755235	0.352473862580358	0.8433014526292	-0.9298015134662	271842	-0.00178333477097085
Treatment/medication code: cetraben emollient cream	20003#1141185986	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271777/65(271842)	-0.115230266968093	-0.358163078837005	0.127687295293356	0.123943699466594	0.352480463197	0.8433014526292	-0.929788767511669	271842	-0.0017833103246441
Wednesday average acceleration	90021	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	0.00414976572761337	-0.00459860511143179	0.0128981365666585	0.00446353652824806	0.352517258853271	0.8433014526292	0.929717716954212	48837	0.00420708869076675
Job coding: machine operator, processor, foreman	22601#81212774	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55328/91(55419)	0.097716319414877	-0.10852775225613	0.304064144756268	0.105254969036898	0.353201874219447	0.843611434681438	0.92839661412645	55419	0.00394374353634035
Job code - historical: Paper and wood machine operatives	22617#8121	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55328/91(55419)	0.097716319414877	-0.10852775225613	0.304064144756268	0.105254969036898	0.353201874219447	0.843611434681438	0.92839661412645	55419	0.00394374353634035
Date Q39 first reported (congenital malformations of oesophagus)	132502	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271680/199(271879)	-0.0658269444912093	-0.204825587166514	0.0731426226253916	0.0709115606165428	0.353234370459565	0.843611434681438	-0.928333946386967	271879	-0.00178039886489196
Treatment/medication code: methocarbamol	20003#1140875452	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/43(271842)	-0.141542713052789	-0.440518664877377	0.157238865034662	0.152491967869582	0.353307574167193	0.843611434681438	-0.928192789229294	271842	-0.00178024929011628
Histology of cancer tumour: Adenoid cystic carcinoma	40011#8200	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271816/63(271879)	-0.116696248020712	-0.363288922645716	0.129838292726999	0.125800070629471	0.353567896969692	0.843611434681438	-0.927690964042124	271879	-0.00177916572953541
Job coding: sales or marketing representative, manufacturer's agent or representative or salesman/woman	22601#35423237	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54778/641(55419)	0.0368817023206889	-0.041040969981573	0.114811044692483	0.039758897587761	0.353583236034856	0.843611434681438	0.927661402160277	55419	0.00394062047195944
Job code - historical: Sales representatives	22617#3542	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54778/641(55419)	0.0368817023206889	-0.041040969981573	0.114811044692483	0.039758897587761	0.353583236034856	0.843611434681438	0.927661402160277	55419	0.00394062047195944
Breathing problems improved/stopped away from workplace or on holiday: Yes	22618#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	53783/1636(55419)	0.0233013693870067	-0.025948326841754	0.0725565284465067	0.0251292513702431	0.35377694095603	0.843611434681438	0.927288158271352	55419	0.00393903499079078
Treatment/medication code: canesten 1% cream	20003#1140878530	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271758/84(271842)	0.101177937899289	-0.112784278778876	0.31511308394643	0.10915949632251	0.353986143306396	0.843611434681438	0.926885197919304	271842	0.00177774137240094
Type of cancer: ICD10: C18.7 Sigmoid colon	40006#C187	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270581/1298(271879)	-0.0257904642276164	-0.0803958653457442	0.0288113194672088	0.0278594876422132	0.354550207347115	0.843611434681438	-0.925799461017379	271879	-0.0017755381349276
Job coding: train driver	22601#35142624	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	0.218203935588066	-0.243216607312513	0.680998050220384	0.235773377680147	0.354585579240306	0.843611434681438	0.925731411903904	55419	0.00393242217744617
Job code - historical: Train drivers	22617#3514	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	0.218203935588066	-0.243216607312513	0.680998050220384	0.235773377680147	0.354585579240306	0.843611434681438	0.925731411903904	55419	0.00393242217744617
Home area population density - urban or rural	20118-5	Sociodemographics	UK Biobank Assessment Centre > Recruitment > Reception	CAT-SIN	MULTINOMIAL-LOGISTIC	209916/269341	-999	-999	-999	-999	0.35469575894416	0.843611434681438	-0.925519473584264	269341	-0.00178334450850558
Job code - historical: Crane drivers	22617#8221	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55392/27(55419)	-0.179148328674533	-0.558648054767341	0.20023261090493	0.193595563912966	0.354757317031594	0.843611434681438	-0.925401080423727	55419	-0.00393101898128701
Treatment/medication code: dipyridamole+aspirin	20003#1141167844	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271823/19(271842)	-0.212339631334308	-0.662484404535055	0.237339730595539	0.229551191304609	0.354867306801234	0.843611434681438	-0.92518957208348	271842	-0.00177448921700262
Job coding: commercial/industrial designer	22601#34223154	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	-0.24787358160034	-0.773596117926202	0.27725883596431	0.268080169375438	0.354872634070618	0.843611434681438	-0.925179328891554	55419	-0.00393007701565185
PCT responsible for patient data: HASTINGS AND ROTHER PCT	41229#5P8	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271777/102(271879)	0.0917602776196969	-0.102664536231298	0.286156860439859	0.0991909544609316	0.354916840285458	0.843611434681438	0.925094333603746	271879	0.00177418581542084
Treatment/medication code: docusate sodium	20003#1140879404	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271612/230(271842)	-0.0609398103252295	-0.190128469466927	0.0682394986945798	0.0659114070971407	0.355180641940292	0.843611434681438	-0.924587261039692	271842	-0.00177333400392783
Treatment/medication code: amaryl 1mg tablet	20003#1141156984	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271816/26(271842)	0.181299272372834	-0.203346065454218	0.565542952356068	0.196148761884194	0.355318607748536	0.843611434681438	0.92432216146797	271842	0.00177282555153286
Treatment/medication code: livial 2.5mg tablet	20003#1140882946	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271475/367(271842)	0.0481701549624776	-0.0540140577381072	0.150328968725359	0.0521292809651856	0.355454267847322	0.843611434681438	0.924061555612804	271842	0.0017723257179394
Treatment/medication code: nasobec aqueous 50micrograms nasal spray	20003#1141145638	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271733/109(271842)	0.0885830967298857	-0.0993191854839177	0.276465300215351	0.0958651507536386	0.355463585137627	0.843611434681438	0.924043659208606	271842	0.00177229139321547
Treatment/medication code: flupentixol	20003#1140909800	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271802/40(271842)	-0.146482087063714	-0.457370028270153	0.164327799726047	0.158599298992245	0.355650102838421	0.843611434681438	-0.923685463194444	271842	-0.00177160438485411
Date M79 first reported (other soft tissue disorders, not elsewhere classified)	131960	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	220967/50912(271879)	0.0045615899570703	-0.00511859798923955	0.014241842569374	0.00493897865249725	0.35569805838887	0.843611434681438	0.923593386598445	271879	0.00177130724355214
Types of spread used on bread/crackers: Normal fat olive spread on bread/crackers	20087#167	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	103683/4989(108672)	-0.0133970431614123	-0.041839851615891	0.0150450411137346	0.0145117188831852	0.355904864608969	0.843611434681438	-0.923196399954325	108672	-0.0028005128237123
Berry intake	104470	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	0.00624643722827554	-0.00702723572552966	0.0195201101820807	0.00677240656384823	0.356344004124912	0.843611434681438	0.922353906817959	108672	0.00279795714395321
Treatment/medication code: seroquel 25mg tablet	20003#1141152860	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271802/40(271842)	0.14594478917121	-0.164344241224281	0.455958605367648	0.158243429849936	0.356401432736456	0.843611434681438	0.922243777910229	271842	0.00176883927911694
Auto-refraction method (right)	5189-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CAT-SIN	MULTINOMIAL-LOGISTIC	63706/64903	-999	-999	-999	-999	0.356451237702563	0.843611434681438	-0.922148277665545	64903	-0.00361969701852933
Treatment/medication code: solpadeine plus tablet	20003#1141189010	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	0.290614413321081	-0.327486776057529	0.907836133083302	0.315139185945482	0.356468068221809	0.843611434681438	0.922116007308933	271842	0.00176859421923503
Treatment/medication code: lyrinel xl 5mg m/r tablet	20003#1141193290	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271802/40(271842)	-0.145841010784022	-0.455892935545929	0.164127575377529	0.158171404121224	0.356471251124518	0.843611434681438	-0.922109904610213	271842	-0.0017685825144562
Reason lost to follow-up	190-0	Sociodemographics	Population characteristics > Ongoing characteristics	CAT-SIN	MULTINOMIAL-LOGISTIC	271227/271878	-999	-999	-999	-999	0.356482630516534	0.843611434681438	-0.922088086756044	271878	-0.00176842357584883
