description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Treatment/medication code: zomig 2.5mg tablet	20003#1141150624	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271591/249(271840)	0.0706278612969502	-0.0535154717535947	0.194721118886281	0.0633268245227806	0.264723572496901	0.728821930268922	1.11529606177354	271840	0.00213911479697786
Date E54 first reported (ascorbic acid deficiency)	130772	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271869/10(271879)	0.351137626999493	-0.266717680089499	0.96782586871924	0.314940365880869	0.264756618031998	0.728821930268922	1.1152189252062	271879	0.00213881343208759
Mouth/teeth dental problems: Toothache	6149#5	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth	CAT-MUL	LOGISTIC-BINARY	260303/10783(271086)	-0.010973814185345	-0.0302724288562057	0.00832276007000956	0.00984589238135221	0.265037925273964	0.728822142642045	-1.11456255203377	271086	-0.00214067880679499
Administrative and legal statuses: Private patient: formally detained under Part III, Mental Health Act 1983	41232#22	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271838/41(271879)	0.173937991634688	-0.132262363553049	0.479608908787635	0.156092478526913	0.265128836676659	0.728822142642045	1.11435053142537	271879	0.00213714799783578
Treatment/medication code: forceval capsule	20003#1140870488	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271762/78(271840)	-0.126309199987516	-0.34861386080374	0.0958018774617036	0.113373445066067	0.265236387428924	0.728822142642045	-1.1140997697355	271840	-0.00213682034405447
Type of cancer: ICD10: C49.2 Connective and soft tissue of lower limb, including hip	40006#C492	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271771/108(271879)	0.107161549312678	-0.0815272263376768	0.29563802491416	0.0962173933365277	0.265379495288076	0.728822142642045	1.11376621288675	271879	0.00213602737244861
Type of special diet followed: Other	20086#13	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Typical diet yesterday	CAT-MUL	LOGISTIC-BINARY	36674/1347(38021)	0.0308862802775895	-0.0234695718652952	0.0852449488768608	0.0277338057228812	0.265408415634224	0.728822142642045	1.11369882018172	38021	0.00571163348113579
Treatment/medication code: nifedipine	20003#1140861088	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271212/628(271840)	0.0445520608735402	-0.0338725828799843	0.122945051525962	0.0400052336785022	0.265415567088417	0.728822142642045	1.11368215602141	271840	0.00213601937323281
Job coding: travel/tour guide	22601#62133370	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55317/102(55419)	-0.110175973465255	-0.304229286547223	0.0839000159618576	0.0990143965834564	0.265792716144781	0.729387550537496	-1.11280376945598	55419	-0.00472707213924502
Type of cancer: ICD10: D03.3 Melanoma in situ of other and unspecified parts of face	40006#D033	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271475/404(271879)	0.0555049907460767	-0.0422912178484248	0.153250389386274	0.0498839796999093	0.265841266347778	0.729387550537496	1.11269075757386	271879	0.00213396482871768
Date J31 first reported (chronic rhinitis, nasopharyngitis and pharyngitis)	131466	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	267867/4012(271879)	0.0177091053051962	-0.013498849127642	0.0489130032776546	0.0159216834843888	0.266022601972857	0.729583474914815	1.11226878236456	271879	0.00213315555071223
PCT responsible for patient data: NOT KNOWN	41229#59999	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271819/60(271879)	-0.143283245460548	-0.39627939618488	0.109419112311954	0.129007092090906	0.266683269646418	0.730320592716478	-1.11073305496167	271879	-0.00213021028189776
Pulse wave reflection index	4195	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	89385	-0.00354828620351696	-0.00981186032472651	0.0027152879176926	0.00319575980508613	0.266861687470945	0.730320592716478	-1.11031877027738	89385	-0.00371378898088147
Treatment/medication code: thiamine preparation	20003#1140888366	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271410/430(271840)	0.053583898232643	-0.0410354188558546	0.148146749108626	0.0482616439528291	0.266873209068987	0.730320592716478	1.11029202377388	271840	0.00212951719913341
Job coding: goldsmith, silversmith	22601#54952914	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55406/13(55419)	0.309681603448878	-0.237762920975514	0.856627157660114	0.279186272622364	0.2670162452311	0.730320592716478	1.10996004244253	55419	0.00471499255802803
PCT responsible for patient data: NORTH TYNESIDE PCT	41229#5D8	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268649/3230(271879)	0.0197053758459101	-0.0150962014353649	0.054503311537463	0.0177553040570694	0.267068660951852	0.730320592716478	1.10983841823024	271879	0.00212849451795447
Job code - historical: Electronics engineers	22617#2124	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54922/497(55419)	0.0503722062242531	-0.0386398095422175	0.139347691913931	0.0454058092036617	0.267233695121869	0.730320592716478	1.10945558398011	55419	0.00471284971957974
Treatment/medication code: femara 2.5mg tablet	20003#1141145900	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271776/64(271840)	-0.138392143418942	-0.383051785412438	0.106141428892265	0.124796480487243	0.267437974999551	0.730320592716478	-1.10898193548174	271840	-0.00212700448818748
Frequency of difficulty controlling worry during worst period of anxiety	20537	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	ORDERED-LOGISTIC	22753	-0.0140336658132785	-0.0388409138835779	0.0107735822570208	0.0126569917947349	0.267520246491567	0.730320592716478	-1.10879124897643	22753	-0.00735085422882071
Treatment/medication code: diclofenac sodium+misoprostol	20003#1140878036	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271641/199(271840)	0.0786301980500939	-0.0604495933893833	0.21761187680615	0.0709353519730073	0.267644850044959	0.730320592716478	1.10850252318036	271840	0.00212608498943482
Type of cancer: ICD9: 1420 Malignant neoplasm of parotid gland	40013#1420	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	0.333363123045075	-0.256826722526851	0.921574307591364	0.300618031610094	0.267649064616012	0.730320592716478	1.10849275897991	271879	0.00212591376805651
Date K70 first reported (alcoholic liver disease)	131658	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	270380/1499(271879)	0.0287382212783016	-0.0220948259858645	0.0795571614609247	0.0259321059592439	0.267737671301257	0.730320592716478	1.10828750194924	271879	0.00212552011931829
Ingredients in homemade soup: Pulses	20109#4	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	37609/412(38021)	-0.0548977608346646	-0.1520339892928	0.0422013693457868	0.0495507468939967	0.267882820895521	0.730320592716478	-1.10795136435399	38021	-0.00568215845799792
Treatment/medication code: carmellose	20003#1140883968	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271727/113(271840)	-0.104405365476744	-0.289215867108838	0.0802200684634034	0.0942455929002535	0.267942234379596	0.730320592716478	-1.10781381064227	271840	-0.00212476405894886
Job coding: hairdresser, barber, shampooist, hair stylist	22601#62213359	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55150/269(55419)	0.067793256518023	-0.0521342752181827	0.187762816927117	0.0611993623448128	0.267948103504165	0.730320592716478	1.10780022362081	55419	0.00470581808007348
Job code - historical: Hairdressers, barbers	22617#6221	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55150/269(55419)	0.067793256518023	-0.0521342752181827	0.187762816927117	0.0611993623448128	0.267948103504165	0.730320592716478	1.10780022362081	55419	0.00470581808007348
Treatment/medication code: pioglitazone	20003#1141171646	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271235/605(271840)	0.0451250996152083	-0.0347503626036605	0.124962527044985	0.0407438327715306	0.268051975871228	0.730320592716478	1.10755979295451	271840	0.00212427686045732
Date Q44 first reported (congenital malformations of gallbladder, bile ducts and liver)	132512	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271687/192(271879)	0.0798631978087923	-0.0615786382335686	0.221228418757162	0.0721459830949642	0.268301353055835	0.730371587266128	1.10698282728035	271879	0.00212301797096178
Milk-based pudding intake	102140	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38020	0.0296759553204457	-0.0228725691439082	0.0822244797847996	0.0268109643232478	0.268392134183395	0.730371587266128	1.10677288512034	38020	0.00567618943775055
Type of cancer: ICD9: 1749 Malignant neoplasm of female breast - unspecified site	40013#1749	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271209/670(271879)	-0.0429960643031294	-0.119150865119295	0.033136584429385	0.0388495530402354	0.268400828889873	0.730371587266128	-1.10675278013671	271879	-0.00212257677891482
Job coding: conference/events/exhibition manager	22601#12223226	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55363/56(55419)	-0.147610191977685	-0.409233749319963	0.113894415338719	0.133453514652578	0.268665529091879	0.730792260894591	-1.10614092133589	55419	-0.00469876969535555
tarp-D F2 antigen for Chlamydia trachomatis	23036	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5207	-0.0156105135022879	-0.0432975787398397	0.0120765517352638	0.0141263132669497	0.269070426465234	0.731170148122236	-1.10520579487931	5207	-0.0153172864262707
Thickness of butter/margarine spread on oatcakes: medium	20103#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37912/109(38021)	0.106369038487353	-0.0823270631165754	0.294960186890355	0.0962485160398161	0.269084686160487	0.731170148122236	1.10517287916666	38021	0.00566790938011231
PCT responsible for patient data: NORTH EAST LINCOLNSHIRE CARE TRUST PLUS	41229#TAN	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271859/20(271879)	0.246817170392694	-0.1915170003817	0.68434836371646	0.223439147608546	0.269263447633337	0.731170148122236	1.10476034488011	271879	0.0021187556204023
PCT responsible for patient data: MANCHESTER PCT	41229#5NT	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269923/1956(271879)	0.0250609330346005	-0.019417231581888	0.0695317119430106	0.0226914739828172	0.269407700971635	0.731170148122236	1.10442758328202	271879	0.00211811743914797
Destinations on discharge from hospital (recoded): Transfer to other NHS provider	41248#5000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257426/572(257998)	0.0464061223753027	-0.0359731406355113	0.128747343643949	0.0420213038552633	0.269422775390854	0.731170148122236	1.10439281687819	257998	0.00217428295044353
Date K38 first reported (other diseases of appendix)	131610	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	271478/401(271879)	-0.0552419541063572	-0.15331460194894	0.0427822106446197	0.0500256163226331	0.269465448592284	0.731170148122236	-1.10429440614446	271879	-0.00211786202760581
Number of rounds to result (right)	5202	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	INTEGER	ORDERED-LOGISTIC	59705	0.00807799528185027	-0.00628083110888403	0.0224368216725846	0.00732606645019751	0.270139302034401	0.732642346911657	1.10274181567787	59705	0.00451306245004835
Treatment/medication code: thyroxine sodium	20003#1140874852	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271087/753(271840)	0.0402300050220452	-0.0313257709830845	0.111772717887785	0.0365053873437502	0.270436916198292	0.732642346911657	1.10205694403342	271840	0.00211372255689132
Job coding: weigher, grader, sorter, picker; weighbridge clerk/controller	22601#81342828	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55400/19(55419)	0.253376322994081	-0.197820163446417	0.703912373089375	0.230038037343682	0.270448968539389	0.732642346911657	1.10202921999769	55419	0.0046813040062259
Frequency of travelling from home to job workplace	777	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	INTEGER	ORDERED-LOGISTIC	147413	0.00591068500963814	-0.00460180677860838	0.0164231767978847	0.00536361477617331	0.270449563045587	0.732642346911657	1.10202785247525	147413	0.00287029038232047
Job code - historical: Engineering professionals n.e.c.	22617#2129	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55008/411(55419)	0.0548489362889273	-0.0427687363130009	0.152428356382725	0.0497960917229642	0.270670269964125	0.732941077826152	1.10152031016651	55419	0.00467914225822876
Type of cancer: ICD9: 1808 Malignant neoplasm of cervix uteri, other	40013#1808	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	-0.347322835249383	-0.965706112706604	0.271500155532641	0.315619643523598	0.270876358324847	0.732979488975881	-1.10104664105078	271879	-0.0021116333556026
Able to confide	2110	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	CAT-SIN	ORDERED-LOGISTIC	263781	-0.00406364231837263	-0.0112988418471377	0.00317155721039244	0.00369149616311085	0.270986445692575	0.732979488975881	-1.10079371977522	263781	-0.00214330924320676
Treatment/medication code: neo-cytamen 250micrograms/1ml injection	20003#1140858448	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/18(271840)	-0.258979601833546	-0.720537512718433	0.201868144999484	0.235311889655559	0.271015770068828	0.732979488975881	-1.10072636008241	271840	-0.00211117053561568
Treatment/medication code: simple eye ointment	20003#1140876026	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/23(271840)	-0.229211126604951	-0.638136375427658	0.178981817340583	0.208452348924155	0.271558427683908	0.733677096932884	-1.09948074611887	271840	-0.00210878148426455
Type of cancer: ICD10: C67.1 Dome of bladder	40006#C671	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271860/19(271879)	-0.25387054840482	-0.707110652131782	0.19804918153446	0.230912363902099	0.271591695725977	0.733677096932884	-1.09940443828553	271879	-0.00210848388438271
Type of baguette eaten: wholemeal	20092#3	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37404/617(38021)	0.0447054294777448	-0.0350071322322047	0.124404139106953	0.0406668879113528	0.271622065109204	0.733677096932884	1.0993347847755	38021	0.00563796950737627
Cancer code, self-reported: mouth cancer	20001#1077	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271820/20(271840)	-0.246460426048618	-0.686827608344627	0.192278023837228	0.224265761798719	0.271746387966412	0.733677096932884	-1.09904970045039	271840	-0.00210795475120176
Date O04 first reported (medical abortion)	132170	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	269949/1930(271879)	-0.0251809378618072	-0.0701008222771629	0.0197353475272175	0.0229178113763816	0.27186552832117	0.733677096932884	-1.09877658389446	271879	-0.0021072797642801
PCT responsible for patient data: BLACKPOOL PCT	41229#5HP	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271840/39(271879)	0.175571606598806	-0.137973653370656	0.488549076522044	0.159830163930213	0.271944247294298	0.733677096932884	1.09859617400242	271879	0.0021069337681672
Frequency of harder stools when abdominal discomfort/pain started	21032	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	44042	0.0100249835207032	-0.00786997874572463	0.0279199457871311	0.0091302505594904	0.272191494711684	0.733677096932884	1.0980297592651	44042	0.00523220210103717
Treatment/medication code: pregabalin	20003#1141200004	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271218/622(271840)	-0.0440536240963428	-0.12276943147533	0.0346312937658356	0.0401539840738714	0.272588047352836	0.733677096932884	-1.09712203871278	271840	-0.00210425755196809
Date F19 first reported (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances)	130872	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271669/210(271879)	0.0757088387118583	-0.0596102346819437	0.210930255909453	0.0690166994713642	0.272638767994148	0.733677096932884	1.09700600288082	271879	0.00210388408487875
Type of cancer: ICD10: C68.9 Urinary organ, unspecified	40006#C689	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	-0.348158794297118	-0.971928583539722	0.272510199704201	0.317464706764996	0.272711183454327	0.733677096932884	-1.09684036045551	271879	-0.00210356641029968
Treatment/medication code: trazodone	20003#1140879634	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271454/386(271840)	0.055810760571588	-0.0439546789877567	0.155540913275189	0.0508926678848544	0.272780363877774	0.733677096932884	1.096682145925	271840	0.00210341385036346
Main speciality of consultant (recoded): Psychotherapy	41245#1750	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270582/13(270595)	-0.306221650048683	-0.854658130136824	0.239992268535726	0.279252682015336	0.272859935532244	0.733677096932884	-1.0965002007541	270595	-0.00210789741809374
Treatment speciality of consultant (recoded)	41246#1015	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259602/572(260174)	0.0459369308701269	-0.0362190016753454	0.128049378475729	0.0419059690501465	0.272967054469911	0.733677096932884	1.09625532444178	260174	0.00214921783052056
Tobacco smoking	22506-114	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	MULTINOMIAL-LOGISTIC	33200/56306	-999	-999	-999	-999	0.273020581860617	0.733677096932884	-1.09613298424488	56306	-0.00461943635535983
Histology of cancer tumour: Squamous cell carcinoma, adenoid	40011#8075	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271863/16(271879)	-0.275980034104617	-0.770951054179773	0.216601696787586	0.251931351483254	0.273133010677605	0.733677096932884	-1.09587607456067	271879	-0.00210171707057127
Main speciality of consultant (recoded): Haematology	41245#1390	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269587/1019(270606)	0.0344311362227224	-0.0271773662422636	0.0960171757868622	0.0314277565814649	0.27326691829913	0.733677096932884	1.09557017827544	270606	0.00210606675645326
Type of cancer: ICD10: D04.4 Skin of scalp and neck	40006#D044	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271796/83(271879)	0.120457688285135	-0.0952550806090125	0.335799133697957	0.10996483040175	0.273322347343902	0.733677096932884	1.09544358710699	271879	0.0021008876316661
Destinations on discharge from hospital (recoded): Transfer within NHS provider: Geriatrics	41248#6007	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257766/172(257938)	0.0838770867586818	-0.066323008071545	0.233880117569962	0.0765838372565698	0.27332801408616	0.733677096932884	1.09543064615332	257938	0.00215688949979914
Treatment/medication code: otrivine 0.1% nasal drops	20003#1140876098	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271793/47(271840)	0.159654768756333	-0.126339802930565	0.445242836164306	0.145814577105356	0.273540745928868	0.733677096932884	1.0949449700555	271840	0.00210008199740148
Date N88 first reported (other noninflammatory disorders of cervix uteri)	132138	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270064/1815(271879)	0.0258127297177946	-0.0204097574676354	0.0720316858098071	0.0235824341688441	0.273699879504414	0.733677096932884	1.0945818299411	271879	0.00209923492493506
Treatment/medication code: zapain capsule	20003#1141178054	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271806/34(271840)	-0.18806678991005	-0.52505880259843	0.148490646817427	0.171826996498081	0.273752786484548	0.733677096932884	-1.09446112907945	271840	-0.00209915400442213
Job coding: building or civil engineering technician, structural engineering technician, survey technician	22601#31143051	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	0.131881803057164	-0.104484805244892	0.367968938798561	0.120526128992703	0.273816207488738	0.733677096932884	1.09431646275589	55419	0.00464854173662066
Job code - historical: Building and civil engineering technicians	22617#3114	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	0.131881803057164	-0.104484805244892	0.367968938798561	0.120526128992703	0.273816207488738	0.733677096932884	1.09431646275589	55419	0.00464854173662066
Type of cancer: ICD10: C53.0 Endocervix	40006#C530	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271834/45(271879)	-0.162843205821693	-0.454685780361214	0.128858333171923	0.148866029716887	0.274017544086762	0.733920274456755	-1.09385735609576	271879	-0.00209784550473697
Job coding: counter clerk, bank clerk, cashier, post office clerk	22601#41233254	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	53467/1952(55419)	-0.0252703830124479	-0.0705864659359118	0.020042959492105	0.0231201762233618	0.27437414989783	0.734578956382371	-1.09304475530723	55419	-0.00464313977308219
Treatment/medication code: stilnoct 5mg tablet	20003#1140864916	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/14(271840)	0.290517351603596	-0.231097424210835	0.811560539497333	0.265989062026782	0.274667473247413	0.734777756108489	1.09237689742031	271840	0.00209515650840014
Type of cancer: ICD10: D41.1 Renal pelvis	40006#D411	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271867/12(271879)	0.314276747580407	-0.250722262848305	0.87766987645704	0.287860427080793	0.274776186930229	0.734777756108489	1.09212949467974	271879	0.0020945317542105
Mother age on date of delivery	41286	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	INTEGER	LINEAR	4957	0.0133504760214669	-0.0106175705649893	0.0373185226079231	0.012228819904607	0.274890831351941	0.734777756108489	1.09186866758856	4957	0.015509447772759
Job coding: hotel and other accommodation porter, bell hop	22601#92223001	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55398/21(55419)	0.239742296698547	-0.190188100700957	0.670614498723849	0.219596534991129	0.274891241286331	0.734777756108489	1.09186773508165	55419	0.00463814002191302
Illnesses of adopted mother: Diabetes	20113#9	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1918/211(2129)	0.0794022712596995	-0.0634687168797344	0.222280437041957	0.0728965318178406	0.275778390599411	0.736852326251325	1.08985189320764	2129	0.0236244937444722
Treatment/medication code: chondroitin product	20003#1187	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	268402/3438(271840)	-0.0187432795556498	-0.0524650817450534	0.0149723998042847	0.0172037552937902	0.275917147053828	0.736926400400908	-1.08953700155617	271840	-0.00208970967013394
Type of cancer: ICD10: C84.4 Peripheral T-cell lymphoma	40006#C844	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271804/75(271879)	-0.126119574492452	-0.353382384307413	0.100722216366191	0.115845139057535	0.27624681718346	0.737011513872792	-1.08878928641901	271879	-0.00208812579067791
Treatment/medication code: metronidazole product	20003#1141157364	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271778/62(271840)	0.138257861105244	-0.110839020433448	0.387050205295607	0.12701489151238	0.276340450604278	0.737011513872792	1.08857703017528	271840	0.00208786847270222
Degree bothered by dizziness in the last 3 months	21053	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81564	0.00851463316092958	-0.00681858698619316	0.0238478533080523	0.00782321525705024	0.276415434060957	0.737011513872792	1.08840708662162	81564	0.00381104672636294
Date K37 first reported (unspecified appendicitis)	131608	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	268819/3060(271879)	0.0197936180750597	-0.0158596269719538	0.0554405478871592	0.0181891543471002	0.276496480372274	0.737011513872792	1.08822343747176	271879	0.00208704058654594
Job coding: manager in construction, clerk of works, site manager, contracts manager, highways manager	22601#11222591	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54841/578(55419)	-0.0457842041364449	-0.12830189825973	0.0366757263866077	0.042086902093013	0.276644312430382	0.737011513872792	-1.08788854779306	55419	-0.00462123721183789
Job code - historical: Managers in construction	22617#1122	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54841/578(55419)	-0.0457842041364449	-0.12830189825973	0.0366757263866077	0.042086902093013	0.276644312430382	0.737011513872792	-1.08788854779306	55419	-0.00462123721183789
Heating type(s) in home: Solid fuel central heating	6140#5	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	89732/568(90300)	0.0458211439670196	-0.0367513276926495	0.128384188086257	0.0421271811832958	0.276726336081211	0.737011513872792	1.08770278906124	90300	0.00361966460816525
Date Q04 first reported (other congenital malformations of brain)	132440	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271818/61(271879)	-0.139389863972666	-0.390874455547702	0.111799327827539	0.128235464360638	0.277026762756197	0.737284756548508	-1.0870227338752	271879	-0.00208473783680257
Date A23 first reported (brucellosis)	130036	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271862/17(271879)	-0.264728260898541	-0.742915297837274	0.211725557067803	0.243535305351313	0.277051104841341	0.737284756548508	-1.08696765438711	271879	-0.0020846322035069
Type of cancer: ICD10: C50.2 Upper-inner quadrant of breast	40006#C502	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270960/919(271879)	-0.0359302197707842	-0.100757792123956	0.0288871506468739	0.033073297211952	0.277306797619439	0.737669425170427	-1.08638929061185	271879	-0.00208352299799276
Histology of cancer tumour: Cystadenocarcinoma, NOS	40011#8440	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271785/94(271879)	-0.112094895381098	-0.314717543060281	0.0902913639911366	0.10332049727599	0.277941323186977	0.739061122592935	-1.08495559426615	271879	-0.00208077340685403
