description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Treatment/medication code: oruvail 100 m/r capsule	20003#1140871522	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/13(271842)	-0.230499115555188	-0.776152670245845	0.313481777722587	0.27797307924108	0.407034103076622	0.86984958643059	-0.82912424981746	271842	-0.00159023895351919
Treatment/medication code: unguentum merck cream	20003#1140878288	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.214146567591238	-0.720502321147332	0.291897267258267	0.258269946894759	0.407116120006119	0.86984958643059	-0.828979301034461	271842	-0.00158996094619003
Treatment/medication code: arthrotec tablet	20003#1140871266	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271414/428(271842)	0.0401059829891505	-0.054750265183063	0.134930871882232	0.0483889343277416	0.407168723581615	0.86984958643059	0.82888634373358	271842	0.00158978265693201
Fever when IBS symptoms first began	21073	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	9328/732(10060)	0.0320773869851859	-0.0437997763745998	0.107944046560625	0.0387108702333718	0.407255191926573	0.86984958643059	0.828733558579441	10060	0.00826312424029046
Job code - historical: Advertising and public relations managers	22617#1134	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55051/368(55419)	0.0434399967257224	-0.0593142316722457	0.146180757380859	0.0524231543727392	0.407286862612045	0.86984958643059	0.828677602934236	55419	0.00352015190157097
Date B02 first reported (zoster [herpes zoster])	130178	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	261771/10108(271879)	0.00841366324968163	-0.0114928922168651	0.0283194138455645	0.0101563871521273	0.407435007733068	0.86984958643059	0.828415895150515	271879	0.00158877223141978
Job code - historical: Undertakers and mortuary assistants	22617#6291	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55389/30(55419)	-0.150773501355294	-0.507498465736786	0.206307718776801	0.182096760487437	0.407500622810153	0.86984958643059	-0.828300000070329	55419	-0.00351854789661779
Date Q82 first reported (other congenital malformations of skin)	132574	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	270929/950(271879)	-0.0269380135931802	-0.0906976051774957	0.0368093723588304	0.0325278878954116	0.407570209471089	0.86984958643059	-0.828177102186549	271879	-0.00158831426498626
Job coding: undertaker, mortuary assistant, bearer, embalmer, crematorium worker	22601#62913119	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55399/20(55419)	-0.183552088588326	-0.618241282369589	0.251789871093594	0.221950801220297	0.407940678916828	0.870101599376668	-0.82752302184224	55419	-0.00351524740004389
Job coding: chiropodist, podiatrist	22601#32153081	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55337/82(55419)	-0.091619482493247	-0.308735147364475	0.125431936916402	0.110758944476922	0.408081054056135	0.870101599376668	-0.827275275741447	55419	-0.00351419500868197
Job code - historical: Chiropodists	22617#3215	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55337/82(55419)	-0.091619482493247	-0.308735147364475	0.125431936916402	0.110758944476922	0.408081054056135	0.870101599376668	-0.827275275741447	55419	-0.00351419500868197
Age angina diagnosed	3627	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	INTEGER	LINEAR	8864	-0.00751003844558638	-0.0253461103406962	0.0103260334495234	0.00910020389956064	0.409181908286044	0.872169006564801	-0.82533415095252	8864	-0.00876692422141256
Tinned tomato intake	104350	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00659000475546025	-0.0222484657520727	0.00906845624115223	0.00798915751520151	0.409484125910636	0.872533344277681	-0.824801797684483	108672	-0.00250203514600934
Treatment/medication code: amitriptyline hydrochloride+perphenazine 10mg/2mg tablet	20003#1140867948	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271771/71(271842)	-0.0979535254004705	-0.330960941757793	0.134845474003013	0.118830350821502	0.409749802864404	0.872819612127189	-0.824334003427191	271842	-0.00158105140736899
Treatment/medication code: morphine	20003#1140871692	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271671/171(271842)	-0.0630919798845207	-0.213178552548142	0.0869304012725258	0.0765598133914421	0.409886283357455	0.872830579683962	-0.82409376369409	271842	-0.00158059063489389
Treatment/medication code: bonefos 400mg capsule	20003#1140868804	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.212511379649953	-0.718375317222776	0.29323788718065	0.258069335044649	0.410312775689186	0.873300168400071	-0.823343337073282	271842	-0.00157915133953444
Years of bringing up phlegm/sputum/mucus on most days	22505	Work environment	Online follow-up > Work environment > Medical information	INTEGER	LINEAR	4929	0.0115685965475616	-0.0159781578700411	0.0391153509651644	0.0140547247984596	0.410369609677012	0.873300168400071	0.823243370901146	4929	0.0117275446114805
Ingredients in homemade soup: Vegetables	20109#5	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	97562/11110(108672)	0.00826500360333312	-0.0114441363444067	0.0279746975879815	0.0100560097642913	0.411131103579093	0.873989974174178	0.821904760169148	108672	0.00249324704132168
Date I61 first reported (intracerebral haemorrhage)	131362	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	270126/1753(271879)	0.0197261471701181	-0.0273237152807261	0.0667705812845497	0.0240040881637315	0.411189595505374	0.873989974174178	0.821801999614039	271879	0.00157608784496126
PCT responsible for patient data: WEST HERTFORDSHIRE PCT	41229#5P4	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	-0.249742580472158	-0.848036282294531	0.34393434545324	0.30407972726792	0.41120808211747	0.873989974174178	-0.821769523525826	271879	-0.00157602556105252
Treatment/medication code: methylprednisolone	20003#1140874976	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.212379304912762	-0.719839835854445	0.294032281978225	0.258645599059463	0.411585504565523	0.873989974174178	-0.821106681461133	271842	-0.00157486150226369
Date N19 first reported (unspecified renal failure)	132034	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	269542/2337(271879)	0.017088180401889	-0.0237140084361761	0.0578870615586157	0.0208169820053967	0.411714091315018	0.873989974174178	0.820880935446102	271879	0.0015743213921658
Recent medication for asthma	22167	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	2623/4584(7207)	0.0202345548285047	-0.0280892639744848	0.0685802819159409	0.0246610515940453	0.411865376873089	0.873989974174178	0.820615393108362	7207	0.00966723713992909
Treatment/medication code: ketoprofen	20003#1140871506	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271761/81(271842)	-0.0912196943372727	-0.309312691982023	0.126714187792151	0.111233390820826	0.412172281974012	0.873989974174178	-0.820076878927464	271842	-0.0015728863723725
Treatment/medication code: zirtek allergy 10mg tablet	20003#1141180662	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271759/83(271842)	-0.0899445978341709	-0.304879108969095	0.125087055707013	0.109687261620016	0.41221397398489	0.873989974174178	-0.820003741961236	271842	-0.00157274609789837
Pain type(s) experienced in last month: Facial pain	6159#2	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Pain	CAT-MUL	LOGISTIC-BINARY	266385/4992(271377)	0.0117254114396702	-0.0163183419912684	0.0397673980384061	0.0143078496523588	0.412494058420007	0.873989974174178	0.819512525854591	271377	0.00157315002062579
Currently suffer from abdominal distension	21038	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	62200/19179(81379)	0.00694722955145443	-0.00966925143261916	0.0235643546152292	0.0084781165138724	0.412534374701774	0.873989974174178	0.819441834860787	81379	0.00287253614894346
Vitamin and/or mineral supplement use: Calcium	20084#485	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-MUL	LOGISTIC-BINARY	100614/8058(108672)	0.00965709772203693	-0.0134603416118354	0.032774792150558	0.0117948937141423	0.412921573823419	0.873989974174178	0.818763124219932	108672	0.00248371695158093
Cancer code, self-reported: brain cancer / primary malignant brain tumour	20001#1032	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271697/145(271842)	-0.0680337047847237	-0.230910696085231	0.0948374976858214	0.0831005560154454	0.412953855527548	0.873989974174178	-0.818706555546683	271842	-0.00157025813384047
6mm cylindrical power angle (left)	5113	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	INTEGER	LINEAR	53064	0.00355516793576733	-0.00495720706309019	0.0120675429346249	0.00434312827480611	0.413023042416623	0.873989974174178	0.818585325091666	53064	0.00355360706713027
Orange intake	104530	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00655276021185093	-0.022245392679823	0.00913987225612114	0.0080065922597321	0.413264264785734	0.873989974174178	-0.81816274517226	108672	-0.00248189571368529
Depression possibly related to childbirth	20445	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	21227/3132(24359)	0.0157222478534725	-0.0219580622410562	0.0534055576162667	0.0192257665068801	0.413467044813828	0.873989974174178	0.817807622593918	24359	0.00524002421161704
Treatment/medication code: trinordiol tablet	20003#1140869190	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	-0.21949877166208	-0.74638278896707	0.306112873013972	0.268498725048775	0.413536754078148	0.873989974174178	-0.817685566670867	271842	-0.00156829990823415
Treatment/medication code: xismox xl 60 m/r tablet	20003#1141173888	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/43(271842)	0.124950347995728	-0.174976440898725	0.424292651981498	0.15287757775326	0.413729964760496	0.873989974174178	0.817347332273418	271842	0.00156765118494462
Sources of admission to hospital (recoded): Transfer within NHS provider: GP	41251#6006	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270234/29(270263)	-0.152205180109935	-0.517742912448499	0.212377458702309	0.186258619267983	0.413801759404099	0.873989974174178	-0.817221672479948	270263	-0.00157198229083952
Cancer code, self-reported: tonsil cancer	20001#1078	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271819/23(271842)	-0.170588573802706	-0.57983586649228	0.23852858789319	0.208770278648135	0.413837630821351	0.873989974174178	-0.817158892757319	271842	-0.00156728976368182
Date F66 first reported (psychological and behavioural disorders associated with sexual development and orientation)	130944	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271667/212(271879)	-0.0562194775335888	-0.191096018327487	0.0786132129309186	0.068804639622421	0.413839673918952	0.873989974174178	-0.817155317163349	271879	-0.00156717625592252
Treatment/medication code: chloramiphene	20003#1140910372	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	0.258598653194588	-0.363002510597529	0.87736030390717	0.316424899714618	0.413931213631421	0.873989974174178	0.81699512562629	271842	0.00156697566330297
Date H83 first reported (other diseases of inner ear)	131256	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	264972/6907(271879)	-0.009971979884028	-0.0339026791738307	0.0139565988009963	0.0122092238307272	0.414038736857972	0.873989974174178	-0.816806990227954	271879	-0.00156650822090995
Treatment/medication code: domperidone	20003#1140879430	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271246/596(271842)	0.0334926712317671	-0.0469334755613871	0.113890350851514	0.0410272402149884	0.414295166891202	0.873989974174178	0.816358426452914	271842	0.00156575449363947
Source of end stage renal disease report	42027-1	Medical history and conditions	Health-related outcomes > Algorithmically-defined outcomes > End stage renal disease outcomes	CAT-SIN	MULTINOMIAL-LOGISTIC	739/1005	-999	-999	-999	-999	0.414300464419058	0.873989974174178	-0.816349161411029	1005	-0.0257680320891929
Job coding: roundsman or woman, van salesperson, ice cream seller, milkman, mobile shop salesperson	22601#71233339	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55264/155(55419)	0.0658707673543803	-0.0922405933566946	0.22422157961083	0.0807316296278243	0.414508118250122	0.873989974174178	0.815986043156409	55419	0.00346623988901435
Job code - historical: Roundsmen/women and van salespersons	22617#7123	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55264/155(55419)	0.0658707673543803	-0.0922405933566946	0.22422157961083	0.0807316296278243	0.414508118250122	0.873989974174178	0.815986043156409	55419	0.00346623988901435
Job code - historical: Travel and tour guides	22617#6213	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55308/111(55419)	-0.0778037646997095	-0.264742361455598	0.109242199517363	0.0954059778452317	0.414748997487132	0.873989974174178	-0.815564959338624	55419	-0.00346445118194629
Job coding: officer of ngo, trade union organiser/official, charity administrator, secretary of research or charity or political or professional or trade association or trade union	22601#41143216	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54474/945(55419)	-0.0268082517720175	-0.0912429838032906	0.037616014586215	0.032872797512079	0.41476668760378	0.873989974174178	-0.815534040738508	55419	-0.00346431984391624
Job code - historical: Officers of non-governmental organisations	22617#4114	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54474/945(55419)	-0.0268082517720175	-0.0912429838032906	0.037616014586215	0.032872797512079	0.41476668760378	0.873989974174178	-0.815534040738508	55419	-0.00346431984391624
Histology of cancer tumour: Oligodendroglioma, NOS	40011#9450	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271852/27(271879)	-0.157162988406658	-0.534871726166538	0.220727674825763	0.19275849121524	0.414896607920056	0.873989974174178	-0.815306991257186	271879	-0.00156363146422586
Treatment/medication code: vitamin b1 preparation	20003#1140909872	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271724/118(271842)	-0.0751849298522247	-0.256041140354834	0.105496496698389	0.0922306838046479	0.414965951061214	0.873989974174178	-0.815185823992298	271842	-0.00156350547774029
Treatment/medication code: zolpidem	20003#1140865016	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271643/199(271842)	0.057822125453694	-0.081238146343368	0.196825471094878	0.070935899749071	0.414995795950158	0.873989974174178	0.815133677982582	271842	0.00156340546327715
Histology of cancer tumour: Desmoplastic melanoma	40011#8745	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271858/21(271879)	-0.178032647723763	-0.606412658510388	0.249794375628716	0.218424175365659	0.415033457492282	0.873989974174178	-0.815067877612499	271879	-0.00156317288272387
Ever had laser treatment for glaucoma or high eye pressure	5327-0	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	CAT-SIN	MULTINOMIAL-LOGISTIC	4823/5012	-999	-999	-999	-999	0.415199688138682	0.874063074871612	-0.814777489860954	5012	-0.011510425742937
logMAR, initial (right)	5199	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	ORDERED-LOGISTIC	65418	0.00602244690867201	-0.00849137060183543	0.0205362644191794	0.00740514500520957	0.416040933845566	0.874858216073079	0.813308972824416	65418	0.00317988471803693
Date L29 first reported (pruritus)	131738	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	264616/7263(271879)	0.00968907311893942	-0.0136643839549339	0.0330413496688901	0.0119149469052066	0.416095941349947	0.874858216073079	0.813213010305028	271879	0.0015596155456051
Histology of cancer tumour: Cutaneous T-cell lymphoma, NOS	40011#9709	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271852/27(271879)	0.156533792423344	-0.221084838599179	0.533446441194645	0.192486006310695	0.416103675653641	0.874858216073079	0.813199518141647	271879	0.00155958966980589
Methods of discharge from hospital (recoded): Discharged without clinical advice/consent: Self, relative or advocate	41250#2001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	264932/5268(270200)	0.0113230292729418	-0.0159681507395186	0.0386133364896212	0.0139241046416341	0.416103945381734	0.874858216073079	0.813199047615148	270200	0.00156442686364115
Intake of sugar added to tea	100490	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	0.00773674675208032	-0.0109165517210872	0.0263900452252478	0.00951716389704216	0.416301068572468	0.874992362017338	0.812855224686225	108672	0.00246579545482016
Treatment/medication code: doxycycline	20003#1140873394	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271581/261(271842)	0.0503180977320325	-0.0710773344834959	0.17167766840006	0.0619284346034867	0.416493928909419	0.874992362017338	0.812518930012317	271842	0.00155839045601095
Sources of admission to hospital (recoded): Transfer to other NHS provider: Medical specialty	41251#5005	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270214/48(270262)	0.117563238374637	-0.166284574463672	0.400995453059907	0.144716951943559	0.416562719443704	0.874992362017338	0.812399000725752	270262	0.00156270846269126
White wine intake	100670	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0057987310743289	-0.019812889335673	0.00821542718701522	0.00715021213240958	0.417348543616147	0.876366009754475	-0.811029824433723	108672	-0.00246025813866085
Type of cancer: ICD10: C80.9 Malignant neoplasm, unspecified	40006#C809	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	-0.257062462188492	-0.880636889361135	0.363606851215587	0.317414950068256	0.417661025367552	0.876745159378633	-0.810485795984287	271879	-0.00155438518713453
Treatment/medication code: pulvinal salbutamol 200mcg breath-act dry powder inhaler	20003#1141179066	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271823/19(271842)	0.185669627097852	-0.264184481989039	0.634216017916936	0.229188012379932	0.417954724874938	0.877084654726504	0.809974685878103	271842	0.00155351067285008
Treatment/medication code: ovestin 250micrograms tablet	20003#1140857704	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.257065365420717	-0.880412723657597	0.364391878855774	0.317558029722033	0.418262587478898	0.877320005953035	-0.809439155510114	271842	-0.00155248354181627
Methods of admission to hospital (recoded): Emergency admission: Bed bureau	41249#2003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	263358/8009(271367)	0.00919330923245631	-0.0130714745427591	0.0314570463440257	0.0113595252866941	0.418330890590606	0.877320005953035	0.809320372963848	271367	0.00155361366517013
Able to confide	2110	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	CAT-SIN	ORDERED-LOGISTIC	263781	-0.00298592489475079	-0.0102203246406859	0.00424847485118428	0.00369108810314838	0.418560104226115	0.877523491482844	-0.808921842351915	263781	-0.00157501942680994
Date N96 first reported (habitual aborter)	132154	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271865/14(271879)	-0.217838047110949	-0.744174002763077	0.311080007708613	0.269202398308183	0.41869199390492	0.877523491482844	-0.808692585794459	271879	-0.00155094609830891
Date N29 first reported (other disorders of kidney and ureter in diseases classified elsewhere)	132052	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271838/41(271879)	-0.126317922281529	-0.43287815704527	0.180011926415343	0.15635238409864	0.419096428362255	0.878094219071736	-0.807989844508763	271879	-0.00154959835349708
Date L20 first reported (atopic dermatitis)	131720	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	264216/7663(271879)	-0.00935094719534551	-0.0320884377781972	0.0133853164068319	0.0116006606610428	0.420197919429665	0.880124605272472	-0.806077924401535	271879	-0.0015459315980529
Date K40 first reported (inguinal hernia)	131612	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	253198/18681(271879)	0.00636226032425029	-0.00911739635019759	0.021842321157046	0.00789803224739074	0.420498957190602	0.88046078767073	0.805555908778482	271879	0.00154493045598568
Treatment/medication code: tri-adcortyl cream	20003#1140883044	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/16(271842)	-0.201503213810378	-0.692234151198555	0.288674209616165	0.250236322848787	0.420664455033268	0.88046078767073	-0.80526902013683	271842	-0.00154448534824403
Treatment/medication code: paracetamol+caffeine	20003#1140884404	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.256598265760442	-0.884728183397829	0.36536084899376	0.318906123340054	0.420833107450237	0.88046078767073	-0.804976731244914	271842	-0.00154392474697484
Treatment/medication code: hydrocortisone product	20003#1141157294	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271658/184(271842)	0.0593453515952386	-0.0852052805002562	0.203844573994818	0.07373856274275	0.420931219814015	0.88046078767073	0.804806725863583	271842	0.00154359868178599
Main speciality of consultant (recoded): Community health services	41245#1190	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270574/17(270591)	-0.195929853659097	-0.673428818203939	0.281172873138859	0.243525314463065	0.421020822030933	0.88046078767073	-0.80465148686086	270591	-0.00154686434699363
Treatment speciality of consultant (recoded): Podiatry	41246#2400	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259595/583(260178)	0.03336273825199	-0.047951904037527	0.114644785917995	0.0414795096333565	0.421211820022608	0.880583125470353	0.804320640804421	260178	0.00157686697521692
Treatment/medication code: fenactol 25mg e/c tablet	20003#1141182674	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271814/28(271842)	-0.152162641514938	-0.523291146628406	0.218566554271552	0.189252891061172	0.421443641156548	0.880741434030829	-0.803919199280865	271842	-0.00154189643258721
Job code - historical: Postal workers, mail sorters, messengers, couriers	22617#9211	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54999/420(55419)	-0.0394429173964521	-0.135622112121731	0.0567755206148821	0.0490819306513337	0.421602732382783	0.880741434030829	-0.803643778102935	55419	-0.00341381160374889
Histology of cancer tumour: Neuroendocrine carcinoma	40011#8246	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271737/142(271879)	0.0674439468959544	-0.0971188386518603	0.231928314832905	0.0839421428353397	0.42168511030486	0.880741434030829	0.803501188130524	271879	0.00154098983197032
Treatment/medication code: reboxetine	20003#1141151978	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/29(271842)	-0.149322174374107	-0.513962426421849	0.215034414778129	0.185971999217897	0.422021590383181	0.8811047691822	-0.802918936037023	271842	-0.00153997795785889
Treatment/medication code: tenormin 25 tablet	20003#1140866756	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/35(271842)	-0.135872224182754	-0.467791452481756	0.195716848543759	0.169265431982216	0.422124222852261	0.8811047691822	-0.802741392859138	271842	-0.0015396374353976
Treatment/medication code: clotrimazole product	20003#1141157304	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271824/18(271842)	-0.189545348733125	-0.65296696391267	0.27292517984216	0.236201315702265	0.422375070080324	0.881239227994216	-0.80230756048536	271842	-0.00153880535798483
Treatment/medication code: buccastem 3mg tablet	20003#1140868192	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271765/77(271842)	-0.0915850599730093	-0.315456232616805	0.132091935255134	0.114172548935119	0.422453833943661	0.881239227994216	-0.802171372014965	271842	-0.00153854415260407
OCT measured (right)	6070-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	CAT-SIN	MULTINOMIAL-LOGISTIC	40987/46844	-999	-999	-999	-999	0.422858571513367	0.881713989911944	-0.801471785713004	46844	-0.00370311795494767
Cancer code, self-reported: spinal cord or cranial nerve cancer	20001#1033	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271818/24(271842)	-0.163754077359304	-0.564652767369687	0.236427534349087	0.20436097500709	0.422946764947228	0.881713989911944	-0.801319395973679	271842	-0.00153691008823288
Date P07 first reported (disorders related to short gestation and low birth weight, not elsewhere classified)	132326	First occurrences	Health-related outcomes > First occurrences > Certain conditions originating in the perinatal period	DATE	LOGISTIC-BINARY	271864/15(271879)	0.206299510891248	-0.299350250919012	0.710367838000895	0.25758587833359	0.423376901357182	0.881901879320499	0.80057642830389	271879	0.00153538061249917
Job coding: healthcare practice manager, dental practice manager, chiropody practice manager/owner	22601#11833099	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55302/117(55419)	-0.074167561311699	-0.255891842517074	0.107374408243253	0.0926716647922423	0.423494261135145	0.881901879320499	-0.800373791385979	55419	-0.00339992113436513
Job code - historical: Healthcare practice managers	22617#1183	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55302/117(55419)	-0.074167561311699	-0.255891842517074	0.107374408243253	0.0926716647922423	0.423494261135145	0.881901879320499	-0.800373791385979	55419	-0.00339992113436513
Treatment/medication code: travatan 40micrograms/ml eye drops	20003#1141185326	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271660/182(271842)	0.0593714107205272	-0.0860839876879093	0.204764682194852	0.0741974526514106	0.423567679625494	0.881901879320499	0.800247041524419	271842	0.00153485334469925
Cottage cheese intake	102870	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	0.0153497589988257	-0.0222631798287964	0.0529626978264478	0.0191906275443366	0.42383747106524	0.882187232289253	0.799781383299997	108672	0.00242613620630532
