description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Able to pay rent/mortgage as an adult	20525	Mental health	Online follow-up > Mental health > Traumatic events	CAT-SIN	ORDERED-LOGISTIC	72742	-0.0108057360347828	-0.0313218511762878	0.00971037910672212	0.0104675980290115	0.301863217517738	0.740060924569008	-1.03244603129934	72742	-0.00382804935719217
Date H22 first reported (disorders of iris and ciliary body in diseases classified elsewhere)	131162	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271832/47(271879)	-0.150848957241938	-0.437228712740936	0.135527807188063	0.146114042004555	0.3018882304607	0.740060924569008	-1.03239261427029	271879	-0.00197996632142366
PCT responsible for patient data: CAMDEN PCT	41229#5K7	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271281/598(271879)	-0.0422545706455296	-0.122499263842313	0.0379869053172856	0.0409411015777568	0.302031294885438	0.740060924569008	-1.03208714597641	271879	-0.00197938048367568
Bloody diarrhoea when IBS symptoms first began	21075	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	4686/569(5255)	0.0459730704181145	-0.0412817091853769	0.133360622110988	0.0445524337880495	0.302035858740448	0.740060924569008	1.03207740290968	5255	0.01423850988659
Other coffee type	100330	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	0.0236749946011441	-0.0212942163274758	0.068644205529764	0.0229438965630651	0.302121601881778	0.740060924569008	1.03189437385888	108672	0.00313024465997388
Treatment/medication code: balneum bath oil	20003#1140878244	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271815/27(271842)	0.198459713613751	-0.178742575660605	0.575152594269366	0.192323730404385	0.302124751696794	0.740060924569008	1.03188765085803	271842	0.0019791325600514
Multiple worries during worst period of anxiety	20540	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	LOGISTIC-BINARY	5353/16696(22049)	0.016241197207099	-0.0146332431244969	0.0471218077108578	0.015754128984632	0.302558137266642	0.74071352917808	1.03096307205862	22049	0.00694317145959922
Date L98 first reported (other disorders of skin and subcutaneous tissue, not elsewhere classified)	131836	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	243413/28466(271879)	-0.0064838772793115	-0.0188119625656057	0.00584398373790566	0.00628989779863159	0.302614011018	0.74071352917808	-1.03084393589447	271879	-0.00197699621199953
Degree bothered by feeling heart pound/race in the last 3 months	21055	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81565	0.00780667509171327	-0.00705376265699546	0.022667112840422	0.0075819953151823	0.303173549725445	0.741570839992127	1.02965167186388	81565	0.00360529586777809
Main speciality of consultant (recoded): Dental medicine	41245#1220	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270541/51(270592)	0.144061160624409	-0.13028693095881	0.418301554021729	0.13994861367549	0.303291021259275	0.741570839992127	1.02940154958532	270592	0.00197891935402998
Treatment/medication code: garlic product	20003#1140911732	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	268115/3727(271842)	-0.0170048443724918	-0.0493895606893998	0.0153785255386573	0.0165227745864055	0.303383843991656	0.741570839992127	-1.02920395547051	271842	-0.00197398532508367
Sources of admission to hospital (recoded): Nursing, residential care, group home: Non-NHS	41251#7003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269362/917(270279)	0.0341027099910625	-0.0308527366603647	0.0990546709057707	0.0331402537472189	0.303452039575593	0.741570839992127	1.02905881139608	270279	0.00197940562471699
Treatment/medication code: ascorbic acid product	20003#1140870932	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271779/63(271842)	-0.129706247451214	-0.376838417916025	0.117334803144345	0.126066913718401	0.303521999942626	0.741570839992127	-1.02890993376977	271842	-0.00197342140161755
p22 antigen for Toxoplasma gondii	23020	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	0.0142549259767546	-0.0129227303815979	0.041432582335107	0.0138664060017053	0.303877298912406	0.741744109600425	1.02815419931765	5301	0.0141227079871475
HTLV-1 gag antigen for Human T-Lymphotropic Virus 1	23022	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	0.014166213595235	-0.0128531337163017	0.0411855609067718	0.013785634595667	0.304071055732788	0.741744109600425	1.02774231849861	5301	0.014117051527199
Ever had prostate specific antigen (PSA) test	2365	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening	CAT-SIN	LOGISTIC-BINARY	80978/36751(117729)	-0.00693721085777804	-0.0201706478227288	0.00629582957699324	0.00675177646336521	0.304195204805273	0.741744109600425	-1.02747849878431	117729	-0.00299455819000685
Sources of admission to hospital (recoded): Legal Establishment: Court, police station, prison	41251#4001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270240/20(270260)	-0.229272075594737	-0.66706563616307	0.207733447009854	0.223167132170088	0.304205019991237	0.741744109600425	-1.02745764433241	270260	-0.00197639524430453
Treatment speciality of consultant (recoded): Burns care	41246#1140	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259945/190(260135)	0.0746019469728973	-0.0677107472638829	0.216921747009248	0.0726116644280904	0.304221127725948	0.741744109600425	1.02742342098957	260135	0.00201442385475588
Treatment/medication code: doublebase gel	20003#1141174032	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271711/131(271842)	0.0898347440576234	-0.0815589808248724	0.26125383872999	0.087453856871587	0.304299821485348	0.741744109600425	1.02725624137461	271842	0.00197024967668932
Treatment/medication code: almogran 12.5mg tablet	20003#1141172628	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/35(271842)	-0.173604906507147	-0.504956595857716	0.157627746655689	0.169029723948957	0.304373936671173	0.741744109600425	-1.02709881488165	271842	-0.00196994773810711
Treatment/medication code: imipramine	20003#1140879630	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271691/151(271842)	-0.083521351116141	-0.243017121834186	0.0759455520521168	0.0813695242367308	0.304659780626426	0.742168641115603	-1.02649189805698	271842	-0.00196878369257126
Never eat eggs, dairy, wheat, sugar: Wheat products	6144#3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-MUL	LOGISTIC-BINARY	263716/7444(271160)	-0.0120644403392125	-0.0351130658336049	0.0109834059615769	0.0117595201133248	0.30491579293367	0.742425680820807	-1.02594864193309	271160	-0.00197021475422664
Job coding: routine laboratory tester	22601#81382767	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	0.275981501351888	-0.251546996164007	0.803954395832051	0.269265506999547	0.305057399742004	0.742425680820807	1.02564828340432	55419	0.00435685222404495
Job code - historical: Advertising and public relations managers	22617#1134	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55051/368(55419)	0.0536075964202577	-0.0488499239619097	0.156093054268537	0.0522823326976952	0.305187864626632	0.742425680820807	1.02537163959265	55419	0.0043556770908577
Frequency of loose/mushy/watery stools in the last 3 months	21034	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81544	-0.00674640717975388	-0.0196432480108511	0.00615043365134336	0.00658014174384115	0.305212001456568	0.742425680820807	-1.02532046733695	81544	-0.00359059273312768
Treatment/medication code: sinemet-ls tablet	20003#1140872420	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271785/57(271842)	-0.135731126279081	-0.395546670510747	0.124186355677108	0.132587391984609	0.305955988350471	0.743634842213656	-1.02374446279486	271842	-0.00196351420640335
Detention categories	41215#4	Mental health	Health-related outcomes > Hospital inpatient > Summary Psychiatric	CAT-MUL	LOGISTIC-BINARY	271670/209(271879)	0.0708089652408846	-0.0648207567404776	0.206354873573707	0.0691787278881611	0.306014779616398	0.743634842213656	1.02362003229452	271879	0.00196314195693619
Date F19 first reported (mental and behavioural disorders due to multiple drug use and use of other psychoactive substances)	130872	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271669/210(271879)	0.070698936826566	-0.0646641218527002	0.206104318034699	0.0690748508705227	0.306044664304537	0.743634842213656	1.02355678804441	271879	0.00196302066489561
Histology of cancer tumour: Basal cell carcinoma, NOS	40011#8090	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	253769/18110(271879)	-0.00794761887018665	-0.0231764299651541	0.00728083587902931	0.00776985344741701	0.306362863272159	0.743721433641607	-1.02288364488258	271879	-0.00196172968733028
Treatment/medication code: brexidol 20mg tablet	20003#1141169530	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271831/11(271842)	-0.308348478269858	-0.899612191303299	0.282662245577505	0.301606163737302	0.306599553158406	0.743721433641607	-1.02238323290476	271842	-0.00196090341431566
Date K57 first reported (diverticular disease of intestine)	131636	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	229610/42269(271879)	-0.00548850609508567	-0.0160110978515273	0.00503388890364864	0.00536871772164594	0.306631211896841	0.743721433641607	-1.02231631911363	271879	-0.00196064165006481
Job coding: chartered/certified accountant, auditor, company accountant, articled/audit clerk, official receiver	22601#24213281	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54265/1154(55419)	-0.030471799442086	-0.0888928262818489	0.0279513353029937	0.0298077318018327	0.306639658485506	0.743721433641607	-1.02229846720895	55419	-0.00434262280573974
Job code - historical: Chartered and certified accountants	22617#2421	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54265/1154(55419)	-0.030471799442086	-0.0888928262818489	0.0279513353029937	0.0298077318018327	0.306639658485506	0.743721433641607	-1.02229846720895	55419	-0.00434262280573974
Consecutive night shifts during night shift periods	22654	Work environment	Online follow-up > Work environment > Employment history	INTEGER	ORDERED-LOGISTIC	1147	0.0570463874166481	-0.0524344661918436	0.16652724102514	0.0558586047866506	0.306916304000772	0.744120929612375	1.02171395559042	1147	0.0301806576221521
Job coding: storesman, warehouseman, porter	22601#91492810	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	-0.199388141157791	-0.581719255977053	0.184083966170521	0.195361554647976	0.307448683174162	0.744878892497583	-1.02059009718545	55419	-0.00433536595531244
Treatment/medication code: oramorph 10mg/5ml oral unit dose vial	20003#1140871778	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	0.273329786806912	-0.251898690373785	0.798122271459151	0.267867412390066	0.307518729509035	0.744878892497583	1.0204423245315	271842	0.00195718081877536
Treatment/medication code: azelaic acid	20003#1140880208	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	0.294345095758895	-0.271598309743227	0.859342604666574	0.288510636759277	0.307565066171159	0.744878892497583	1.02034458303144	271842	0.001956993353936
Treatment/medication code: atazanavir	20003#1141190554	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/20(271842)	0.228532447117728	-0.210448813716277	0.668103682574754	0.224124653111216	0.307819687518898	0.745224065049393	1.01980766441433	271842	0.00195596356246971
Treatment/medication code: adizem-xl plus m/r capsule	20003#1140926780	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271629/213(271842)	0.0699166437933179	-0.0645529703208169	0.204378321100816	0.0686061819357214	0.308151310553567	0.745755337662946	1.0191088132533	271842	0.00195462318993666
Other egg intake	102980	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0184207384744052	-0.0538854076373781	0.0170439306885677	0.0180945514523296	0.308665557801742	0.746523986101471	-1.01802608926662	108672	-0.0030881757156485
Had major operations	2415	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Operations	CAT-SIN	LOGISTIC-BINARY	42706/80828(123534)	0.00615589062139829	-0.0056965610894848	0.0180086864410478	0.00604736814490383	0.308699949928451	0.746523986101471	1.01795372079429	123534	0.00289625286394646
Treatment/medication code: nizoral 20mg/ml shampoo	20003#1140916950	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/29(271842)	0.189112408074261	-0.175059165060573	0.553389461542454	0.185832145985573	0.30880580050828	0.746523986101471	1.01773102172961	271842	0.00195198063306743
Job code - historical: Pipe fitters	22617#5216	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55292/127(55419)	-0.0905344793309453	-0.264889031063268	0.0839861456459179	0.0890004049719966	0.309016766193526	0.746762436079448	-1.01728732144467	55419	-0.00432133635251442
Treatment/medication code: dipyridamole+aspirin	20003#1141167844	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271823/19(271842)	0.233423988505887	-0.21684102701894	0.683217331195041	0.229610943189142	0.309411808549823	0.747445386351462	1.01645701167842	271842	0.00194953712546522
Why reduced smoking: Health precaution	6158#3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	CAT-MUL	LOGISTIC-BINARY	4963/4290(9253)	-0.0212330264230502	-0.0622032116024828	0.019719565021957	0.0208990515312108	0.309581989250202	0.747548434820354	-1.01609953757049	9253	-0.0105637394227168
Treatment/medication code: micronor tablet	20003#1140869276	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271475/367(271842)	0.0531587300101604	-0.0494098765709679	0.155765095839185	0.0523415159739023	0.309797640095352	0.747548434820354	1.01564673730636	271842	0.00194798304697948
Date M71 first reported (other bursopathies)	131948	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	269719/2160(271879)	0.0219423037829404	-0.0204098352830783	0.0642939526681339	0.0216085062326004	0.309890564709122	0.747548434820354	1.01545168846137	271879	0.00194747641998956
Job coding: railway man, shunter, signalman, pointsman, level crossing keeper	22601#82162625	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55376/43(55419)	-0.154496369009248	-0.452768994680997	0.143661095997287	0.152153329189426	0.309904254868366	0.747548434820354	-1.01542295607011	55419	-0.0043134168595026
Treatment/medication code: glandosane plain spray	20003#1140876384	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271784/58(271842)	-0.133388666979929	-0.391092569365585	0.124099692902122	0.13142901255622	0.310088344306381	0.747721187141393	-1.01503667747483	271842	-0.00194681297311386
Number of older siblings	5057	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	INTEGER	ORDERED-LOGISTIC	81685	0.00652662184675546	-0.00608321134878633	0.0191364550422972	0.00643370658594062	0.310305859416804	0.74776003716019	1.01458045622566	81685	0.00354991468565354
MCV seropositivity for Merkel Cell Polyomavirus	23067	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	1794/3507(5301)	-0.0300218093298105	-0.0880592968367945	0.0279762061851662	0.0296014375614129	0.310396412150688	0.74776003716019	-1.01439059105972	5301	-0.0139336882602224
Sausage intake	103010	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00855162096650966	-0.0250770215600766	0.00797377962705733	0.00843148176390853	0.310452720015323	0.74776003716019	-1.01427254677652	108672	-0.0030767894761883
HHV-6B seropositivity for Human Herpesvirus-6	23057	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	1143/4158(5301)	-0.0343983843046428	-0.100958380437032	0.0321154538584088	0.0339480305110477	0.310843639699214	0.74776003716019	-1.01345340879311	5301	-0.0139208176027916
Date Q65 first reported (congenital deformities of hip)	132540	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271641/238(271879)	-0.0656907070346474	-0.192753613275886	0.0613490231264836	0.0648232922662607	0.310845197974054	0.74776003716019	-1.01345014492529	271879	-0.00194363778921625
Job code - historical: Pattern makers (moulds)	22617#5493	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	0.199354671860951	-0.185876585319566	0.585529010691136	0.196790757915822	0.310963074084371	0.74776003716019	1.01320328007401	55419	0.00430398806901313
Nitrogen dioxide air pollution; 2005	24016	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	0.0019540961929711	-0.00182697419641628	0.00573516658235849	0.00192915299424479	0.311092512606586	0.74776003716019	1.01293227147577	268047	0.00195648139016661
Date I05 first reported (rheumatic mitral valve diseases)	131276	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271270/609(271879)	0.0410764496366752	-0.0384475393794621	0.120595111502101	0.0405728503523716	0.311298224036124	0.74776003716019	1.01250172142927	271879	0.00194181886916162
Histology of cancer tumour: Neuroendocrine carcinoma	40011#8246	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271737/142(271879)	-0.0849670550713293	-0.249511906634072	0.0795562205503775	0.0839474933672499	0.311433911668299	0.74776003716019	-1.0122178325381	271879	-0.00194127441702271
Type of cancer: ICD10: C15.5 Lower third of oesophagus	40006#C155	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271367/512(271879)	0.044903993662095	-0.0420480248587517	0.131864238061471	0.0443661884330581	0.311474365069148	0.74776003716019	1.01213321075548	271879	0.00194111212637988
Job coding: roofer, roof tiler, slater, felt roofer, thatcher	22601#53132526	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55379/40(55419)	0.160472956892781	-0.150306297879161	0.471528712374152	0.15863429510906	0.311720256839246	0.74776003716019	1.01161900192915	55419	0.00429725833535389
Job code - historical: Roofers, roof tilers and slaters	22617#5313	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55379/40(55419)	0.160472956892781	-0.150306297879161	0.471528712374152	0.15863429510906	0.311720256839246	0.74776003716019	1.01161900192915	55419	0.00429725833535389
logMAR, initial (right)	5199	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	ORDERED-LOGISTIC	65418	0.00750478531448039	-0.0070469847031217	0.0220565553320825	0.0074245088850533	0.312094143554209	0.74776003716019	1.01083764226436	65418	0.00395217368309665
Treatment/medication code: zamadol 50mg capsule	20003#1140928742	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271822/20(271842)	0.225940194636138	-0.212363258241411	0.664087414757533	0.223588463847365	0.312167800257689	0.74776003716019	1.0106837850305	271842	0.00193846427423686
Particulate matter air pollution 2.5-10um; 2010	24008	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	247974	0.00202855354171262	-0.0019059330607287	0.00596304014415395	0.00200742801065533	0.312243083961005	0.74776003716019	1.01052655397023	247974	0.00202929653344767
Job coding: other animal care work including dog beautician, dog walker, dog warden; kennel or cattery assistant; groom, huntsman, stable worker; zoo keeper	22601#61392517	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55341/78(55419)	0.114794862120837	-0.107790665019648	0.337600844275476	0.113622370821177	0.312310543550065	0.74776003716019	1.01038568490053	55419	0.00429201942210662
Job coding: television or radio engineer, video engineer	22601#52442947	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55343/76(55419)	-0.116414688640903	-0.342229832743539	0.109464462246117	0.115230253859908	0.312322300764155	0.74776003716019	-1.01036113554545	55419	-0.00429191514077186
Treatment/medication code: xenical 120mg capsule	20003#1141168684	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271610/232(271842)	0.0663350058939872	-0.0623849125541959	0.195036391695763	0.0656699067637123	0.312425342841028	0.74776003716019	1.01014600717755	271842	0.00193743283467409
Astigmatism angle (left)	5089	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	INTEGER	LINEAR	63487	-0.00400541905047283	-0.0117773577165331	0.0037665196155874	0.00396534769381698	0.312439426639159	0.74776003716019	-1.01011660704892	63487	-0.00400896679684012
Lifetime number of same-sex sexual partners	3669	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	INTEGER	ORDERED-LOGISTIC	6637	-0.0231370997845012	-0.0680532170599938	0.0217790174909914	0.0229168074667623	0.312655789687541	0.74776003716019	-1.00966505580004	6637	-0.0123943427388028
Date E79 first reported (disorders of purine and pyrimidine metabolism)	130816	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271560/319(271879)	0.0567275745380139	-0.0533850080599768	0.166859053689666	0.0561857420562061	0.312659923202365	0.74776003716019	1.00965643112873	271879	0.00193636207088504
Treatment/medication code: trospium	20003#1141171496	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271716/126(271842)	-0.0899217208105093	-0.264515490174133	0.0846213336986839	0.089067152923922	0.312690224470434	0.74776003716019	-1.00959320914696	271842	-0.00193637258691692
Size of white wine glass drunk: medium (175ml)	20095#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	CAT-MUL	LOGISTIC-BINARY	95322/13350(108672)	-0.00934852925663128	-0.0274980776662307	0.00880069024895487	0.00926005993005627	0.312691471616325	0.74776003716019	-1.00959060712995	108672	-0.00306258697484765
Treatment/medication code: lodine 200mg tablet	20003#1140871196	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271710/132(271842)	0.0878077788926176	-0.0828080984423738	0.258310601007237	0.087021675433914	0.312941971399091	0.74808997693677	1.00906810854163	271842	0.00193536546187013
Treatment/medication code: ventodisks 200micrograms/blister disks+diskhaler	20003#1140862016	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271794/48(271842)	0.14545782024334	-0.137349320035398	0.428017106146405	0.144228779365677	0.313174794053485	0.748362751186515	1.00858272822645	271842	0.0019344345189795
Rheumatoid factor	30820	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	23644	0.00660354516691583	-0.00623477654029922	0.0194418668741309	0.00655028449934902	0.313377090427914	0.748362751186515	1.00816118084858	23644	0.00655659758368217
Job coding: management information officer, conference/events co-ordinator/organiser, exhibition officer, work study engineer/officer/analyst, contract adviser/agent, election agent, business system analyst	22601#35393271	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54293/1126(55419)	-0.0303791902304419	-0.089454085840357	0.0287011667269645	0.0301421999330894	0.313510925435407	0.748362751186515	-1.00788239244954	55419	-0.00428138587613385
3mm asymmetry angle (left)	5111	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	INTEGER	LINEAR	60115	0.00411204946252096	-0.00388481932223204	0.012108918247274	0.0040801100672417	0.313531318780279	0.748362751186515	1.00783991845384	60115	0.00411058549591589
Date N16 first reported (renal tubulo-interstitial disorders in diseases classified elsewhere)	132028	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271836/43(271879)	0.153762904030043	-0.145391411914658	0.45291694977351	0.152632488761923	0.313738177212381	0.748362751186515	1.00740918923518	271879	0.00193205223085312
Date Q85 first reported (phakomatoses, not elsewhere classified)	132580	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271661/218(271879)	-0.0682591592783067	-0.201069772145232	0.0645399882430019	0.0677588370203049	0.313747073277496	0.748362751186515	-1.00739066967059	271879	-0.00193201671337631
Treatment/medication code: prednesol 5mg tablet	20003#1140874950	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	0.259846936246756	-0.245810240315077	0.765671607337606	0.258035825053706	0.313844065930807	0.748362751186515	1.00718877565551	271842	0.00193176096546123
Histology of cancer tumour: Acute myeloid leukemia, NOS	40011#9861	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271572/307(271879)	-0.0574659373194964	-0.169470480480617	0.0545338561325997	0.0571450134747716	0.31459685438777	0.749745628409379	-1.00562321056578	271879	-0.0019286270176795
Date G83 first reported (other paralytic syndromes)	131106	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	270906/973(271879)	0.0323000337108737	-0.0306759308348526	0.0952753428066181	0.0321310173643389	0.314746963555119	0.749745628409379	1.00531132498958	271879	0.00192802887246365
Date B00 first reported (herpesviral [herpes simplex] infections)	130174	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	269159/2720(271879)	0.0193769409403004	-0.0184036851957089	0.0571573758149514	0.0192761350735718	0.314762341890881	0.749745628409379	1.00527937855838	271879	0.00192796760446513
Carrot intake	104170	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00589018642115578	-0.0173784344464641	0.00559806160415251	0.00586145873900038	0.31490182888169	0.749809225789927	-1.00498965987509	108672	-0.00304863015930931
Treatment/medication code: lanreotide	20003#1141167430	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.317996918957983	-0.939171954718299	0.302373471830806	0.316726592004306	0.315250903947885	0.750188780982827	-1.00426498988015	271842	-0.00192615324386666
6mm regularity index (right)	5161	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	33380	0.00541965425822807	-0.00515993464882306	0.0159992431652792	0.00539784862910828	0.315349209667036	0.750188780982827	1.00406100513314	33380	0.00549570467655953
Weight change during worst episode of depression	20536-0	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	MULTINOMIAL-LOGISTIC	14318/35626	-999	-999	-999	-999	0.315544086007677	0.750188780982827	-1.00365675942272	35626	-0.00531750286615207
Treatment/medication code: aveeno lotion	20003#1141185108	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271831/11(271842)	-0.302696919586957	-0.894287742247589	0.288281228019069	0.30168130118579	0.315545684411613	0.750188780982827	-1.00365344441907	271842	-0.00192498032046567
