description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Types of spread used on bread/crackers: Unknown type of butter on bread/crackers	20087#163	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37698/323(38021)	-0.0584058808881166	-0.168041968947897	0.051219163253609	0.055934990114872	0.296359886307067	0.792145401998009	-1.04427130217385	38021	-0.00535558319419554
Main speciality of consultant (recoded)	41245#1870	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270555/46(270601)	-0.154179899784211	-0.443590395437008	0.135171074107066	0.147645945055437	0.29639208154712	0.792145401998009	-1.0442016979743	270601	-0.00200733763177701
Job coding: welder	22601#52152541	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55404/15(55419)	-0.270468541542868	-0.779460131453205	0.236759412409341	0.259244443234252	0.296416420793364	0.792145401998009	-1.04414908132511	55419	-0.0044354402470183
Time since last prostate specific antigen (PSA) test	3809	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening	INTEGER	ORDERED-LOGISTIC	27037	0.0127604659471543	-0.0111884565504253	0.0367093884447339	0.0122190625371107	0.296458570137156	0.792145401998009	1.04405796959521	27037	0.00634969215831238
Treatment/medication code: celebrex 200mg capsule	20003#1141176670	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271729/111(271840)	0.0991161503559231	-0.0870597092127938	0.285126861543061	0.0949472984431385	0.296535655540274	0.792145401998009	1.04389136107967	271840	0.00200216262452006
Date Q14 first reported (congenital malformations of posterior segment of eye)	132456	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271699/180(271879)	-0.0779279912903705	-0.224271516433087	0.0683644131161391	0.0746533946178351	0.296540773471634	0.792145401998009	-1.04388030046587	271879	-0.0020019978051855
Job coding: civil service administrative officer or assistant or clerk, tax collector, prison service clerk, law courts clerk	22601#41123205	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	52874/2545(55419)	0.02127553677652	-0.0186782984935937	0.0612308591136164	0.0203853637713558	0.296628392778654	0.792145401998009	1.04369096186562	55419	0.00443349423990479
Job code - historical: Civil Service administrative officers and assistants	22617#4112	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	52874/2545(55419)	0.02127553677652	-0.0186782984935937	0.0612308591136164	0.0203853637713558	0.296628392778654	0.792145401998009	1.04369096186562	55419	0.00443349423990479
Treatment/medication code: solpadeine tablet	20003#1141168648	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271779/61(271840)	0.133604421322819	-0.117522750615779	0.384410252761022	0.128046486398726	0.296713803603356	0.792145401998009	1.04350643163196	271840	0.0020014243405431
Heel quantitative ultrasound index (QUI), manual entry (left)	4139	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	702	0.0390281480400441	-0.034356379004032	0.11241267508412	0.0374417732279388	0.296756098457964	0.792145401998009	1.04341506667898	702	0.0394067496873112
Direct or mirror view (right)	5205	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CAT-SIN	LOGISTIC-BINARY	59443/270(59713)	-0.065559751532266	-0.188884077053912	0.0576436196465131	0.0628908741805983	0.297100777396307	0.792746585766744	-1.04267081890338	59713	-0.00426693565048796
OCT measured (right)	6070-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography	CAT-SIN	MULTINOMIAL-LOGISTIC	35091/40781	-999	-999	-999	-999	0.297258164322185	0.792847740531358	-1.0423311732816	40781	-0.00516156802627921
Forced expiratory volume in 1-second (FEV1) Z-score	20256	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CONTINUOUS	LINEAR	217051	0.00219925524844246	-0.00194450407823686	0.00634301457512178	0.00211420177072883	0.29823170990745	0.795124799897886	1.04023289981482	217051	0.00223280403355407
Ever had laser treatment for glaucoma or high eye pressure	5327-0	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Eye surgery/complications	CAT-SIN	MULTINOMIAL-LOGISTIC	4127/4276	-999	-999	-999	-999	0.298848198719788	0.796448452491772	-1.03890655241157	4276	-0.0158892865229859
Lamb/mutton intake	1379	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	ORDERED-LOGISTIC	270261	0.0038906965413757	-0.00345028800478067	0.0112316810875321	0.00374546910252491	0.299326906057892	0.796809224710247	1.03787789476065	270261	0.00199643563902018
Date O24 first reported (diabetes mellitus in pregnancy)	132202	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271526/353(271879)	-0.0554619884894133	-0.160224922260123	0.0492584037600448	0.0534406059684121	0.299349367625094	0.796809224710247	-1.03782965578555	271879	-0.00199039366893014
Type of cancer: ICD10: C18.3 Hepatic flexure	40006#C183	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271688/191(271879)	0.075044186842189	-0.0667459917515746	0.216788461313994	0.0723315467279124	0.299469439776854	0.796809224710247	1.03757182703846	271879	0.0019898991959974
Workplace full of chemical or other fumes	22610#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	41599/12652(54251)	-0.0107465018616315	-0.0310508769333057	0.0095564282243373	0.0103591967704377	0.299546134293762	0.796809224710247	-1.03740717838922	54251	-0.00445398830614369
Job coding: electronic engineer (maintenance), alarm engineer, office equipment engineer	22601#52492949	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55308/111(55419)	0.0992021530290542	-0.0881427697029234	0.2869916319226	0.0956993099323599	0.299859272394706	0.796809224710247	1.03673522162568	55419	0.00440394752990303
Treatment/medication code: celiprolol	20003#1140879762	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271765/75(271840)	-0.119819216453748	-0.346462368593803	0.106641500702151	0.115589845749713	0.299897077659794	0.796809224710247	-1.03665412773255	271840	-0.00198828181166006
Treatment/medication code: benzydamine	20003#1140884396	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271816/24(271840)	0.211367628028548	-0.188709400545897	0.61044270147619	0.203869078290646	0.299900313480411	0.796809224710247	1.03664718707714	271840	0.0019882684996749
Treatment/medication code: minocycline	20003#1140873480	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271737/103(271840)	0.102072776036771	-0.0910653242030905	0.295137273255833	0.098522881161399	0.300192149940562	0.796809224710247	1.03602141931028	271840	0.00198706829439738
Job coding: train driver	22601#35142624	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	0.245049112960523	-0.216482124680928	0.711236941718688	0.23666737596133	0.300209320745676	0.796809224710247	1.03598461359858	55419	0.00440075908385094
Job code - historical: Train drivers	22617#3514	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	0.245049112960523	-0.216482124680928	0.711236941718688	0.23666737596133	0.300209320745676	0.796809224710247	1.03598461359858	55419	0.00440075908385094
Treatment/medication code: hydrochlorothiazide	20003#1140866162	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271815/25(271840)	-0.207789408648626	-0.601110043164744	0.185243845671849	0.200604167994732	0.300304380801737	0.796809224710247	-1.03578087725091	271840	-0.00198660694137501
Date E02 first reported (subclinical iodine-deficiency hypothyroidism)	130694	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	271747/132(271879)	-0.0902356633933393	-0.26115623788142	0.0805703224198658	0.0871767448271451	0.30063020156506	0.796994105133467	-1.03508289172272	271879	-0.00198512582926383
Treatment/medication code: lipid lowering drug	20003#1140861922	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271825/15(271840)	0.266729356083308	-0.238648044273886	0.771796435274623	0.257771185470439	0.30075268653642	0.796994105133467	1.03482063017859	271840	0.00198476521401453
Water percentage, buffer 1000m	24502	Lifestyle and environment	Additional exposures > Local environment > Greenspace and coastal proximity	CONTINUOUS	LINEAR	234879	0.00213117569994447	-0.00190584977868692	0.00616820117857586	0.00205974472514543	0.300817174099789	0.796994105133467	1.03468257973056	234879	0.00213494111925155
Job coding: senior official in central government including members of the senior civil service and the equivalent in the diplomatic service, mps, meps	22601#11113200	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54898/521(55419)	-0.0456711717381533	-0.132207275146368	0.0408814819476733	0.0441561065558713	0.300974567128461	0.796994105133467	-1.03434572655205	55419	-0.00439379739000454
Job code - historical: Senior officials in national government	22617#1111	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54898/521(55419)	-0.0456711717381533	-0.132207275146368	0.0408814819476733	0.0441561065558713	0.300974567128461	0.796994105133467	-1.03434572655205	55419	-0.00439379739000454
Date P96 first reported (other conditions originating in the perinatal period)	132430	First occurrences	Health-related outcomes > First occurrences > Certain conditions originating in the perinatal period	DATE	LOGISTIC-BINARY	271765/114(271879)	-0.0969195020052045	-0.280714504473283	0.0866899937003379	0.0937273595514154	0.301101370685156	0.797011845180174	-1.03407442642585	271879	-0.00198319175939638
Treatment/medication code: fucithalmic m/r eye drops	20003#1140875736	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271819/21(271840)	-0.225547391944177	-0.653998287728349	0.202467345419309	0.218490145712715	0.3019353870255	0.798900808732543	-1.03229191587537	271840	-0.00197991520973329
Above moderate/vigorous/walking recommendation	22036	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	CAT-SIN	LOGISTIC-BINARY	37429/171109(208538)	0.00589364395836105	-0.00530128210721161	0.0170888569977551	0.00571187513688447	0.302152755721919	0.799157308477742	1.03182788080014	208538	0.00225951709043318
Job coding: police officer (sergeant or below)	22601#33123442	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54731/688(55419)	0.0397193069900159	-0.0357926726917694	0.115274433532067	0.0385382352470337	0.302690241540552	0.799941235708126	1.03068141783327	55419	0.00437823207127316
Job code - historical: Police officers (sergeant and below)	22617#3312	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54731/688(55419)	0.0397193069900159	-0.0357926726917694	0.115274433532067	0.0385382352470337	0.302690241540552	0.799941235708126	1.03068141783327	55419	0.00437823207127316
Job coding: commercial/industrial designer	22601#34223154	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	0.274982609863982	-0.248389350191122	0.799414244409022	0.267301747089509	0.302836724237206	0.800009753996058	1.03036920351476	55419	0.00437690584133659
Vegetarian sausages/burgers intake	103260	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vegetarian alternatives yesterday	CAT-SIN	ORDERED-LOGISTIC	38014	0.054724078916623	-0.0495324208369397	0.158980578670186	0.0531930691461296	0.303478519743602	0.800204613112661	1.02900245817211	38014	0.00527776444751409
Apolipoprotein A	30630	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	236030	-0.00194610788634029	-0.00565326136464207	0.00176104559196148	0.0018914395915146	0.303523829116325	0.800204613112661	-1.02890604154268	236030	-0.00211783918824228
Duration of hearing test (left)	4272	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	INTEGER	LINEAR	88652	0.00333032661462571	-0.00301452105618529	0.00967517428543672	0.00323722666378482	0.303589062006645	0.800204613112661	1.02876724521827	88652	0.0034552157122673
Job code - historical: Security guards and related occupations	22617#9241	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55244/175(55419)	0.0780859759521849	-0.0706046614703151	0.227003474247724	0.0759218378668012	0.303660985974085	0.800204613112661	1.02861423522644	55419	0.00436945105314177
Date J15 first reported (bacterial pneumonia, not elsewhere classified)	131450	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	270852/1027(271879)	-0.0322015755860311	-0.0935686455200991	0.0291561930147035	0.0313079320596808	0.303692500355153	0.800204613112661	-1.02854719958215	271879	-0.00197259145086796
Type of cancer: ICD9: 1890 Malignant neoplasm of kidney, except pelvis	40013#1890	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271852/27(271879)	-0.198335606503549	-0.576619666185236	0.179324691402221	0.192846491963692	0.303751527361705	0.800204613112661	-1.02842165304076	271879	-0.00197235067332186
Treatment/medication code: mycophenolate	20003#1140925978	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271713/127(271840)	-0.0913269766910268	-0.265470779066692	0.0827473353457463	0.0888327839590774	0.303871282627821	0.800204613112661	-1.02816699129682	271840	-0.00197200371787431
Tofu intake	103270	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vegetarian alternatives yesterday	CAT-SIN	ORDERED-LOGISTIC	38020	0.0738617885114799	-0.0669704458469765	0.214694022869936	0.071854501138451	0.303915618012348	0.800204613112661	1.0280727282088	38020	0.00527257988847636
Delivery places: At a domestic address	41223#1	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	2953/129(3082)	-0.0935742372677262	-0.272302397801102	0.0848011521560576	0.0910995183518541	0.304109728780871	0.800204613112661	-1.02766012968699	3082	-0.0185139763860907
Treatment/medication code: betamethasone	20003#1140874790	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271405/435(271840)	-0.0493233297287629	-0.143411077353662	0.0447397636495924	0.0479985455057757	0.304116340305927	0.800204613112661	-1.02764607942347	271840	-0.00197100462320591
Treatment speciality of consultant (recoded): Thoracic surgery	41246#2560	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257587/2691(260278)	0.0199400200704937	-0.0181250334054636	0.0580012021282554	0.0194203148971596	0.304530849927968	0.800977693270708	1.02676560272929	260278	0.00201258100612913
History of psychiatric care on admission: One or more previous psychiatric episodes with this Health Care Provider	41218#1	Mental health	Health-related outcomes > Hospital inpatient > Summary Psychiatric	CAT-MUL	LOGISTIC-BINARY	486/1498(1984)	0.0559897340807861	-0.0509141376169959	0.163034268144989	0.0545796778536704	0.304704415036243	0.801116679152341	1.02639716238422	1984	0.0230487951554486
Duration of strenuous sports	1001	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-SIN	ORDERED-LOGISTIC	25440	-0.011806427440422	-0.0343586705550565	0.0107458156742125	0.0115064579209229	0.304867315446293	0.801129927137491	-1.02605148754307	25440	-0.00643307605887373
Treatment speciality of consultant (recoded): General practice other than maternity	41246#1510	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260021/112(260133)	0.0969919104515735	-0.0883482110046411	0.282285055347275	0.0945510400383436	0.304980304349218	0.801129927137491	1.02581179696596	260133	0.00201127175898851
Sweet pepper intake	104290	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.014407607416221	-0.0419384484756377	0.0131232336431958	0.0140466055889682	0.305071628371977	0.801129927137491	-1.02561810854185	38021	-0.00525992228585094
Job code - historical: Agricultural machinery drivers	22617#8223	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55373/46(55419)	-0.151254801179646	-0.440633332345241	0.138646109886523	0.147778083373227	0.305964660983817	0.802960686010558	-1.02372610634884	55419	-0.00434868716103798
Delivery places: NHS hospital: consultant and GP ward	41223#4	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	1718/2163(3881)	0.0336230569936883	-0.0307443543120034	0.0980503074244619	0.0328563847990017	0.306027556006609	0.802960686010558	1.02359299342475	3881	0.0164326940591824
Delivery methods: Ventouse, vacuum extraction	41221#4	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	7253/516(7769)	0.046972462903144	-0.0429741756676123	0.136976149115314	0.0459065386411055	0.306131786559179	0.802960686010558	1.0233724366632	7769	0.0116112181647653
Type of cancer: ICD10: C71.8 Overlapping lesion of brain	40006#C718	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271846/33(271879)	-0.178094925038411	-0.519427866469906	0.163295093500009	0.174167220764041	0.30653690694177	0.803418819055964	-1.02251565520711	271879	-0.00196102394381979
Treatment/medication code: dixarit 25mcg tablet	20003#1140871984	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271763/77(271840)	-0.116899622511066	-0.341152999210588	0.107085406033272	0.114348633132932	0.306630946190042	0.803418819055964	-1.02231688069148	271840	-0.00196078336604368
Treatment/medication code: sodium cromoglicate	20003#1140909788	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271617/223(271840)	-0.0685170572233748	-0.199935093950355	0.0628361234519372	0.0670347056055617	0.306727015657189	0.803418819055964	-1.02211385652303	271840	-0.00196039397123873
Ever suffered mental distress preventing usual activities	20500	Mental health	Online follow-up > Mental health > Mental distress	CAT-SIN	LOGISTIC-BINARY	48679/24316(72995)	0.0081735437831517	-0.00750422219027777	0.0238524810604956	0.00799930598166881	0.306877638702148	0.803418819055964	1.02179562874003	72995	0.00378198957802154
Job code - historical: Furniture makers, other craft woodworkers	22617#5492	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55310/109(55419)	-0.0981244586994929	-0.286269732717387	0.0902261480941003	0.0960466324333607	0.306911800227075	0.803418819055964	-1.02172346861208	55419	-0.00434018031457843
Date H53 first reported (visual disturbances)	131210	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	263641/8238(271879)	0.0114404820423914	-0.0105219207914653	0.033402025901098	0.0112052943418935	0.307251542583215	0.803797010097508	1.02100611283213	271879	0.00195812889046028
Date Q10 first reported (congenital malformations of eyelid, lachrymal apparatus and orbit)	132448	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271787/92(271879)	0.106468918992808	-0.0980702173184805	0.310869792178338	0.104323347960086	0.307466737588545	0.803797010097508	1.02055200671209	271879	0.00195725798979215
Speed of sound through heel, manual entry (right)	4147	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	732	0.0375122119247418	-0.0346457873543123	0.109670211203796	0.0368159822569329	0.307772143539905	0.803797010097508	1.01990789781326	732	0.0377216187578347
Red blood cell (erythrocyte) count	30010	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	263830	-0.00171500545918523	-0.00501096643663478	0.00158095551826431	0.00168164364419329	0.30780362765306	0.803797010097508	-1.01984152107694	263830	-0.00198550685530315
Job coding: dinner lady	22601#92233412	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55324/95(55419)	-0.104895222175177	-0.306818010630612	0.0965788001970109	0.102909240682371	0.30803582694467	0.803797010097508	-1.01935212300542	55419	-0.00433010726190001
Treatment/medication code: oramorph 10mg/5ml oral solution	20003#1140882272	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271762/78(271840)	0.115428519681335	-0.106572268062126	0.337304315341093	0.11323590303303	0.30804647520435	0.803797010097508	1.01932968590717	271840	0.00195505400801951
Job coding: stock control clerk, stock controller, progress/production/stock chaser, warehouse clerk, materials controller/co-ordinator, stores officer	22601#41333350	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55244/175(55419)	0.077262137951609	-0.0712562940809215	0.225943369633672	0.0758176339103337	0.308150920417283	0.803797010097508	1.01910963512087	55419	0.00432907721659393
Job code - historical: Stock control clerks	22617#4133	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55244/175(55419)	0.077262137951609	-0.0712562940809215	0.225943369633672	0.0758176339103337	0.308150920417283	0.803797010097508	1.01910963512087	55419	0.00432907721659393
Destinations on discharge from hospital (recoded): Other discharge destination: Local Authority foster care	41248#10001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257796/96(257892)	0.103926708607401	-0.0960702522863753	0.303790978630286	0.102007290458069	0.308300397767017	0.803797010097508	1.01879479403103	257892	0.00200617397404065
Date K91 first reported (postprocedural disorders of digestive system, not elsewhere classified)	131690	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	269501/2378(271879)	0.0209986156130693	-0.0194062287792164	0.0614005587559518	0.0206143552056471	0.308371982609906	0.803797010097508	1.01864405209465	271879	0.00195359884735858
Ever self-harmed	20480	Mental health	Online follow-up > Mental health > Self-harm behaviours	CAT-SIN	LOGISTIC-BINARY	70543/3205(73748)	0.0185636823810335	-0.0171524271244532	0.0542879022399391	0.0182249087044212	0.30838866601993	0.803797010097508	1.01860892382788	73748	0.0037508974183092
EBNA-1 antigen for Epstein-Barr Virus	23004	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5207	0.0141144308772077	-0.0130662054835617	0.0412950672379771	0.0138679264390401	0.308719465465158	0.804343295181307	1.01791265825536	5207	0.0141077230529512
Type of cancer: ICD10: C15.9 Oesophagus, unspecified	40006#C159	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271677/202(271879)	0.0716384573074676	-0.0663818556481671	0.209620025030834	0.0704099368294695	0.308940270962191	0.804542768768173	1.01744818207294	271879	0.0019513053657538
Date I85 first reported (oesophageal varices)	131406	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271029/850(271879)	0.0349562850380476	-0.0324202990140917	0.102326473811039	0.0343748083862755	0.309191834701313	0.804542768768173	1.01691927163523	271879	0.00195029100269663
Treatment/medication code: propantheline	20003#1140883480	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/27(271840)	0.195806806994026	-0.181942718967797	0.572894591955215	0.19256407691087	0.309239335915894	0.804542768768173	1.01681943269667	271840	0.00195023941076103
Type of cancer: ICD10: C49.6 Connective and soft tissue of trunk, unspecified	40006#C496	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271850/29(271879)	-0.189023396646337	-0.553736580924319	0.175132125194096	0.185939311096438	0.309344360089413	0.804542768768173	-1.01659872690025	271879	-0.00194967625071652
Treatment/medication code: adrenaline product	20003#1140862290	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271809/31(271840)	-0.182626909790243	-0.534995449966339	0.16938541941219	0.179692299178606	0.309482878115547	0.804542768768173	-1.01630771027556	271840	-0.00194925794108408
Date J95 first reported (postprocedural respiratory disorders, not elsewhere classified)	131544	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271359/520(271879)	0.0446262186658927	-0.0414637589673236	0.130696276324623	0.0439191833752873	0.309569762751037	0.804542768768173	1.01612521568857	271879	0.00194876813423691
Workplace had a lot of diesel exhaust	22615#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	46935/7587(54522)	0.0129796748417741	-0.0120660859568134	0.038029307209433	0.0127796718616751	0.309784358186249	0.804542768768173	1.01567461920128	54522	0.00434983283939112
Date G96 first reported (other disorders of central nervous system)	131120	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271498/381(271879)	0.0520736593125463	-0.048430393761466	0.152556475414627	0.0512731026593988	0.309805967835806	0.804542768768173	1.01562925579571	271879	0.0019478169648807
Date Q65 first reported (congenital deformities of hip)	132540	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271641/238(271879)	-0.0659125645272367	-0.19322698515184	0.061335928576541	0.0649407121090849	0.310094478718306	0.804542768768173	-1.01502380812158	271879	-0.00194665581599293
Treatment/medication code: keppra 250mg tablet	20003#1141171940	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271747/93(271840)	0.105334518741216	-0.0981163811037698	0.308687850713405	0.10377849670351	0.310106440762035	0.804542768768173	1.01499871349114	271840	0.00194674732085081
Histology of cancer tumour: Scirrhous adenocarcinoma	40011#8141	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	0.322907265004633	-0.30297829204113	0.944097086867824	0.31813732005938	0.310357474870761	0.804542768768173	1.01447222776981	271879	0.00194559797574762
Type of cancer: ICD9: 1844 Malignant neoplasm of vulva, unspecified	40013#1844	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	-0.308336411253207	-0.905985721178258	0.285675657131347	0.304000835655471	0.3103891830596	0.804542768768173	-1.01440574721123	271879	-0.00194547047698806
Job code - historical: Leisure and theme park attendants	22617#9226	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55326/93(55419)	-0.105394349020541	-0.309065706418041	0.0983131242915805	0.10392508074714	0.310478125288973	0.804542768768173	-1.01421929157284	55419	-0.00430830390605006
Job coding: other assembler, routine operative	22601#81392771	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55400/19(55419)	0.234008212533972	-0.216602521401275	0.688203570061683	0.2308221218859	0.310493374143353	0.804542768768173	1.01418732790407	55419	0.00430816813004559
Average acceleration 12:00 - 12:59	90039	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	-0.00457006930614988	-0.0134087635744185	0.00426862496211878	0.00450962075731347	0.310860087704458	0.804983735682742	-1.01341895834483	48837	-0.00458583961699077
Treatment/medication code: salmeterol+fluticasone propionate	20003#1141164086	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271316/524(271840)	-0.0443660643773797	-0.130192737554789	0.0414373409345077	0.0437839878291369	0.310906165544736	0.804983735682742	-1.01332245442831	271840	-0.00194353230150183
Job code - historical: Filing and other records assistants/clerks	22617#4131	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54443/976(55419)	-0.0327514948433542	-0.0961604436971276	0.0306398698884347	0.03234761316681	0.311292921689627	0.805625366271926	-1.01251281678142	55419	-0.0043010551030047
